generation,best_fitness,median_tree_size
0,0.856159,14
1,0.856159,8
2,0.804472,9
3,0.641343,9
4,0.641343,9
5,0.306646,12
6,0.162851,17
7,0.162851,21
8,0.140818,25
9,0.130016,35
10,0.130016,46
11,0.124868,53
12,0.084072,58
13,0.084072,60
14,0.084072,57
15,0.084072,63
16,0.072089,73
17,0.072089,93
18,0.072089,105
19,0.069925,113
20,0.069634,98
21,0.06874,97
22,0.068352,110
23,0.057815,133
24,0.057815,125
25,0.057815,132
26,0.057815,130
27,0.048053,134
28,0.048053,142
29,0.048053,208
30,0.048053,389
31,0.048053,337
32,0.048053,349
33,0.048053,339
34,0.048053,363
35,0.048053,379
36,0.048053,249
37,0.048053,257
38,0.048053,241
39,0.048053,271
40,0.048053,298
41,0.048053,369
42,0.048053,363
43,0.048053,348
44,0.048053,409
45,0.048053,451
46,0.048053,534
47,0.048053,560
48,0.048053,561
49,0.048053,543
50,0.048053,499
51,0.048053,477
52,0.048053,459
53,0.048053,461
54,0.048053,451
55,0.048053,541
56,0.048053,710
57,0.048053,736
