generation,best_fitness,median_tree_size
0,4.229245,21
1,4.229245,12
2,1.574423,12
3,1.574423,14
4,1.574423,11
5,1.446059,11
6,0.518349,12
7,0.518349,17
8,0.420859,28
9,0.420859,47
10,0.420859,53
11,0.420859,56
12,0.374618,56
13,0.307355,56
14,0.307355,56
15,0.172712,57
16,0.040438,58
17,0.040438,61
18,0.040438,62
19,0.032925,65
20,0.032925,65
21,0.024039,67
22,0.022789,68
23,0.022789,69
24,0.019654,69
25,0.016501,72
26,0.016501,74
27,0.016366,88
28,0.016366,105
29,0.012946,120
30,0.012946,123
31,0.012937,135
32,0.011754,141
33,0.011741,199
34,0.010773,229
35,0.010773,232
36,0.010773,233
37,0.009832,234
38,0.009832,262
39,0.009832,310
40,0.009832,332
41,0.009832,315
42,0.009611,312
43,0.009203,319
44,0.009203,325
45,0.009203,329
46,0.009165,323
47,0.008765,476
48,0.008765,429
49,0.008765,364
50,0.008765,488
51,0.008565,553
52,0.008565,737
53,0.008565,706
54,0.008542,636
55,0.008542,618
56,0.008542,609
57,0.008542,594
58,0.007887,789
59,0.007887,908
60,0.007887,908
61,0.007887,914
62,0.007288,944
