generation,best_fitness,median_tree_size
0,2.199087,23
1,2.199087,10
2,0.845851,12
3,0.180992,13
4,0.180992,15
5,0.180992,15
6,0.097514,17
7,0.097514,18
8,0.040942,18
9,0.040942,21
10,0.040942,21
11,0.040942,21
12,0.040942,22
13,0.022521,22
14,0.022521,25
15,0.021871,30
16,0.012125,33
17,0.012125,52
18,0.012125,63
19,0.011583,63
20,0.010756,64
21,0.010756,66
22,0.010756,74
23,0.009316,78
24,0.009316,81
25,0.009316,98
26,0.008285,97
27,0.008285,99
28,0.008285,89
29,0.008285,68
30,0.008285,68
31,0.008285,74
32,0.008285,76
33,0.008285,82
34,0.008285,97
35,0.008285,109
36,0.008285,119
37,0.008285,120
38,0.008285,122
39,0.008285,130
40,0.008285,155
41,0.008285,163
42,0.008285,170
43,0.008285,182
44,0.008285,194
45,0.008285,222
46,0.008285,212
47,0.008285,249
48,0.008285,249
49,0.008285,265
50,0.008285,266
51,0.008285,292
52,0.008285,280
53,0.008285,289
54,0.008285,320
55,0.008285,337
56,0.008285,369
57,0.008285,402
58,0.008285,408
59,0.008285,418
60,0.008285,417
61,0.008285,431
62,0.008285,415
63,0.008285,448
64,0.008285,441
65,0.008285,444
66,0.008285,444
67,0.008285,462
68,0.008285,455
69,0.008285,466
70,0.008285,494
71,0.008285,503
72,0.008285,509
73,0.008285,512
74,0.008285,527
75,0.008285,551
76,0.008285,521
