generation,best_fitness,median_tree_size
0,1.37763,16
1,1.37763,7
2,1.320617,5
3,1.320617,4
4,1.320617,3
5,1.320617,4
6,0.963572,4
7,0.963572,4
8,0.963572,4
9,0.963572,4
10,0.963572,5
11,0.963572,6
12,0.879861,7
13,0.831206,8
14,0.831206,10
15,0.651341,13
16,0.651341,17
17,0.651341,20
18,0.651341,22
19,0.651341,25
20,0.651341,36
21,0.651341,38
22,0.602428,36
23,0.602428,56
24,0.602428,59
25,0.57702,73
26,0.37503,79
27,0.37503,72
28,0.37503,60
29,0.37503,67
30,0.37503,62
31,0.37503,72
32,0.37503,86
33,0.37503,92
34,0.37503,125
35,0.37503,112
36,0.37503,99
37,0.362489,122
38,0.334835,145
39,0.334835,150
40,0.334835,170
41,0.334835,163
42,0.334835,307
43,0.334835,283
44,0.334835,187
45,0.329876,187
46,0.329876,167
47,0.329876,315
48,0.329876,253
49,0.329876,300
50,0.329876,355
51,0.329876,387
52,0.329876,351
53,0.329876,428
54,0.329876,431
55,0.329876,571
56,0.329876,702
57,0.329876,664
58,0.329876,754
59,0.329876,735
60,0.329876,779
61,0.329876,337
62,0.329876,543
63,0.329876,500
64,0.329876,568
65,0.329876,505
66,0.329876,174
67,0.329876,209
68,0.329876,177
69,0.329876,215
70,0.329876,177
71,0.329876,195
72,0.329876,150
73,0.329876,229
74,0.329876,247
75,0.329876,273
76,0.329876,198
77,0.329876,317
78,0.329876,354
79,0.329876,335
80,0.329876,299
81,0.326416,135
82,0.326416,203
83,0.326416,207
84,0.326416,229
85,0.292223,243
86,0.292223,209
87,0.292223,207
88,0.292223,219
89,0.292223,202
90,0.292223,237
91,0.292223,246
92,0.292223,248
93,0.292223,283
94,0.292223,289
95,0.292223,290
96,0.292223,345
97,0.292223,315
98,0.292223,326
99,0.292223,331
