generation,best_fitness,median_tree_size
0,4.286984,63
1,4.256692,33
2,4.019459,7
3,3.864778,5
4,3.864778,5
5,3.578333,7
6,3.578333,11
7,3.513881,15
8,3.475844,17
9,3.475844,21
10,3.475844,23
11,3.475844,27
12,2.457061,31
13,2.345184,35
14,2.146299,41
15,2.146299,45
16,2.133928,49
17,2.133928,47
18,1.929621,49
19,1.929621,51
20,1.929621,59
21,1.929621,61
22,1.929621,51
23,1.929621,53
24,1.929621,57
25,1.929621,65
26,1.870944,63
27,1.870944,63
28,1.870944,59
29,1.870944,57
30,1.639698,61
31,1.639698,75
32,1.639698,77
33,1.639698,75
34,1.639698,85
35,1.639698,95
36,1.639698,101
37,1.639698,89
38,1.639698,97
39,1.639698,119
40,1.639698,139
41,1.639698,139
42,1.639698,135
43,1.639698,139
44,1.639698,157
45,1.639698,179
46,1.639698,245
47,1.613789,199
48,1.613789,273
49,1.613789,335
50,1.613789,303
51,1.613789,295
52,1.613789,289
53,1.613789,233
54,1.613789,223
55,1.613789,211
56,1.613789,207
57,1.613789,213
58,1.613789,181
59,1.613789,231
60,1.613789,227
61,1.613789,221
62,1.613789,205
63,1.613789,189
64,1.613789,181
65,1.613789,201
66,1.613789,199
67,1.613789,219
68,1.613789,355
69,1.613789,431
70,1.613789,389
