generation,best_fitness,median_tree_size
0,885.862838,77
1,885.862838,255
2,885.835173,561
3,885.835173,1011
4,864.046928,571
5,845.059278,141
6,765.255225,561
7,765.255225,567
8,765.242332,563
9,759.104629,533
10,740.34312,531
11,729.187185,527
12,729.187185,423
13,700.481743,421
14,700.481357,423
15,700.475137,423
16,699.007623,421
17,680.581583,425
18,680.513422,421
19,680.513422,399
20,680.220234,355
21,679.122169,421
22,678.210674,427
23,678.210234,281
24,678.154597,279
25,677.895841,275
26,677.859859,261
27,593.604599,243
28,593.600703,241
29,593.578123,265
30,593.048969,273
31,593.048969,271
32,593.030901,271
33,592.818068,273
34,592.818068,273
35,592.818068,273
36,592.818068,271
37,592.818068,275
38,592.818068,281
39,592.818068,325
40,592.684621,353
41,592.684621,329
42,592.684621,317
43,592.684621,339
44,592.684621,363
45,591.069681,363
46,591.069681,359
47,591.069681,361
48,590.985037,367
49,578.127446,369
50,578.127446,375
51,578.095436,383
52,578.095436,631
53,578.095436,637
54,578.046435,633
55,578.046435,627
56,578.046435,629
57,578.04452,647
58,577.399236,647
59,577.356878,653
60,577.355827,737
61,575.897688,743
62,575.897688,743
63,575.896127,743
64,575.896127,739
65,575.71616,739
66,575.71616,739
67,575.71616,735
68,575.716104,681
69,574.876334,585
70,574.830383,581
71,574.830383,573
72,574.714268,505
73,574.149437,501
74,573.730166,491
75,573.730166,493
76,569.029756,493
77,569.029756,493
78,569.029756,493
79,568.014112,503
80,422.484284,507
81,422.484123,515
82,422.484123,551
83,421.373912,693
84,420.462585,695
85,420.462585,693
86,420.462585,689
87,405.391389,683
88,405.388825,673
89,405.357857,669
90,400.475308,665
91,385.61236,665
92,385.61236,667
93,385.608252,665
94,385.608252,539
95,385.608252,663
96,383.86199,515
97,383.86199,521
98,383.86199,517
99,383.86199,511
100,383.86199,513
101,383.86199,513
102,383.86199,513
103,383.86199,523
104,383.86199,527
105,383.86199,517
106,383.674772,511
107,383.674772,511
108,383.674694,511
109,383.668163,507
110,383.668163,503
111,383.437052,509
112,383.437052,511
113,383.437052,521
114,382.610403,621
115,382.610403,637
116,382.610403,643
117,382.610403,643
118,382.610403,645
119,382.610403,649
120,382.40562,843
121,382.40562,669
122,382.40562,675
123,382.40562,787
124,382.40562,1143
125,380.764753,1141
126,380.096528,1209
127,380.096528,1373
128,380.096528,1407
129,380.096528,1441
