generation,best_fitness,median_tree_size
0,0.51364,67
1,0.51364,51
2,0.387172,17
3,0.387172,47
4,0.08496,29
5,0.08467,13
6,0.08467,3
7,0.08149,49
8,0.08149,51
9,0.063102,53
10,0.063102,55
11,0.063095,57
12,0.063095,65
13,0.053822,65
14,0.053822,59
15,0.053822,61
16,0.053815,69
17,0.039235,83
18,0.039235,91
19,0.039235,95
20,0.039235,95
21,0.039235,91
22,0.038496,89
23,0.038496,91
24,0.038496,97
25,0.038282,99
26,0.038282,103
27,0.03702,117
28,0.03694,169
29,0.03694,197
30,0.03694,213
31,0.036595,281
32,0.03651,285
33,0.03651,289
34,0.03575,287
35,0.03575,291
36,0.035668,315
37,0.0354,315
38,0.0354,313
39,0.0354,265
40,0.0354,199
41,0.035182,263
42,0.034013,265
43,0.034013,265
44,0.033287,263
45,0.033287,259
46,0.033287,273
47,0.032489,241
48,0.032489,149
49,0.032192,139
50,0.032191,151
51,0.032191,241
52,0.032191,263
53,0.032191,271
54,0.032191,303
55,0.032026,309
56,0.032026,275
57,0.032026,217
58,0.031867,221
59,0.031867,205
60,0.03099,211
61,0.03099,205
62,0.03099,205
63,0.029979,203
64,0.029978,201
65,0.029978,205
66,0.029978,205
67,0.028655,195
68,0.028655,203
69,0.028655,211
70,0.028654,211
71,0.028654,203
72,0.028654,189
73,0.028652,189
74,0.028645,189
75,0.028379,197
76,0.028379,199
77,0.028379,191
78,0.028379,191
79,0.028379,199
80,0.028292,217
81,0.028292,217
82,0.028292,233
83,0.028292,235
84,0.028292,193
85,0.028292,239
86,0.028292,191
87,0.028292,191
88,0.028292,211
89,0.028291,201
90,0.028291,205
91,0.028291,213
92,0.028291,233
93,0.028291,221
94,0.028291,235
95,0.028291,247
96,0.028283,261
97,0.028262,281
98,0.028003,279
99,0.028003,249
