generation,best_fitness,median_tree_size
0,0.536387,13
1,0.536387,7
2,0.490946,9
3,0.490946,14
4,0.447149,17
5,0.447149,15
6,0.447149,16
7,0.442015,18
8,0.442015,27
9,0.442015,30
10,0.442015,34
11,0.420735,38
12,0.420735,51
13,0.420735,58
14,0.420361,77
15,0.420361,73
16,0.420361,52
17,0.420361,48
18,0.420361,51
19,0.420361,62
20,0.420361,75
21,0.420361,79
22,0.420361,110
23,0.420361,123
24,0.420361,122
25,0.420361,125
26,0.4183,101
27,0.4183,89
28,0.4183,91
29,0.4183,94
30,0.4183,99
31,0.4183,115
32,0.4183,143
33,0.4183,143
34,0.4183,155
35,0.418034,178
36,0.418034,191
37,0.418034,215
38,0.418034,205
39,0.40795,169
40,0.40795,137
41,0.40795,132
42,0.389659,137
43,0.389659,108
44,0.376544,82
45,0.376544,71
46,0.37587,77
47,0.37587,83
48,0.37587,92
49,0.37587,107
50,0.369906,119
51,0.369906,134
52,0.369906,155
53,0.369906,136
54,0.369906,154
