generation,best_fitness,median_tree_size
0,1.379076,13
1,0.930499,7
2,0.930499,7
3,0.764092,7
4,0.764092,9
5,0.764092,11
6,0.753284,14
7,0.295985,14
8,0.295985,12
9,0.289832,14
10,0.289832,16
11,0.095857,16
12,0.095857,17
13,0.095857,21
14,0.095857,24
15,0.095857,25
16,0.095857,26
17,0.095857,30
18,0.095772,30
19,0.095772,38
20,0.095772,52
21,0.095772,57
22,0.095772,60
23,0.091203,63
24,0.09024,68
25,0.088252,77
26,0.086085,87
27,0.080541,94
28,0.080541,102
29,0.080541,92
30,0.080541,120
31,0.072089,121
32,0.072089,102
33,0.072089,103
34,0.069543,121
35,0.036345,146
36,0.036345,153
37,0.036345,165
38,0.036156,261
39,0.017521,266
40,0.011953,150
41,0.011355,132
42,0.011355,129
43,0.010826,128
44,0.010826,129
45,0.007933,128
46,0.007933,126
47,0.007933,142
48,0.007933,135
49,0.007933,124
50,0.007885,110
51,0.007885,125
52,0.007885,135
53,0.007885,150
54,0.007885,154
55,0.007885,167
56,0.007885,193
57,0.007885,197
58,0.007802,208
59,0.007802,259
60,0.007802,294
61,0.007388,370
62,0.007388,351
63,0.007388,294
64,0.007388,273
65,0.007388,266
66,0.007213,272
67,0.007016,274
68,0.007016,291
69,0.007016,282
70,0.007006,278
71,0.007006,300
72,0.007006,307
73,0.007005,483
74,0.007005,605
75,0.007005,610
76,0.006888,604
77,0.006887,607
78,0.006887,609
79,0.006887,618
80,0.006887,605
81,0.006883,345
82,0.006883,327
83,0.006883,327
84,0.006883,305
85,0.006864,326
86,0.006864,307
87,0.006864,311
88,0.00681,339
89,0.00681,340
90,0.00681,328
91,0.00681,326
92,0.00681,334
93,0.00681,386
94,0.00681,447
95,0.00681,415
96,0.00681,359
97,0.00681,368
98,0.00681,380
99,0.006788,339
100,0.006774,355
101,0.006774,362
102,0.006774,349
103,0.006573,338
104,0.006573,319
105,0.006573,304
106,0.006573,298
107,0.006566,302
108,0.006566,306
109,0.006566,309
110,0.006449,306
111,0.006449,319
112,0.006449,321
113,0.006449,337
114,0.006449,337
115,0.006449,296
116,0.006449,299
117,0.006449,336
118,0.006449,525
119,0.006449,568
120,0.006112,530
121,0.006038,515
122,0.006038,523
123,0.006038,598
124,0.006038,614
125,0.006038,896
126,0.006038,697
127,0.006038,875
128,0.006038,592
129,0.006038,889
130,0.006038,959
131,0.006038,1055
132,0.006038,1062
133,0.006038,569
134,0.006038,514
135,0.006038,573
136,0.006038,518
137,0.006038,505
138,0.006038,519
139,0.006038,512
140,0.006038,497
141,0.006038,551
142,0.006038,467
143,0.006038,505
144,0.006038,709
145,0.006038,597
