generation,best_fitness,median_tree_size
0,30.370117,63
1,30.164638,49
2,0.179743,37
3,0.179743,47
4,0.179743,15
5,0.179743,1
6,0.179743,13
7,0.176313,21
8,0.152224,27
9,0.131193,31
10,0.128223,39
11,0.128223,39
12,0.118291,45
13,0.118291,47
14,0.09464,53
15,0.094561,53
16,0.094561,59
17,0.094561,69
18,0.070886,75
19,0.070886,77
20,0.060533,95
21,0.057847,111
22,0.057847,111
23,0.052112,95
24,0.043884,85
25,0.043209,143
26,0.043158,173
27,0.038966,175
28,0.037722,211
29,0.035567,257
30,0.035567,253
31,0.035507,213
32,0.035507,225
33,0.034636,221
34,0.031801,227
35,0.031801,237
36,0.031801,231
37,0.031801,231
38,0.031801,229
39,0.031801,231
40,0.031484,231
41,0.031484,239
42,0.031484,249
43,0.031358,255
44,0.031358,243
45,0.03094,245
46,0.03094,253
47,0.03094,257
48,0.03094,257
49,0.03094,259
50,0.03094,263
51,0.030509,263
52,0.030509,267
53,0.030509,261
54,0.030461,259
55,0.03046,243
56,0.030389,241
57,0.030389,227
58,0.029352,219
59,0.02756,221
60,0.02756,219
61,0.02756,223
62,0.02756,223
63,0.02666,223
64,0.022573,225
65,0.022573,235
