generation,best_fitness,median_tree_size
0,0.388913,15
1,0.388913,9
2,0.388913,8
3,0.388913,13
4,0.388913,14
5,0.388913,16
6,0.378179,25
7,0.308973,20
8,0.308973,21
9,0.308973,35
10,0.308973,51
11,0.308973,52
12,0.308973,57
13,0.308973,68
14,0.308973,74
15,0.308973,81
16,0.308973,79
17,0.308973,95
18,0.308973,96
19,0.308973,102
20,0.308973,117
21,0.308973,131
22,0.308973,133
23,0.308973,137
24,0.308973,137
25,0.308973,148
26,0.308973,158
27,0.308973,205
28,0.28461,238
29,0.28461,285
30,0.28461,292
31,0.28461,318
32,0.28461,328
33,0.28461,366
34,0.28461,366
35,0.28461,430
36,0.28461,458
37,0.28461,572
38,0.28461,532
39,0.28461,422
40,0.28461,498
41,0.28461,493
42,0.28461,706
43,0.28461,605
44,0.28461,439
45,0.28461,377
46,0.28461,441
47,0.28461,551
48,0.28461,551
49,0.28461,524
50,0.28461,546
51,0.28461,415
52,0.28461,493
53,0.28461,504
54,0.28461,525
55,0.28461,568
56,0.28461,591
57,0.28461,562
58,0.28461,544
59,0.28461,585
60,0.28461,481
61,0.28461,702
62,0.28461,698
63,0.28461,738
64,0.28461,670
65,0.28461,657
66,0.28461,617
67,0.28461,368
68,0.28461,368
69,0.28461,311
70,0.269428,294
71,0.269428,351
72,0.269305,196
73,0.269305,123
74,0.269305,136
75,0.268736,137
76,0.268736,126
77,0.268736,135
78,0.268736,122
79,0.268736,107
80,0.268736,102
81,0.268736,117
82,0.268736,128
83,0.268736,130
84,0.268736,155
85,0.268736,168
86,0.268736,204
87,0.268736,244
88,0.268736,247
89,0.268736,278
90,0.268736,296
91,0.268736,298
92,0.263259,290
93,0.263259,359
94,0.263259,360
95,0.263259,375
96,0.263259,387
97,0.263259,396
98,0.263259,471
99,0.263259,544
