generation,best_fitness,median_tree_size
0,0.405316,63
1,0.405316,57
2,0.40401,11
3,0.40401,5
4,0.40401,13
5,0.40401,19
6,0.40401,21
7,0.400678,21
8,0.396976,27
9,0.396976,27
10,0.396976,29
11,0.396976,31
12,0.396976,35
13,0.396976,45
14,0.390127,41
15,0.390127,47
16,0.384575,41
17,0.384575,51
18,0.384575,53
19,0.384575,55
20,0.384575,65
21,0.384575,67
22,0.384575,59
23,0.384575,69
24,0.382773,73
25,0.382773,125
26,0.37914,141
27,0.37914,135
28,0.378994,123
29,0.378994,111
30,0.378994,119
31,0.378994,113
32,0.378994,115
33,0.378994,101
34,0.378994,101
35,0.378994,99
36,0.378994,101
37,0.378994,99
38,0.378994,117
39,0.378994,115
40,0.378994,119
41,0.378994,119
42,0.378994,125
43,0.378994,129
44,0.378994,137
45,0.378994,139
46,0.375248,137
47,0.375248,137
48,0.375248,145
49,0.375248,135
50,0.375248,135
51,0.375248,137
52,0.375248,185
53,0.375248,213
54,0.375248,217
55,0.375248,269
56,0.375248,271
57,0.375248,291
58,0.375248,311
59,0.375248,351
60,0.375248,357
61,0.375248,369
62,0.375248,357
63,0.375248,365
64,0.375248,369
65,0.375248,395
66,0.375248,375
67,0.375248,369
68,0.375248,409
69,0.375248,347
70,0.375248,295
71,0.375248,255
72,0.375248,199
73,0.375248,269
74,0.375248,231
75,0.375248,233
76,0.375248,315
77,0.375248,323
78,0.375248,317
79,0.375248,307
80,0.375248,311
81,0.375248,305
82,0.375248,275
83,0.374947,277
84,0.374947,281
85,0.374947,287
86,0.374947,395
87,0.374947,393
88,0.374947,397
89,0.374947,361
90,0.374947,387
91,0.374947,379
92,0.374947,331
93,0.374947,337
94,0.374947,301
95,0.36892,293
96,0.36892,215
97,0.36892,207
98,0.36892,277
99,0.36892,279
