generation,best_fitness,median_tree_size
0,0.271509,26
1,0.232726,13
2,0.218367,16
3,0.218367,12
4,0.112048,21
5,0.112048,26
6,0.112048,29
7,0.093237,34
8,0.093237,36
9,0.093237,30
10,0.093237,41
11,0.077317,50
12,0.077317,57
13,0.051762,61
14,0.051762,71
15,0.051762,71
16,0.051762,73
17,0.049278,87
18,0.048354,137
19,0.048354,152
20,0.048113,152
21,0.048113,157
22,0.048113,158
23,0.045745,161
24,0.045745,167
25,0.043379,165
26,0.043379,162
27,0.043379,170
28,0.034517,196
29,0.034517,171
30,0.034517,168
31,0.034517,164
32,0.024566,139
33,0.024566,179
34,0.024566,191
35,0.024566,244
36,0.024566,216
37,0.017396,254
38,0.017396,257
39,0.017396,260
40,0.016606,269
41,0.016606,263
42,0.01635,263
43,0.01542,267
44,0.01542,265
45,0.014876,261
46,0.014876,281
47,0.014464,304
48,0.014464,314
49,0.014092,309
50,0.014092,289
51,0.011825,261
52,0.011825,232
53,0.011729,257
54,0.011729,270
55,0.011729,244
56,0.011729,249
57,0.011729,252
58,0.011729,238
59,0.011729,256
60,0.011674,276
61,0.010983,277
62,0.010983,356
63,0.010983,324
64,0.010983,352
65,0.010983,311
66,0.010983,308
67,0.010983,312
68,0.009755,327
69,0.009755,329
70,0.009755,402
71,0.009755,402
72,0.009755,403
73,0.009337,405
74,0.009337,409
75,0.009337,414
76,0.009337,400
77,0.009337,413
78,0.009305,409
79,0.009305,409
80,0.009305,411
81,0.009305,421
82,0.009305,417
83,0.009305,427
84,0.009305,444
85,0.009305,483
86,0.009305,475
87,0.009305,508
88,0.008753,517
89,0.008753,506
90,0.008753,514
91,0.008753,472
92,0.008753,342
93,0.008753,322
94,0.008753,319
95,0.008753,330
96,0.008753,344
97,0.008753,375
98,0.008742,487
99,0.008742,487
