generation,best_fitness,median_tree_size
0,1.377496,63
1,1.377496,65
2,1.183767,19
3,1.183767,13
4,0.853609,7
5,0.853609,9
6,0.787044,21
7,0.787044,41
8,0.787044,45
9,0.720966,49
10,0.713329,53
11,0.465483,57
12,0.465483,69
13,0.387822,79
14,0.387822,79
15,0.375331,119
16,0.375331,187
17,0.331518,201
18,0.283663,213
19,0.275825,209
20,0.271582,217
21,0.226212,235
22,0.226212,281
23,0.22026,299
24,0.22026,253
25,0.22026,249
26,0.210565,265
27,0.210129,287
28,0.197524,295
29,0.194472,333
30,0.194472,321
31,0.177202,317
32,0.177202,317
33,0.177202,339
34,0.161758,371
35,0.146058,341
36,0.130758,333
37,0.130758,333
38,0.130758,417
39,0.112921,347
40,0.111737,329
41,0.101575,329
42,0.101575,325
43,0.101016,327
44,0.101016,333
45,0.101016,311
46,0.098421,313
