generation,best_fitness,median_tree_size
0,763.509891,71
1,763.509891,253
2,737.72803,255
3,737.72803,997
4,737.72803,259
5,737.72803,247
6,737.72803,241
7,737.72803,239
8,535.165074,173
9,535.165074,231
10,535.165074,215
11,417.131805,63
12,417.131805,49
13,417.026426,49
14,417.026426,53
15,417.026426,51
16,414.459444,51
17,305.446968,49
18,305.446968,45
19,305.446968,53
20,305.446968,67
21,305.446968,45
22,305.446968,67
23,305.446968,93
24,305.446968,107
25,305.417066,121
26,305.417066,115
27,305.32621,55
28,297.029525,45
29,297.029525,49
30,297.029525,53
31,297.029525,55
32,297.029525,55
33,295.493789,57
34,295.493789,57
35,295.493789,49
36,295.493789,45
37,295.493789,45
38,295.493789,45
39,295.493789,45
40,295.493789,41
41,295.493789,41
42,295.493789,41
43,295.493789,41
44,295.493789,41
45,295.493789,41
46,295.493789,41
47,295.493789,41
48,295.493789,41
49,295.493789,41
50,295.493789,41
51,295.493789,41
52,295.493789,43
53,295.493789,41
54,295.493789,49
55,295.493789,47
56,295.493789,51
57,295.493789,69
58,295.493789,71
59,295.493789,87
60,295.493789,83
61,295.493789,89
62,295.493789,109
63,294.792004,115
64,294.792004,105
65,294.792004,119
66,294.792004,119
67,294.792004,115
68,294.792004,121
69,294.792004,131
70,294.792004,139
71,294.792004,139
72,294.792004,155
73,294.792004,241
74,294.792004,249
75,294.792004,253
76,294.792004,263
77,294.792004,269
78,294.792004,265
79,294.792004,279
80,294.792004,325
81,294.792004,371
82,294.792004,391
83,294.792004,395
84,294.792004,457
85,294.792004,399
86,294.792004,483
87,294.792004,507
88,294.792004,565
89,294.792004,571
90,294.792004,517
91,294.792004,537
92,294.792004,567
93,294.792004,823
94,294.792004,817
95,294.792004,589
96,294.792004,631
97,294.792004,779
98,294.792004,1035
99,294.792004,1059
100,294.792004,1049
101,294.792004,1045
102,294.792004,1055
103,294.792004,1049
104,294.792004,1033
105,294.792004,1031
106,294.792004,963
107,294.792004,1023
108,294.792004,997
109,294.792004,1003
110,294.792004,937
111,294.792004,975
112,294.792004,981
113,294.792004,987
114,294.792004,999
115,294.792004,1007
116,294.792004,1007
117,294.792004,1027
118,294.792004,1091
119,294.792004,1017
120,294.792004,1089
121,294.792004,1025
122,294.792004,1081
123,294.792004,1091
124,294.792004,1089
125,294.792004,1095
126,294.792004,1197
127,294.792004,1133
128,294.792004,1125
129,294.792004,1111
130,294.792004,1107
