generation,best_fitness,median_tree_size
0,0.909748,14
1,0.909748,8
2,0.583324,5
3,0.583324,7
4,0.380104,8
5,0.380104,11
6,0.380104,13
7,0.233654,18
8,0.184037,23
9,0.068265,26
10,0.061328,30
11,0.061328,33
12,0.038428,41
13,0.029816,45
14,0.01958,48
15,0.01958,49
16,0.01958,51
17,0.01958,51
18,0.016388,51
19,0.016388,52
20,0.011587,54
21,0.009269,57
22,0.008259,62
23,0.004362,67
24,0.004362,74
25,0.004362,81
26,0.0032,106
27,0.0032,118
28,0.00269,128
29,0.00197,134
30,0.00197,155
31,0.001417,162
32,0.001417,269
33,0.001417,316
34,0.001128,302
35,0.001128,272
36,0.001128,272
37,0.00111,337
38,0.001018,382
39,0.000894,390
40,0.000894,555
41,0.000839,389
42,0.000792,695
43,0.000777,760
44,0.000744,766
45,0.000695,866
46,0.000695,882
47,0.000695,1024
48,0.000695,1029
49,0.000694,1041
50,0.000689,1078
