generation,best_fitness,median_tree_size
0,0.122812,27
1,0.122812,13
2,0.122812,19
3,0.122812,86
4,0.122812,166
5,0.11268,165
6,0.11268,165
7,0.081877,156
8,0.081877,155
9,0.081877,160
10,0.072791,163
11,0.053217,195
12,0.053217,284
13,0.053217,264
14,0.053217,169
15,0.043238,154
16,0.043238,157
17,0.041094,162
18,0.040237,167
19,0.036596,168
20,0.032059,160
21,0.032059,157
22,0.032059,156
23,0.027198,159
24,0.025653,163
25,0.025653,168
26,0.024827,166
27,0.023877,178
28,0.023877,184
29,0.018606,187
30,0.015217,194
31,0.015217,199
32,0.015217,199
33,0.015217,198
34,0.015217,199
35,0.015217,199
36,0.015217,199
37,0.014609,201
38,0.014609,201
39,0.014609,206
40,0.014609,206
41,0.014609,207
42,0.014609,207
43,0.014328,207
44,0.013727,206
45,0.013727,206
46,0.013727,206
47,0.012987,207
48,0.012987,207
49,0.012987,207
50,0.012987,205
51,0.012142,205
52,0.012142,206
53,0.012142,206
54,0.012142,208
55,0.012104,209
56,0.01077,208
57,0.01077,209
58,0.010193,210
59,0.008082,212
60,0.007586,211
61,0.007339,214
62,0.005663,210
63,0.005452,211
64,0.005172,207
65,0.005006,205
66,0.005006,206
67,0.005006,204
68,0.004985,205
69,0.004985,202
70,0.004985,203
71,0.004495,203
72,0.004253,205
73,0.004253,210
74,0.004253,212
75,0.004253,212
76,0.004253,211
77,0.004253,205
78,0.004202,201
79,0.004202,188
80,0.004167,184
81,0.004167,194
82,0.004125,213
83,0.004096,230
84,0.004034,230
85,0.004034,335
86,0.003764,296
87,0.003764,424
88,0.003764,455
89,0.003764,362
90,0.003764,394
91,0.003764,300
92,0.003764,316
93,0.00326,357
94,0.00326,383
95,0.00326,291
96,0.00326,347
97,0.00326,292
98,0.003216,274
99,0.003216,263
