generation,best_fitness,median_tree_size
0,0.743492,14
1,0.402672,9
2,0.402672,11
3,0.402672,12
4,0.402672,13
5,0.402672,14
6,0.170516,15
7,0.170516,24
8,0.151592,26
9,0.151592,31
10,0.151592,35
11,0.151592,38
12,0.151592,41
13,0.120021,42
14,0.120021,42
15,0.120021,45
16,0.120021,49
17,0.120021,53
18,0.120021,57
19,0.120021,50
20,0.120021,63
21,0.120021,69
22,0.120021,83
23,0.120021,94
24,0.120021,97
25,0.120021,88
26,0.120021,101
27,0.120021,124
28,0.120021,141
29,0.120021,157
30,0.120021,155
31,0.120021,155
32,0.120021,162
33,0.120021,175
34,0.120021,142
35,0.110161,142
36,0.110161,153
37,0.110161,155
38,0.110161,175
39,0.100576,252
40,0.100576,273
41,0.099481,270
42,0.099481,297
43,0.099481,301
44,0.093028,285
45,0.093028,297
46,0.093028,284
47,0.072042,268
48,0.066312,250
49,0.066312,251
50,0.065896,253
51,0.064768,259
52,0.060305,263
53,0.059727,273
54,0.059727,272
55,0.047891,261
56,0.047231,277
57,0.047231,268
58,0.047018,267
59,0.047018,284
60,0.047018,301
61,0.047018,305
62,0.047018,312
63,0.047018,320
64,0.047018,320
65,0.047018,308
66,0.047018,330
67,0.047018,326
68,0.047018,330
69,0.047018,337
70,0.047018,342
71,0.047018,332
72,0.047018,318
