generation,best_fitness,median_tree_size
0,1.48566,63
1,1.48566,49
2,1.48566,9
3,1.48566,5
4,1.48566,1
5,1.48566,1
6,1.48566,1
7,1.48566,1
8,1.48566,1
9,1.48566,1
10,1.48566,1
11,1.48566,1
12,1.48566,1
13,1.48566,1
14,1.48566,1
15,1.48566,1
16,1.48566,1
17,1.48566,1
18,1.48566,1
19,1.48566,1
20,1.48566,1
21,1.48566,1
22,0.749497,1
23,0.749497,1
24,0.749497,1
25,0.749497,1
26,0.658804,7
27,0.658804,9
28,0.658804,11
29,0.658804,13
30,0.612702,13
31,0.603323,15
32,0.603323,19
33,0.603323,19
34,0.603323,23
35,0.603323,23
36,0.578065,23
37,0.578065,23
38,0.566204,23
39,0.561487,25
40,0.546397,31
41,0.546397,37
42,0.546397,39
43,0.536742,49
44,0.536742,49
45,0.536742,49
46,0.536742,49
47,0.536742,45
48,0.532497,37
49,0.532497,37
50,0.532497,37
51,0.532497,39
52,0.520758,45
53,0.483712,61
54,0.483712,61
55,0.483712,61
56,0.483712,67
57,0.483712,75
58,0.478799,79
59,0.478799,79
60,0.478799,79
61,0.478797,79
62,0.470814,77
63,0.470814,83
64,0.470814,87
65,0.470814,81
66,0.470814,127
67,0.470814,175
68,0.470814,207
69,0.470198,187
70,0.470198,103
71,0.470198,141
72,0.470198,173
73,0.470198,139
74,0.470198,265
75,0.470198,297
76,0.469735,223
77,0.469735,105
78,0.466473,187
79,0.466473,309
80,0.466473,249
81,0.454166,221
82,0.454166,229
83,0.454166,233
84,0.454166,237
85,0.454166,233
86,0.454166,231
87,0.454166,227
88,0.454166,221
89,0.454166,219
90,0.454166,273
91,0.454166,241
92,0.454166,343
93,0.454166,245
94,0.454166,273
95,0.454166,293
96,0.454166,355
97,0.454166,353
98,0.453897,347
99,0.453897,227
