generation,best_fitness,median_tree_size
0,0.510437,14
1,0.510437,8
2,0.464989,9
3,0.40145,9
4,0.40145,9
5,0.40145,10
6,0.40145,11
7,0.40145,13
8,0.399577,17
9,0.399577,23
10,0.399577,27
11,0.399577,31
12,0.397416,42
13,0.397416,47
14,0.397416,49
15,0.397416,62
16,0.391661,71
17,0.391661,107
18,0.391661,140
19,0.387984,145
20,0.387984,142
21,0.375666,130
22,0.375666,100
23,0.375666,123
24,0.375666,139
25,0.375666,134
26,0.375289,141
27,0.375289,161
28,0.375289,155
29,0.375289,144
30,0.375289,212
31,0.375289,241
32,0.375289,269
33,0.375289,364
34,0.375289,276
35,0.375289,320
36,0.375289,327
37,0.375289,305
38,0.375289,334
39,0.375289,390
40,0.375289,331
41,0.375137,580
42,0.375137,501
43,0.375137,486
44,0.375137,517
45,0.375137,501
46,0.375107,463
47,0.375107,387
48,0.374068,398
49,0.374068,334
50,0.374068,272
51,0.374068,283
52,0.374068,285
53,0.374068,319
54,0.374068,341
