generation,best_fitness,median_tree_size
0,0.193486,34
1,0.123738,11
2,0.123738,10
3,0.123738,7
4,0.123738,10
5,0.116488,17
6,0.087232,19
7,0.087232,23
8,0.087232,25
9,0.087232,25
10,0.087232,26
11,0.087232,22
12,0.032602,22
13,0.032602,22
14,0.032602,22
15,0.020703,22
16,0.020703,22
17,0.020703,24
18,0.020703,23
19,0.012117,22
20,0.012117,22
21,0.012117,23
22,0.012117,23
23,0.010721,25
24,0.010721,30
25,0.010721,34
26,0.010721,35
27,0.010721,37
28,0.010721,37
29,0.010721,37
30,0.010721,37
31,0.010721,37
32,0.010721,37
33,0.010721,41
34,0.010721,41
35,0.010721,42
36,0.010721,40
37,0.010554,37
38,0.010537,37
39,0.010537,37
40,0.010537,37
41,0.010537,37
42,0.010537,37
43,0.010537,38
44,0.010537,43
45,0.010537,44
46,0.010537,45
47,0.010537,45
48,0.010537,46
49,0.010537,47
50,0.010496,47
51,0.010496,47
52,0.010488,51
53,0.010488,56
54,0.010488,51
55,0.010488,53
56,0.010488,69
57,0.010488,74
58,0.010488,82
59,0.010488,81
60,0.010454,79
61,0.010454,85
62,0.010454,86
63,0.010454,87
64,0.010432,88
65,0.010432,93
66,0.010432,90
67,0.010432,111
68,0.010432,153
69,0.01036,222
70,0.01036,227
71,0.01036,187
72,0.01036,228
73,0.01036,232
74,0.01036,210
75,0.010338,243
76,0.010295,301
77,0.010295,326
78,0.010183,305
79,0.010183,373
80,0.010178,486
81,0.010178,486
82,0.010027,482
83,0.010027,496
84,0.010027,559
85,0.010018,559
86,0.010018,647
87,0.010017,650
88,0.010015,700
89,0.009818,649
90,0.009818,697
91,0.009818,702
92,0.009818,716
93,0.009702,698
94,0.009702,664
95,0.009702,640
96,0.009702,552
97,0.009702,537
98,0.009702,602
99,0.009702,627
