generation,best_fitness,median_tree_size
0,0.980356,63
1,0.916976,79
2,0.901107,41
3,0.901086,123
4,0.853683,425
5,0.636571,397
6,0.579193,279
7,0.579193,277
8,0.579193,243
9,0.579193,63
10,0.579193,35
11,0.579193,33
12,0.380097,33
13,0.380097,39
14,0.376481,45
15,0.376481,53
16,0.37648,63
17,0.37648,71
18,0.376479,77
19,0.376479,39
20,0.355549,39
21,0.331055,43
22,0.331055,39
23,0.331055,47
24,0.331055,43
25,0.328027,47
26,0.328027,53
27,0.328027,63
28,0.322177,65
29,0.317991,65
30,0.304175,71
31,0.304175,65
32,0.299691,67
33,0.299691,69
34,0.299691,73
35,0.292258,81
36,0.292258,93
37,0.292258,91
38,0.292258,77
39,0.292213,75
40,0.292213,83
41,0.285786,99
42,0.285786,97
43,0.283921,125
44,0.283921,131
45,0.261118,135
46,0.261118,133
47,0.259945,139
48,0.253311,143
49,0.253311,147
50,0.250066,167
51,0.250066,175
52,0.250066,159
53,0.250066,153
54,0.250066,153
55,0.250066,153
56,0.250066,157
57,0.250066,161
58,0.249707,179
59,0.249707,245
60,0.249701,259
61,0.249701,303
62,0.249701,277
63,0.249701,283
64,0.249701,279
65,0.249688,311
66,0.249688,317
67,0.249688,311
68,0.249624,351
69,0.249624,395
70,0.249624,401
71,0.248706,403
72,0.248706,403
73,0.248706,399
74,0.248706,401
75,0.246958,401
76,0.246958,403
77,0.246958,447
78,0.246875,437
79,0.245539,435
80,0.245539,435
81,0.245539,413
82,0.245539,381
83,0.244379,381
84,0.244379,377
85,0.244379,379
86,0.244379,381
87,0.244379,397
88,0.244379,413
89,0.244362,419
90,0.244362,413
91,0.24402,419
92,0.24402,429
93,0.212218,427
94,0.211192,423
95,0.209775,425
96,0.209775,425
97,0.188808,425
98,0.18868,429
99,0.18868,439
100,0.188487,451
101,0.18772,483
102,0.186831,491
103,0.186831,485
104,0.186831,493
105,0.186105,613
106,0.157002,615
107,0.157002,615
108,0.156985,629
109,0.156761,635
110,0.156521,637
111,0.156448,635
112,0.156448,631
113,0.154361,577
114,0.154361,635
