generation,best_fitness,median_tree_size
0,6.367912,65
1,6.367912,63
2,6.367912,19
3,6.367912,15
4,6.367912,7
5,6.367912,1
6,6.367912,1
7,6.367912,1
8,6.367912,1
9,6.367912,1
10,6.367912,1
11,6.367912,1
12,6.367912,1
13,6.367912,1
14,6.367912,1
15,6.367912,1
16,6.367912,1
17,6.367912,1
18,6.367912,1
19,6.367912,1
20,6.367912,1
21,6.367912,1
22,6.367912,1
23,6.367912,1
24,6.367912,1
25,6.367912,1
26,6.367912,1
27,6.367912,1
28,6.367912,1
29,6.367912,1
30,6.367912,1
31,6.367912,1
32,6.367912,1
33,6.367912,1
34,6.367912,1
35,6.367912,1
36,6.367912,1
37,6.367912,1
38,6.367912,1
39,6.367912,1
40,6.367912,1
41,6.367912,1
42,6.367912,1
43,6.367912,1
44,6.367912,1
45,6.367912,1
46,6.367912,1
47,6.367912,1
48,6.367912,1
49,6.367912,1
50,6.367912,1
51,6.367912,1
52,6.367912,1
53,6.367912,1
54,6.367912,1
55,6.367912,1
56,6.367912,1
57,6.367912,1
58,6.367912,1
59,6.367912,1
60,6.367912,1
61,6.367912,1
62,6.367912,1
63,6.367912,1
64,6.367912,1
65,6.367912,1
66,6.367912,1
67,6.367912,1
68,6.367912,1
69,6.367912,1
70,6.367912,1
71,6.367912,1
72,6.367912,1
73,6.367912,1
74,6.367912,1
75,6.367912,1
76,6.367912,1
77,6.367912,1
78,6.367912,1
79,6.367912,1
80,6.367912,1
81,6.367912,1
82,6.367912,1
83,6.367912,1
84,6.367912,1
85,6.367912,1
86,6.367912,1
87,6.367912,1
88,6.367912,1
89,6.367912,1
90,6.367912,1
91,6.367912,1
92,6.367912,1
93,6.367912,1
94,6.367912,1
95,6.367912,1
96,6.367912,1
97,6.367912,1
98,6.367912,1
99,6.367912,1
