generation,best_fitness,median_tree_size
0,732.873583,65
1,658.005763,223
2,658.005763,223
3,658.005763,205
4,658.005763,87
5,657.994765,71
6,657.994765,59
7,527.343361,89
8,527.343361,85
9,527.343361,83
10,527.343361,71
11,437.661913,63
12,437.661913,61
13,437.661913,73
14,431.913729,77
15,392.853958,83
16,392.853958,81
17,385.581942,79
18,359.787976,79
19,359.787976,79
20,344.238561,81
21,344.238561,83
22,344.238561,81
23,344.238561,83
24,315.629998,87
25,314.297674,89
26,310.769058,93
27,310.769058,97
28,310.769058,107
29,294.546494,105
30,287.112069,107
31,287.084531,105
32,287.084531,111
33,287.034434,191
34,282.578595,227
35,282.578595,229
36,282.578595,227
37,281.874559,229
38,281.874559,243
39,281.819132,241
40,281.819132,235
41,281.819132,241
42,281.632822,239
43,281.632822,235
44,281.632822,237
45,281.632822,209
46,281.632822,407
47,281.632822,441
48,281.632822,423
49,281.632822,401
50,281.632822,391
51,281.632822,269
52,281.632822,297
53,281.632822,203
54,281.632822,195
55,281.632822,199
56,281.151013,333
57,281.151013,219
58,277.45492,205
59,277.45492,215
60,277.45492,221
61,277.45492,255
62,277.45492,297
63,277.45492,599
64,277.45492,579
65,277.45492,615
66,277.45492,639
67,277.45492,669
68,277.45492,677
69,277.45492,853
70,277.45492,691
71,277.45492,677
72,277.45492,743
73,277.45492,673
74,277.45492,681
75,277.45492,691
76,277.45492,695
77,277.45492,649
78,277.45492,647
79,274.437578,657
80,274.437578,749
81,274.437578,821
82,274.437578,821
83,274.437578,825
84,274.437578,841
85,274.437578,719
86,274.437578,785
87,274.437578,693
88,274.437578,697
89,274.437578,691
90,274.437578,693
91,274.437578,703
