generation,best_fitness,median_tree_size
0,10.979391,63
1,10.962618,71
2,10.634413,19
3,10.622121,23
4,0.628162,143
5,0.623887,143
6,0.623887,147
7,0.607043,145
8,0.607043,139
9,0.599903,137
10,0.599903,133
11,0.599903,133
12,0.589126,131
13,0.57739,141
14,0.57739,157
15,0.57739,181
16,0.57739,181
17,0.57739,211
18,0.57739,211
19,0.57739,211
20,0.57739,211
21,0.566603,249
22,0.566603,215
23,0.566603,217
24,0.565264,239
25,0.565264,233
26,0.559535,275
27,0.559535,259
28,0.559535,275
29,0.559535,271
30,0.559133,279
31,0.559133,225
32,0.559133,221
33,0.553811,219
34,0.553811,219
35,0.553811,221
36,0.55309,247
37,0.55309,353
38,0.552966,381
39,0.552966,407
40,0.552954,443
41,0.552954,445
42,0.551185,447
43,0.551185,447
44,0.551185,447
45,0.551185,447
46,0.547985,447
47,0.547985,449
48,0.547781,583
49,0.547092,549
50,0.547086,407
51,0.545278,411
52,0.545278,673
53,0.544318,683
54,0.543791,681
55,0.543791,685
56,0.543791,677
57,0.543791,675
58,0.543791,657
59,0.543527,673
60,0.543527,673
61,0.542124,671
62,0.542124,671
63,0.542124,671
64,0.542124,665
65,0.542124,673
66,0.542124,691
67,0.542124,699
68,0.541859,703
69,0.541859,873
70,0.541859,725
71,0.541859,709
72,0.541859,707
73,0.541859,701
74,0.541859,697
75,0.541859,703
76,0.541859,699
77,0.541859,701
