generation,best_fitness,median_tree_size
0,0.293502,25
1,0.228917,15
2,0.191504,14
3,0.175531,13
4,0.157622,17
5,0.140831,18
6,0.12052,19
7,0.067417,23
8,0.04441,24
9,0.027891,29
10,0.027891,34
11,0.003662,35
12,0.003662,43
13,0.003662,43
14,0.002697,31
15,0.002697,31
16,0.002697,34
17,0.002184,35
18,0.001083,36
19,0.000738,46
20,0.000738,55
21,0.000738,67
22,0.000738,94
23,0.000738,81
24,0.000738,40
25,0.000738,37
26,0.000738,37
27,0.000738,35
28,0.000738,35
29,0.000738,36
30,0.000738,35
31,0.000738,38
32,0.000738,38
33,0.000738,37
34,0.000738,97
35,0.000738,117
36,0.000738,113
37,0.000738,132
38,0.000568,130
39,0.000518,103
40,0.000475,102
41,0.000445,105
42,0.000429,115
43,0.000425,118
44,0.000406,124
45,0.000398,129
46,0.000398,120
47,0.000249,123
48,0.000249,139
49,0.000249,141
50,0.000218,148
51,0.000188,142
52,0.000188,140
53,0.000185,137
54,0.000144,138
55,0.000144,136
56,0.000144,137
57,0.000119,138
58,0.000113,151
59,6.6e-05,170
60,6.6e-05,208
61,6.2e-05,253
62,5.6e-05,203
63,5.4e-05,365
64,4.4e-05,371
65,4.4e-05,372
66,4.4e-05,366
67,4.4e-05,353
68,4.4e-05,350
69,4.2e-05,350
70,4.1e-05,353
71,4.1e-05,370
72,3.9e-05,501
73,3.9e-05,498
74,3.9e-05,427
75,3.9e-05,390
76,3.9e-05,342
77,3.9e-05,347
78,3.9e-05,371
79,3.9e-05,387
80,3.9e-05,384
81,3.9e-05,399
82,3.8e-05,406
83,3.8e-05,407
84,3.8e-05,417
85,3.8e-05,424
86,3.8e-05,434
87,3.8e-05,441
88,3.8e-05,449
89,3.8e-05,447
90,3.8e-05,450
91,3.8e-05,440
92,3.8e-05,450
93,3.8e-05,494
94,3.8e-05,609
95,3.8e-05,597
96,3.8e-05,607
97,3.8e-05,613
98,3.8e-05,604
99,3.8e-05,563
