generation,best_fitness,median_tree_size
0,2.019137,63
1,1.641881,75
2,1.174943,23
3,1.174943,9
4,1.174943,5
5,0.91796,3
6,0.766803,3
7,0.766803,3
8,0.766803,3
9,0.766803,5
10,0.694574,11
11,0.694574,15
12,0.694574,15
13,0.649563,17
14,0.649563,21
15,0.649563,25
16,0.602979,27
17,0.602979,29
18,0.596301,31
19,0.596301,33
20,0.536502,35
21,0.536502,35
22,0.535559,39
23,0.535559,53
24,0.535559,63
25,0.535559,81
26,0.535559,91
27,0.526138,95
28,0.522944,107
29,0.522944,117
30,0.522944,155
31,0.518832,161
32,0.517882,163
33,0.517882,169
34,0.517882,175
35,0.514808,195
36,0.514808,189
37,0.514808,211
38,0.514808,413
39,0.514808,269
40,0.503739,269
41,0.501722,269
42,0.501722,303
43,0.501722,325
44,0.501722,305
45,0.501722,265
46,0.501722,239
47,0.501722,261
48,0.501722,349
49,0.497795,433
50,0.497795,419
51,0.497795,433
52,0.497795,433
53,0.496708,437
54,0.496708,435
55,0.496708,443
56,0.4947,455
57,0.4947,441
58,0.4947,487
59,0.4947,477
60,0.4947,471
61,0.4947,479
