generation,best_fitness,median_tree_size
0,0.415343,25
1,0.1717,14
2,0.1717,17
3,0.1717,13
4,0.1717,22
5,0.047731,30
6,0.017297,35
7,0.017297,41
8,0.007465,30
9,0.007465,21
10,0.00729,23
11,0.002856,26
12,0.002856,27
13,0.002587,37
14,0.001237,49
15,0.001237,51
16,0.001237,57
17,0.001237,72
18,0.001237,71
19,0.001237,77
20,0.001237,77
21,0.001237,81
22,0.001237,87
23,0.001237,96
24,0.000837,101
25,0.000837,106
26,0.000774,105
27,0.000646,87
28,0.000269,70
29,0.000269,69
30,0.000269,63
31,0.000269,58
32,0.000269,58
33,0.000269,60
34,0.000269,65
35,0.000269,74
36,0.000269,90
37,0.000205,94
38,0.000205,107
39,0.000205,113
40,0.000205,133
41,0.000205,175
42,0.000205,178
43,0.000205,191
44,0.000205,193
45,0.000205,206
46,0.000205,215
47,0.000205,233
48,0.000205,242
49,0.000205,244
50,0.000205,283
51,0.000205,293
52,0.000205,301
53,0.000205,287
54,0.000198,293
55,0.000198,323
56,0.000198,343
57,0.000198,323
58,0.000198,191
59,0.000192,164
60,0.000185,156
61,0.000185,161
62,0.000185,177
63,0.000185,150
64,0.000185,137
65,0.000185,114
66,0.000182,154
67,0.000182,149
68,0.000181,137
69,0.000181,189
70,0.000181,179
71,0.000181,160
72,0.000181,163
73,0.00018,177
74,0.00018,149
75,0.000179,148
76,0.000179,168
77,0.000179,146
78,0.000178,146
79,0.000178,158
80,0.000178,188
81,0.000178,157
82,0.000178,185
83,0.000178,165
84,0.000178,164
85,0.000177,155
86,0.000177,229
87,0.000177,247
88,0.000177,253
89,0.000177,240
90,0.000177,235
91,0.000177,203
92,0.000177,199
93,0.000177,232
94,0.000174,198
95,0.000174,248
96,0.000174,235
97,0.000174,288
98,0.000174,257
99,0.000174,253
100,0.000174,254
101,0.000174,283
102,0.000174,284
103,0.000174,240
104,0.000171,236
105,0.000171,164
106,0.000171,147
107,0.000171,120
108,0.00017,125
109,0.00017,128
110,0.00017,143
111,0.00017,171
112,0.00017,192
113,0.00017,196
114,0.00017,192
115,0.00017,197
116,0.000169,201
117,0.000169,213
118,0.000169,225
119,0.000169,272
120,0.000169,306
121,0.000169,335
122,0.000169,317
123,0.000169,306
124,0.000169,332
125,0.000169,342
126,0.000169,307
127,0.000169,306
128,0.000169,334
129,0.000169,348
130,0.000168,371
131,0.000168,344
132,0.000168,327
133,0.000168,316
134,0.000168,315
135,0.000168,316
136,0.000168,378
137,0.000168,377
138,0.000168,379
139,0.000168,415
140,0.000168,482
141,0.000168,470
142,0.000168,463
143,0.000168,532
144,0.000168,424
145,0.000168,421
146,0.000168,399
147,0.000168,453
148,0.000168,522
149,0.000167,571
150,0.000165,886
151,0.000165,898
152,0.000165,896
153,0.000165,877
154,0.000165,437
155,0.000165,417
156,0.000165,441
157,0.000165,462
158,0.000165,403
159,0.000165,424
160,0.000165,503
161,0.000165,474
162,0.000165,475
163,0.000164,448
164,0.000163,490
165,0.000163,490
