generation,best_fitness,median_tree_size
0,1.390851,63
1,1.390851,63
2,1.390851,9
3,1.321559,3
4,1.321559,5
5,1.321559,5
6,1.220632,7
7,0.961919,7
8,0.834643,11
9,0.834643,13
10,0.830157,15
11,0.668555,17
12,0.668555,19
13,0.668555,19
14,0.668555,19
15,0.668555,25
16,0.628069,33
17,0.569194,37
18,0.567401,45
19,0.560921,53
20,0.560921,53
21,0.556057,51
22,0.54634,53
23,0.54634,65
24,0.54634,73
25,0.543958,75
26,0.542574,77
27,0.542574,71
28,0.515498,67
29,0.514236,71
30,0.514236,81
31,0.514141,73
32,0.514141,105
33,0.514141,105
34,0.513975,107
35,0.512767,149
36,0.512767,121
37,0.512767,217
38,0.511372,221
39,0.511232,109
40,0.501776,105
41,0.501776,101
42,0.501776,113
43,0.499639,113
44,0.498242,113
45,0.498242,113
46,0.498242,123
47,0.496174,119
48,0.496173,163
49,0.496173,169
50,0.496173,189
51,0.493328,235
52,0.479208,235
53,0.479208,235
54,0.479208,237
55,0.479208,233
56,0.479208,221
57,0.479208,201
58,0.479208,203
59,0.479208,229
60,0.479208,207
61,0.439616,235
62,0.439616,233
63,0.439616,225
64,0.439616,233
65,0.439616,251
66,0.439616,243
67,0.439616,207
68,0.439616,133
69,0.439616,203
70,0.430254,149
71,0.430254,143
72,0.430254,139
73,0.430254,57
74,0.430254,85
75,0.430254,59
76,0.430254,53
77,0.430254,49
78,0.430254,47
79,0.430254,47
80,0.428218,51
81,0.428218,57
82,0.428218,71
83,0.428218,81
84,0.426719,73
85,0.426719,77
86,0.426719,59
87,0.413293,73
88,0.413146,93
89,0.410719,103
90,0.410719,101
91,0.410719,101
92,0.410719,105
93,0.410719,105
94,0.379796,105
95,0.379796,117
96,0.379796,123
97,0.367843,135
98,0.335874,173
99,0.335874,193
100,0.335874,237
101,0.332097,235
102,0.32711,237
103,0.32711,237
104,0.323214,265
105,0.315844,267
106,0.315844,275
107,0.315844,289
108,0.310095,289
109,0.30525,295
110,0.294545,347
111,0.294545,447
112,0.287445,579
113,0.279762,527
114,0.279762,655
115,0.279762,661
116,0.278977,739
117,0.278172,1327
118,0.260177,1401
119,0.260177,1433
120,0.256384,1439
121,0.256384,1401
122,0.256384,1515
123,0.256222,1549
124,0.256222,1657
125,0.253965,1391
