generation,best_fitness,median_tree_size
0,8.670488,63
1,8.670488,93
2,7.899074,29
3,7.899074,15
4,7.899074,1
5,7.899074,1
6,7.899074,1
7,7.899074,1
8,7.899074,1
9,7.899074,1
10,7.899074,1
11,7.899074,1
12,7.899074,1
13,7.899074,1
14,7.899074,1
15,7.899074,1
16,7.899074,1
17,7.899074,1
18,7.899074,1
19,7.899074,1
20,7.899074,1
21,7.899074,1
22,7.899074,1
23,7.899074,1
24,7.899074,1
25,7.899074,1
26,7.899074,1
27,7.899074,1
28,7.899074,1
29,7.899074,1
30,7.899074,1
31,7.899074,1
32,7.899074,1
33,7.899074,1
34,7.899074,1
35,7.899074,1
36,7.899074,1
37,7.899074,1
38,7.899074,1
39,7.899074,1
40,7.899074,1
41,7.899074,1
42,7.899074,1
43,7.899074,1
44,7.899074,1
45,7.899074,1
46,7.899074,1
47,7.899074,1
48,7.899074,1
49,7.899074,1
50,7.899074,1
51,7.899074,1
52,7.899074,1
53,7.899074,1
54,7.899074,1
55,7.899074,1
56,7.899074,1
57,7.899074,1
58,7.899074,1
59,7.899074,1
60,7.899074,1
61,7.899074,1
62,7.899074,1
63,7.899074,1
64,7.899074,1
65,7.899074,1
66,7.899074,1
67,7.899074,1
68,7.899074,1
69,7.899074,1
70,7.899074,1
71,7.899074,1
72,7.899074,1
73,7.899074,1
74,7.899074,1
75,7.899074,1
76,7.899074,1
77,7.899074,1
78,7.899074,1
79,7.899074,1
80,7.899074,1
81,7.899074,1
82,7.899074,1
83,7.899074,1
84,7.899074,1
85,7.899074,1
86,7.899074,1
87,7.899074,1
88,7.899074,1
89,7.899074,1
90,7.899074,1
91,7.899074,1
92,7.899074,1
93,7.899074,1
94,7.899074,1
95,7.899074,1
96,7.899074,1
97,7.899074,1
98,7.899074,1
99,7.899074,1
