generation,best_fitness,median_tree_size
0,0.288999,25
1,0.144352,13
2,0.144352,14
3,0.035634,14
4,0.006022,14
5,0.006022,17
6,0.004071,19
7,0.004071,21
8,0.003201,24
9,0.000574,28
10,0.000574,32
11,0.000574,35
12,0.000574,42
13,0.000574,45
14,0.000574,46
15,0.000574,54
16,0.000574,54
17,0.000574,54
18,0.000574,54
19,0.000574,52
20,0.000574,56
21,0.000574,55
22,0.000574,61
23,0.000574,69
24,0.000574,85
25,0.000574,97
26,0.000574,115
27,0.000574,135
28,0.000574,143
29,0.000574,146
30,0.000574,150
31,0.000574,158
32,0.000574,181
33,0.000524,184
34,0.000524,216
35,0.000524,237
36,0.000524,250
37,0.000524,254
38,0.000524,256
39,0.000524,287
40,0.000524,297
41,0.000524,298
42,0.000346,305
43,0.000346,314
44,0.000346,330
45,0.000346,338
46,0.000346,234
47,0.000346,164
48,0.000346,165
49,0.000346,184
50,0.000346,202
51,0.000346,228
52,0.000346,235
53,0.000346,255
54,0.000346,270
55,0.000346,301
56,0.000346,349
57,0.000346,374
58,0.000346,411
59,0.000341,430
60,0.000336,478
61,0.000306,424
62,0.000306,428
63,0.000306,469
64,0.000306,434
65,0.000278,271
66,0.000278,139
67,0.000214,131
68,0.000214,130
69,0.000209,127
70,0.000208,135
71,0.000208,152
72,0.00018,175
73,0.000177,196
74,0.000177,201
75,0.00016,210
76,0.00016,211
77,0.000147,208
