generation,best_fitness
0,4.289488715946241
1,4.289488715946241
2,4.289488715946241
3,2.646976327544976
4,1.5166914821581907
5,1.5166914821581907
6,1.5166914821581907
7,1.5166914821581907
8,1.5166914821581907
9,1.5166914821581907
10,1.5166914821581907
11,1.5166914821581907
12,1.5166914821581907
13,1.5166914821581907
14,1.5166914821581907
15,1.5166914821581907
16,1.5166914821581907
17,1.5166914821581907
18,1.5166914821581907
19,1.5166914821581907
20,1.5166914821581907
21,1.5166914821581907
22,1.5166914821581907
23,1.5166914821581907
24,1.5166914821581907
25,1.5166914821581907
26,1.5166914821581907
27,1.5166914821581907
28,1.5166914821581907
29,1.5166914821581907
30,1.5166914821581907
31,1.4710436107462592
32,1.4710436107462592
33,1.4710436107462592
34,1.4710436107462592
35,1.378564205562521
36,1.378564205562521
37,1.378564205562521
38,1.378564205562521
39,1.378564205562521
40,1.378564205562521
41,1.3511970404602098
42,1.3511970404602098
43,1.3511970404602098
44,1.3511970404602098
45,1.3511970404602098
46,1.3511970404602098
47,1.3511970404602098
48,1.3511970404602098
49,1.3511970404602098
50,1.3511970404602098
51,1.3511970404602098
52,1.3511970404602098
53,1.3511970404602098
54,1.3511970404602098
55,1.3511970404602098
56,1.1048134771936404
57,1.1048134771936404
58,1.1048134771936404
59,1.1048134771936404
60,1.1048134771936404
61,1.1048134771936404
62,1.1048134771936404
63,1.1048134771936404
64,1.1048134771936404
65,1.1048134771936404
66,1.1048134771936404
67,1.1048134771936404
68,1.1048134771936404
69,1.1048134771936404
70,1.1048134771936404
71,1.1048134771936404
72,1.1048134771936404
73,1.1048134771936404
74,1.1048134771936404
75,1.1048134771936404
76,1.1048134771936404
77,1.1048134771936404
78,1.1048134771936404
79,1.1048134771936404
80,1.1048134771936404
81,1.1048134771936404
82,1.0312762608763193
83,1.0312762608763193
84,1.0312762608763193
85,1.0312762608763193
86,1.0312762608763193
87,1.0312762608763193
88,1.0312762608763193
89,1.0312762608763193
90,1.0312762608763193
91,1.0312762608763193
92,1.0312762608763193
93,1.0312762608763193
94,1.0312762608763193
95,1.0312762608763193
96,1.0312762608763193
97,1.0312762608763193
98,1.0312762608763193
99,1.0312762608763193
100,1.0312762608763193
101,1.0312762608763193
102,1.0312762608763193
103,1.0312762608763193
104,1.0312762608763193
105,1.0133256071405432
106,1.0133256071405432
107,1.0133256071405432
108,0.9964353868259692
109,0.9964353868259692
110,0.9964353868259692
111,0.9964353868259692
112,0.9800695853264162
113,0.9800695853264162
114,0.9800695853264162
115,0.9800695853264162
116,0.9800695853264162
117,0.9800695853264162
118,0.9800695853264162
119,0.9800695853264162
120,0.9800695853264162
121,0.9800695853264162
122,0.9800695853264162
123,0.9800695853264162
124,0.9800695853264162
125,0.8683355861050185
126,0.8683355861050185
127,0.8683355861050185
128,0.8683355861050185
129,0.8683355861050185
130,0.8683355861050185
131,0.8537466333457308
132,0.8537466333457308
133,0.8259817923114341
134,0.8259817923114341
135,0.8259817923114341
136,0.8247466771522279
137,0.8247466771522279
138,0.8247466771522279
139,0.8247466771522279
140,0.8247466771522279
141,0.8247466771522279
142,0.8247466771522279
143,0.8247466771522279
144,0.8247466771522279
145,0.8247466771522279
146,0.8247466771522279
147,0.8247466771522279
148,0.8247466771522279
149,0.8247466771522279
150,0.8247466771522279
151,0.8247466771522279
152,0.8247466771522279
153,0.8247466771522279
154,0.8247466771522279
155,0.8247466771522279
156,0.8247466771522279
157,0.8247466771522279
158,0.8247466771522279
159,0.3975340014530227
160,0.3975340014530227
161,0.3975340014530227
162,0.3975340014530227
163,0.3975340014530227
164,0.3028904764002947
165,0.3028904764002947
166,0.3028904764002947
167,0.3028904764002947
168,0.2821378046697637
169,0.2821378046697637
170,0.2821378046697637
171,0.2821378046697637
172,0.2821378046697637
173,0.24196918513557925
174,0.23119809420498025
175,0.23119809420498025
176,0.2190467509096209
177,0.2190467509096209
178,0.2119156211870484
179,0.2119156211870484
180,0.2119156211870484
181,0.2119156211870484
182,0.2119156211870484
183,0.2119156211870484
184,0.21191562118704838
185,0.21191562118704838
186,0.21191562118704838
187,0.207986957440685
188,0.207986957440685
189,0.207986957440685
190,0.207986957440685
191,0.207986957440685
192,0.1952782289644993
193,0.1952782289644993
194,0.1952782289644993
195,0.1952782289644993
196,0.1952782289644993
197,0.1952782289644993
198,0.1952782289644993
199,0.1952782289644993
