generation,best_fitness
0,6.7286154851729245
1,4.448247572790425
2,1.7511598276857732
3,1.7511598276857727
4,1.7511598276857727
5,1.7511598276857727
6,1.7511598276857727
7,1.7511598276857727
8,1.7511598276857727
9,1.7511598276857727
10,1.7511598276857727
11,0.5281736596870468
12,0.5281736596870468
13,0.5281736596870468
14,0.5281736596870468
15,0.5281736596870468
16,0.5281736596870468
17,0.5281736596870468
18,0.5281736596870468
19,0.5281736596870468
20,0.5281736596870468
21,0.5281736596870468
22,0.5281736596870468
23,0.5281736596870468
24,0.5281736596870468
25,0.5281736596870468
26,0.5281736596870468
27,0.5281736596870468
28,0.5281736596870468
29,0.5281736596870468
30,0.5281736596870468
31,0.5281736596870468
32,0.5281736596870468
33,0.5281736596870468
34,0.5281736596870468
35,0.5281736596870468
36,0.5281736596870468
37,0.5281736596870468
38,0.5281736596870468
39,0.5281736596870468
40,0.5281736596870468
41,0.5281736596870468
42,0.5281736596870468
43,0.5281736596870468
44,0.5281736596870468
45,0.5281736596870468
46,0.5281736596870468
47,0.5281736596870468
48,0.5281736596870468
49,0.5281736596870468
50,0.5281736596870468
51,0.5281736596870468
52,0.5281736596870468
53,0.5281736596870468
54,0.5281736596870468
55,0.5281736596870468
56,0.5281736596870468
57,0.5281736596870468
58,0.5281736596870468
59,2.2279773894253748e-30
