generation,best_fitness
0,8.100990541233964
1,8.100990541233964
2,7.8396599943139975
3,7.8396599943139975
4,7.8396599943139975
5,7.8396599943139975
6,7.8396599943139975
7,7.8396599943139975
8,7.8396599943139975
9,7.8396599943139975
10,7.8396599943139975
11,7.8396599943139975
12,7.8396599943139975
13,7.8396599943139975
14,7.8396599943139975
15,7.8396599943139975
16,7.8396599943139975
17,7.8396599943139975
18,7.8396599943139975
19,7.8396599943139975
20,7.8396599943139975
21,7.8396599943139975
22,7.8396599943139975
23,7.8396599943139975
24,7.8396599943139975
25,7.8396599943139975
26,7.8396599943139975
27,7.8396599943139975
28,7.8396599943139975
29,7.8396599943139975
30,7.8396599943139975
31,7.8396599943139975
32,7.8396599943139975
33,7.8396599943139975
34,7.8396599943139975
35,7.8396599943139975
36,7.8396599943139975
37,7.8396599943139975
38,7.8396599943139975
39,7.8396599943139975
40,7.8396599943139975
41,7.8396599943139975
42,7.8396599943139975
43,7.8396599943139975
44,7.8396599943139975
45,7.8396599943139975
46,7.8396599943139975
47,7.8396599943139975
48,7.8396599943139975
49,7.8396599943139975
50,7.8396599943139975
51,7.8396599943139975
52,7.8396599943139975
53,7.8396599943139975
54,7.8396599943139975
55,7.8396599943139975
56,7.8396599943139975
57,7.8396599943139975
58,7.8396599943139975
59,7.8396599943139975
60,7.8396599943139975
61,7.8396599943139975
62,7.8396599943139975
63,7.8396599943139975
64,7.8396599943139975
65,7.8396599943139975
66,7.8396599943139975
67,7.8396599943139975
68,7.8396599943139975
69,7.8396599943139975
70,7.8396599943139975
71,7.8396599943139975
72,7.8396599943139975
73,7.8396599943139975
74,7.8396599943139975
75,7.8396599943139975
76,7.8396599943139975
77,7.8396599943139975
78,7.8396599943139975
79,7.8396599943139975
80,7.8396599943139975
81,7.8396599943139975
82,7.8396599943139975
83,7.8396599943139975
84,7.8396599943139975
85,7.8396599943139975
86,7.8396599943139975
87,7.8396599943139975
88,7.8396599943139975
89,7.8396599943139975
90,7.8396599943139975
91,7.8396599943139975
92,7.8396599943139975
93,7.8396599943139975
94,7.8396599943139975
95,7.8396599943139975
96,7.8396599943139975
97,7.8396599943139975
98,7.8396599943139975
99,7.8396599943139975
100,7.8396599943139975
101,7.8396599943139975
102,7.8396599943139975
103,7.8396599943139975
104,7.8396599943139975
105,7.8396599943139975
106,7.8396599943139975
107,7.8396599943139975
108,7.8396599943139975
109,7.8396599943139975
110,7.8396599943139975
111,7.8396599943139975
112,7.8396599943139975
113,7.8396599943139975
114,7.8396599943139975
115,7.8396599943139975
116,7.8396599943139975
117,7.8396599943139975
118,7.8396599943139975
119,7.8396599943139975
120,7.8396599943139975
121,7.8396599943139975
122,7.8396599943139975
123,7.8396599943139975
124,7.8396599943139975
125,7.8396599943139975
126,7.8396599943139975
127,7.8396599943139975
128,7.8396599943139975
129,7.8396599943139975
130,7.8396599943139975
131,7.8396599943139975
132,7.8396599943139975
133,7.8396599943139975
134,7.8396599943139975
135,7.8396599943139975
136,7.8396599943139975
137,7.8396599943139975
138,7.8396599943139975
139,7.8396599943139975
140,7.8396599943139975
141,7.8396599943139975
142,7.8396599943139975
143,7.8396599943139975
144,7.8396599943139975
145,7.8396599943139975
146,7.8396599943139975
147,7.8396599943139975
148,7.8396599943139975
149,7.8396599943139975
150,7.8396599943139975
151,7.8396599943139975
152,7.8396599943139975
153,7.8396599943139975
154,7.8396599943139975
155,7.8396599943139975
156,7.8396599943139975
157,7.8396599943139975
158,7.8396599943139975
159,7.8396599943139975
160,7.8396599943139975
161,7.8396599943139975
162,7.8396599943139975
163,7.8396599943139975
164,7.8396599943139975
165,7.8396599943139975
166,7.8396599943139975
167,7.8396599943139975
168,7.8396599943139975
169,7.8396599943139975
170,7.8396599943139975
171,7.8396599943139975
172,7.8396599943139975
173,7.8396599943139975
174,7.8396599943139975
175,7.8396599943139975
176,7.8396599943139975
177,7.8396599943139975
178,7.8396599943139975
179,7.8396599943139975
180,7.8396599943139975
181,7.8396599943139975
182,7.8396599943139975
183,7.8396599943139975
184,7.8396599943139975
185,7.8396599943139975
186,7.8396599943139975
187,7.8396599943139975
188,7.8396599943139975
189,7.8396599943139975
190,7.8396599943139975
191,7.8396599943139975
192,7.8396599943139975
193,7.8396599943139975
194,7.8396599943139975
195,7.8396599943139975
196,7.8396599943139975
197,7.8396599943139975
198,7.8396599943139975
199,7.8396599943139975
