generation,best_fitness
0,5.480932864693203
1,5.480932864693203
2,5.480932864693203
3,4.613478458128373
4,4.613478458128373
5,4.613478458128373
6,4.613478458128373
7,3.461793892583054
8,3.461793892583054
9,3.461793892583054
10,2.457112281634539
11,2.457112281634539
12,2.457112281634539
13,2.271632150858243
14,2.271632150858243
15,1.7669337384618407
16,1.7669337384618407
17,1.7669337384618407
18,1.5787867610039883
19,1.5787867610039883
20,1.5787867610039883
21,1.5062774904146463
22,1.5062774904146463
23,1.5062774904146463
24,1.5062774904146463
25,1.5062774904146463
26,1.5062774904146463
27,1.5062774904146463
28,1.5062774904146463
29,1.5062774904146463
30,1.5062774904146463
31,1.5062774904146463
32,1.5062774904146463
33,1.5062774904146463
34,1.5062774904146463
35,1.5062774904146463
36,1.5062774904146463
37,1.5062774904146463
38,1.5062774904146463
39,1.5062774904146463
40,1.4743019258011278
41,1.4743019258011278
42,1.4743019258011278
43,1.4743019258011278
44,1.4743019258011278
45,1.4743019258011278
46,1.4743019258011278
47,1.4743019258011278
48,1.4743019258011278
49,1.4743019258011278
50,1.4743019258011278
51,1.4743019258011278
52,1.4360243623754965
53,1.4360243623754965
54,1.4360243623754965
55,1.4360243623754965
56,1.4360243623754965
57,1.4360243623754965
58,1.4360243623754965
59,1.4360243623754965
60,1.4360243623754965
61,1.4360243623754965
62,1.4360243623754965
63,1.4360243623754965
64,1.4360243623754965
65,1.4360243623754965
66,1.4360243623754965
67,1.4360243623754965
68,1.4360243623754965
69,1.4360243623754965
70,1.4360243623754965
71,1.4360243623754965
72,1.4360243623754965
73,1.4360243623754965
74,1.4360243623754965
75,1.4360243623754965
76,1.4360243623754965
77,1.4360243623754965
78,1.4360243623754965
79,1.4360243623754965
80,1.4360243623754965
81,1.4360243623754965
82,1.4360243623754965
83,1.4360243623754965
84,1.4360243623754965
85,1.4360243623754965
86,1.4360243623754965
87,1.4360243623754965
88,1.4360243623754965
89,1.4360243623754965
90,1.3560469934239927
91,1.3560469934239927
92,1.3560469934239927
93,1.3560469934239927
94,1.3560469934239927
95,1.3560469934239927
96,1.3560469934239927
97,1.3560469934239927
98,1.3560469934239927
99,1.3560469934239927
100,1.3560469934239927
101,1.3560469934239927
102,1.3560469934239927
103,1.3560469934239927
104,1.3560469934239927
105,1.3560469934239927
106,1.3560469934239927
107,1.3560469934239927
108,1.3560469934239927
109,1.3560469934239927
110,1.3560469934239927
111,1.3560469934239927
112,1.3560469934239927
113,1.3560469934239927
114,1.3560469934239927
115,1.3560469934239927
116,1.3560469934239927
117,1.3560469934239927
118,1.3560469934239927
119,1.3560469934239927
120,1.3560469934239927
121,0.672280094955421
122,0.672280094955421
123,0.672280094955421
124,0.672280094955421
125,0.672280094955421
126,0.672280094955421
127,0.672280094955421
128,0.672280094955421
129,0.672280094955421
130,0.672280094955421
131,0.672280094955421
132,0.672280094955421
133,0.672280094955421
134,0.672280094955421
135,0.672280094955421
136,0.672280094955421
137,0.672280094955421
138,0.672280094955421
139,0.672280094955421
140,0.672280094955421
141,0.5633910192458325
142,0.5633910192458325
143,0.5633910192458325
144,0.5633910192458325
145,0.5633910192458325
146,0.5633910192458325
147,0.5633910192458325
148,0.5633910192458325
149,0.40363006147649394
150,0.40363006147649394
151,0.40363006147649394
152,0.40363006147649394
153,0.40363006147649394
154,0.40363006147649394
155,0.40363006147649394
156,0.40363006147649394
157,0.40363006147649394
158,0.40363006147649394
159,0.40363006147649394
160,0.40363006147649394
161,0.40363006147649394
162,0.3500541440835044
163,0.3500541440835044
164,0.3500541440835044
165,0.3500541440835044
166,0.3500541440835044
167,0.3500541440835044
168,0.3500541440835044
169,0.3500541440835044
170,0.3500541440835044
171,0.3500541440835044
172,0.3500541440835044
173,0.3500541440835044
174,0.3500541440835044
175,0.3500541440835044
176,0.3500541440835044
177,0.3500541440835044
178,0.3500541440835044
179,0.3500541440835044
180,0.3500541440835044
181,0.3500541440835044
182,0.3500541440835044
183,0.3500541440835044
184,0.3500541440835044
185,0.3500541440835044
186,0.3500541440835044
187,0.3500541440835044
188,0.3500541440835044
189,0.3500541440835044
190,0.3500541440835044
191,0.3500541440835044
192,0.3500541440835044
193,0.3500541440835044
194,0.3500541440835044
195,0.3500541440835044
196,0.3500541440835044
197,0.3500541440835044
198,0.3500541440835044
199,0.3500541440835044
