generation,best_fitness
0,1.9842873569595028
1,0.9411370120660589
2,0.002573954266444286
3,0.0017472725567106674
4,0.0005830353064545074
5,0.0005830353064545074
6,0.000488062223215656
7,0.000488062223215656
8,0.00030765329627143665
9,3.397908193364104e-05
10,2.7381568038517168e-05
11,2.7381568038517168e-05
12,2.7381568038517168e-05
13,2.7381568038517168e-05
14,2.7381568038517168e-05
15,2.7381568038517168e-05
16,2.7381568038517168e-05
17,2.7381568038517168e-05
18,2.6458433923634864e-05
19,2.6458433923634864e-05
20,2.6458433923634864e-05
21,2.6458433923634864e-05
22,2.6458433923634864e-05
23,2.6458433923634864e-05
24,2.413291726028637e-05
25,2.413291726028637e-05
26,2.413291726028637e-05
27,2.413291726028637e-05
28,2.413291726028637e-05
29,2.2289638876013405e-05
30,2.2289638876013405e-05
31,2.2289638876013405e-05
32,2.2289638876013405e-05
33,1.9293141247251562e-05
34,1.9293141247251562e-05
35,1.9293141247251562e-05
36,1.9293141247251562e-05
37,1.9293141247251562e-05
38,1.9293141247251562e-05
39,1.9293141247251562e-05
40,1.9293141247251562e-05
41,1.6070003494884534e-05
42,1.6070003494884534e-05
43,1.6070003494884534e-05
44,1.6070003494884534e-05
45,1.6070003494884534e-05
46,1.6070003494884534e-05
47,1.6070003494884534e-05
48,1.6070003494884534e-05
49,1.6070003494884534e-05
50,1.6070003494884534e-05
51,1.6070003494884534e-05
52,1.6070003494884534e-05
53,1.6070003494884534e-05
54,1.6070003494884534e-05
55,1.6070003494884534e-05
56,1.6070003494884534e-05
57,1.6070003494884534e-05
58,1.6070003494884534e-05
59,1.6070003494884534e-05
60,1.6070003494884534e-05
61,1.6070003494884534e-05
62,1.6070003494884534e-05
63,1.6070003494884534e-05
64,1.6070003494884534e-05
65,1.6070003494884534e-05
66,1.6070003494884534e-05
67,1.6070003494884534e-05
68,1.561044764780493e-05
69,1.561044764780493e-05
70,1.561044764780493e-05
71,1.561044764780493e-05
72,1.561044764780493e-05
73,1.561044764780493e-05
74,1.561044764780493e-05
75,1.561044764780493e-05
76,1.561044764780493e-05
77,1.561044764780493e-05
78,1.561044764780493e-05
79,1.561044764780493e-05
80,1.561044764780493e-05
81,1.561044764780493e-05
82,1.561044764780493e-05
83,1.561044764780493e-05
84,1.561044764780493e-05
85,1.561044764780493e-05
86,1.561044764780493e-05
87,1.561044764780493e-05
88,1.561044764780493e-05
89,1.561044764780493e-05
90,1.561044764780493e-05
91,1.561044764780493e-05
92,1.561044764780493e-05
93,1.561044764780493e-05
94,1.561044764780493e-05
95,1.561044764780493e-05
96,1.561044764780493e-05
97,1.561044764780493e-05
98,1.561044764780493e-05
99,1.561044764780493e-05
100,1.561044764780493e-05
101,1.561044764780493e-05
102,1.561044764780493e-05
103,1.561044764780493e-05
104,1.561044764780493e-05
105,1.561044764780493e-05
106,1.561044764780493e-05
107,1.561044764780493e-05
108,1.561044764780493e-05
109,1.561044764780493e-05
110,1.561044764780493e-05
111,1.561044764780493e-05
112,1.561044764780493e-05
113,1.561044764780493e-05
114,1.561044764780493e-05
115,1.561044764780493e-05
116,1.561044764780493e-05
117,1.561044764780493e-05
118,1.561044764780493e-05
119,1.561044764780493e-05
120,1.561044764780493e-05
121,1.561044764780493e-05
122,1.561044764780493e-05
123,1.561044764780493e-05
124,1.561044764780493e-05
125,1.561044764780493e-05
126,1.561044764780493e-05
127,1.561044764780493e-05
128,1.561044764780493e-05
129,1.561044764780493e-05
130,1.561044764780493e-05
131,1.561044764780493e-05
132,1.5370774645823165e-05
133,1.5370774645823165e-05
134,1.5370774645823165e-05
135,1.5370774645823165e-05
136,1.5370774645823165e-05
137,1.5370774645823165e-05
138,1.5370774645823165e-05
139,1.5370774645823165e-05
140,1.5370774645823165e-05
141,1.5370774645823165e-05
142,1.5370774645823165e-05
143,1.5370774645823165e-05
144,1.5370774645823165e-05
145,1.5370774645823165e-05
146,1.5370774645823165e-05
147,1.5370774645823165e-05
148,1.5370774645823165e-05
149,1.5370774645823165e-05
150,1.5370774645823165e-05
151,1.5370774645823165e-05
152,1.5370774645823165e-05
153,1.5370774645823165e-05
154,1.5370774645823165e-05
155,1.5370774645823165e-05
156,1.5370774645823165e-05
157,1.5370774645823165e-05
158,1.5370774645823165e-05
159,1.5370774645823165e-05
160,1.5370774645823165e-05
161,1.5370774645823165e-05
162,1.5370774645823165e-05
163,1.5370774645823165e-05
164,1.5370774645823165e-05
165,1.5370774645823165e-05
166,1.5370774645823165e-05
167,1.5370774645823165e-05
168,1.5370774645823165e-05
169,1.5370774645823165e-05
170,1.5370774645823165e-05
171,1.5370774645823165e-05
172,1.5370774645823165e-05
173,1.5370774645823165e-05
174,1.5370774645823165e-05
175,1.5370774645823165e-05
176,1.5370774645823165e-05
177,1.5370774645823165e-05
178,1.5370774645823165e-05
179,1.5370774645823165e-05
180,1.5370774645823165e-05
181,1.5370774645823165e-05
182,1.5370774645823165e-05
183,1.5370774645823165e-05
184,1.5370774645823165e-05
185,1.5370774645823165e-05
186,1.5370774645823165e-05
187,1.5370774645823165e-05
188,1.5370774645823165e-05
189,1.5370774645823165e-05
190,1.5370774645823165e-05
191,1.5370774645823165e-05
192,1.5370774645823165e-05
193,1.5370774645823165e-05
194,1.5370774645823165e-05
195,1.5370774645823165e-05
196,1.5370774645823165e-05
197,1.5370774645823165e-05
198,1.5370774645823165e-05
199,1.5370774645823165e-05
