generation,best_fitness
0,8.88742103954376
1,8.299642244142458
2,8.299642244142458
3,8.299642244142458
4,8.299642244142458
5,8.299642244142458
6,8.299642244142458
7,8.299642244142458
8,8.299642244142458
9,8.299642244142458
10,8.299642244142458
11,8.299642244142458
12,8.299642244142458
13,8.299642244142458
14,8.299642244142458
15,8.299642244142458
16,8.299642244142458
17,8.299642244142458
18,8.299642244142458
19,8.299642244142458
20,8.299642244142458
21,8.299642244142458
22,8.299642244142458
23,8.299642244142458
24,8.299642244142458
25,8.299642244142458
26,8.299642244142458
27,8.299642244142458
28,8.299642244142458
29,8.299642244142458
30,8.299642244142458
31,8.299642244142458
32,8.299642244142458
33,8.299642244142458
34,8.299642244142458
35,8.299642244142458
36,8.299642244142458
37,8.299642244142458
38,8.299642244142458
39,8.299642244142458
40,8.299642244142458
41,8.299642244142458
42,8.299642244142458
43,8.299642244142458
44,8.299642244142458
45,8.299642244142458
46,8.299642244142458
47,8.299642244142458
48,8.299642244142458
49,8.299642244142458
50,8.299642244142458
51,8.299642244142458
52,8.299642244142458
53,8.299642244142458
54,8.299642244142458
55,8.299642244142458
56,8.299642244142458
57,8.299642244142458
58,8.299642244142458
59,8.299642244142458
60,8.299642244142458
61,8.299642244142458
62,8.299642244142458
63,8.299642244142458
64,8.299642244142458
65,8.299642244142458
66,8.299642244142458
67,8.299642244142458
68,8.299642244142458
69,8.299642244142458
70,8.299642244142458
71,8.299642244142458
72,8.299642244142458
73,8.299642244142458
74,8.299642244142458
75,8.299642244142458
76,8.299642244142458
77,8.299642244142458
78,8.299642244142458
79,8.299642244142458
80,8.299642244142458
81,8.299642244142458
82,8.299642244142458
83,8.299642244142458
84,8.299642244142458
85,8.299642244142458
86,8.299642244142458
87,8.299642244142458
88,8.299642244142458
89,8.299642244142458
90,8.299642244142458
91,8.299642244142458
92,8.299642244142458
93,8.299642244142458
94,8.299642244142458
95,8.299642244142458
96,8.299642244142458
97,8.299642244142458
98,8.299642244142458
99,8.299642244142458
100,8.299642244142458
101,8.299642244142458
102,8.299642244142458
103,8.299642244142458
104,8.299642244142458
105,8.299642244142458
106,8.299642244142458
107,8.299642244142458
108,8.299642244142458
109,8.299642244142458
110,8.299642244142458
111,8.299642244142458
112,8.299642244142458
113,8.299642244142458
114,8.299642244142458
115,8.299642244142458
116,8.299642244142458
117,8.299642244142458
118,8.299642244142458
119,8.299642244142458
120,8.299642244142458
121,8.299642244142458
122,8.299642244142458
123,8.299642244142458
124,8.299642244142458
125,8.299642244142458
126,8.299642244142458
127,8.299642244142458
128,8.299642244142458
129,8.299642244142458
130,8.299642244142458
131,8.299642244142458
132,8.299642244142458
133,8.299642244142458
134,8.299642244142458
135,8.299642244142458
136,8.299642244142458
137,8.299642244142458
138,8.299642244142458
139,8.299642244142458
140,8.299642244142458
141,8.299642244142458
142,8.299642244142458
143,8.299642244142458
144,8.299642244142458
145,8.299642244142458
146,8.299642244142458
147,8.299642244142458
148,8.299642244142458
149,8.299642244142458
150,8.299642244142458
151,8.299642244142458
152,8.299642244142458
153,8.299642244142458
154,8.299642244142458
155,8.299642244142458
156,8.299642244142458
157,8.299642244142458
158,8.299642244142458
159,8.299642244142458
160,8.299642244142458
161,8.299642244142458
162,8.299642244142458
163,8.299642244142458
164,8.299642244142458
165,8.299642244142458
166,8.299642244142458
167,8.299642244142458
168,8.299642244142458
169,8.299642244142458
170,8.299642244142458
171,8.299642244142458
172,8.299642244142458
173,8.299642244142458
174,8.299642244142458
175,8.299642244142458
176,8.299642244142458
177,8.299642244142458
178,8.299642244142458
179,8.299642244142458
180,8.299642244142458
181,8.299642244142458
182,8.299642244142458
183,8.299642244142458
184,8.299642244142458
185,8.299642244142458
186,8.299642244142458
187,8.299642244142458
188,8.299642244142458
189,8.299642244142458
190,8.299642244142458
191,8.299642244142458
192,8.299642244142458
193,8.299642244142458
194,8.299642244142458
195,8.299642244142458
196,8.299642244142458
197,8.299642244142458
198,8.299642244142458
199,8.299642244142458
