generation,best_fitness
0,0.8401875023688349
1,0.8200505640155822
2,0.29439133861065386
3,0.29439133861065386
4,0.26285936854055264
5,0.26285936854055264
6,0.26285936854055264
7,0.26285936854055264
8,0.26285936854055264
9,0.26285936854055264
10,0.21348312948268236
11,0.21348312948268236
12,0.19649491951738288
13,0.19649491951738288
14,0.19094810247951113
15,0.19094810247951113
16,0.19094810247951113
17,0.11979020590842068
18,0.11979020590842068
19,0.11979020590842068
20,0.06956448367034242
21,0.06956448367034242
22,0.06956448367034242
23,0.06956448367034242
24,0.06956448367034242
25,0.06799236183196591
26,0.06799236183196591
27,0.06799236183196591
28,0.06799236183196591
29,0.06799236183196591
30,0.06799236183196591
31,0.0679730810972332
32,0.0679730810972332
33,0.0679730810972332
34,0.0679730810972332
35,0.0679730810972332
36,0.0679730810972332
37,0.006189341769533227
38,0.006189341769533227
39,0.006189341769533227
40,0.0013531681847090042
41,0.0013531681847090042
42,0.0013531681847090042
43,0.00020321122258967303
44,0.00020321122258967303
45,0.00020321122258967303
46,0.00020321122258967303
47,0.00020321122258967303
48,0.00020321122258967303
49,0.00020321122258967303
50,0.00020321122258967303
51,0.00020321122258967303
52,0.00020321122258967303
53,0.00020321122258967303
54,0.00020321122258967303
55,0.00020321122258967303
56,0.00020321122258967303
57,0.00020321122258967303
58,0.00017466809972368214
59,0.00017466809972368214
60,0.00017466809972368214
61,0.00016956547598167583
62,0.00016956547598167583
63,0.00016956547598167583
64,0.00016956547598167583
65,0.00016956547598167583
66,0.00016956547598167583
67,0.00016956547598167583
68,0.00016956547598167583
69,0.00016956547598167583
70,0.00016956547598167583
71,0.00016956547598167583
72,0.00016956547598167583
73,0.00016956547598167583
74,0.00016956547598167583
75,8.021282908393124e-05
76,8.021282908393124e-05
77,8.021282908393124e-05
78,8.021282908393124e-05
79,8.021282908393124e-05
80,8.021282908393124e-05
81,8.021282908393124e-05
82,8.021282908393124e-05
83,8.021282908393124e-05
84,7.719305334880449e-05
85,7.436654332938726e-05
86,7.436654332938726e-05
87,7.436654332938726e-05
88,7.436654332938726e-05
89,7.436654332938726e-05
90,7.436654332938726e-05
91,7.436654332938726e-05
92,7.436654332938726e-05
93,7.436654332938726e-05
94,7.436654332938726e-05
95,7.436654332938726e-05
96,7.436654332938726e-05
97,7.436654332938726e-05
98,7.396761729876407e-05
99,7.396761729876407e-05
100,7.396761729876407e-05
101,7.396761729876407e-05
102,7.396761729876407e-05
103,7.396761729876407e-05
104,7.396761729876407e-05
105,7.396761729876407e-05
106,7.396761729876407e-05
107,7.396761729876407e-05
108,7.396761729876407e-05
109,7.396761729876407e-05
110,7.396761729876407e-05
111,7.396761729876407e-05
112,7.396761729876407e-05
113,7.396761729876407e-05
114,7.396761729876407e-05
115,7.396761729876407e-05
116,7.396761729876407e-05
117,7.396761729876407e-05
118,7.396761729876407e-05
119,7.396761729876407e-05
120,7.396761729876407e-05
121,7.396761729876407e-05
122,7.396761729876407e-05
123,7.294588750632753e-05
124,7.294588750632753e-05
125,7.294588750632753e-05
126,7.294588750632753e-05
127,7.294588750632753e-05
128,7.294588750632753e-05
129,7.294588750632753e-05
130,7.294588750632753e-05
131,7.294588750632753e-05
132,7.294588750632753e-05
133,7.294588750632753e-05
134,7.294588750632753e-05
135,7.294588750632753e-05
136,7.294588750632753e-05
137,7.294588750632753e-05
138,7.294588750632753e-05
139,7.050286071228005e-05
140,7.050286071228005e-05
141,7.050286071228005e-05
142,7.050286071228005e-05
143,7.050286071228005e-05
144,7.050286071228005e-05
145,7.050286071228005e-05
146,7.050286071228005e-05
147,7.050286071228005e-05
148,7.050286071228005e-05
149,7.050286071228005e-05
150,7.050286071228005e-05
151,7.050286071228005e-05
152,7.050286071228005e-05
153,7.050286071228005e-05
154,7.050286071228005e-05
155,7.050286071228005e-05
156,7.050286071228005e-05
157,7.050286071228005e-05
158,7.050286071228005e-05
159,7.050286071228005e-05
160,7.050286071228005e-05
161,7.050286071228005e-05
162,7.050286071228005e-05
163,7.050286071228005e-05
164,7.050286071228005e-05
165,7.050286071228005e-05
166,7.050286071228005e-05
167,7.050286071228005e-05
168,7.050286071228005e-05
169,7.050286071228005e-05
170,7.050286071228005e-05
171,7.050286071228005e-05
172,7.050286071228005e-05
173,7.050286071228005e-05
174,7.050286071228005e-05
175,7.050286071228005e-05
176,7.050286071228005e-05
177,7.050286071228005e-05
178,7.050286071228005e-05
179,7.050286071228005e-05
180,7.050286071228005e-05
181,7.050286071228005e-05
182,7.050286071228005e-05
183,7.050286071228005e-05
184,7.050286071228005e-05
185,7.050286071228005e-05
186,7.050286071228005e-05
187,7.050286071228005e-05
188,7.050286071228005e-05
189,7.050286071228005e-05
190,7.050286071228005e-05
191,7.050286071228005e-05
192,7.050286071228005e-05
193,7.050286071228005e-05
194,7.050286071228005e-05
195,7.050286071228005e-05
196,7.050286071228005e-05
197,7.050286071228005e-05
198,7.050286071228005e-05
199,7.050286071228005e-05
