Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status,Std Formula,EML Formula
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,2,3,0,0,CONVERGED,CONVERGED,exp(x),exp(x)
1.2,Phase 1: f(x) = ln(x),0.000000,0.000007,2,17,0,30,CONVERGED,BUDGET EXHAUSTED,log(x),exp(x) - log(-E - log(-1/(1 - exp(E))) + exp(exp(x))/x)
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,7.930978,3,1,0,10,CONVERGED,BUDGET EXHAUSTED,(x1 + x2),x2
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],0.000000,FAIL,10,,0,100,CONVERGED,TIMEOUT,exp((((1.0 - x) / (1.0 / x)) * 1.0)),TIMEOUT
2.1,Phase 2: f(x) = sin(x) + cos(x),FAIL,FAIL,,,100,100,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
3.1,Phase 3: f(x) = sinh(x),0.000000,6.670510,2,1,0,0,CONVERGED,BUDGET EXHAUSTED,sinh(x),x
3.2,Phase 3: f(x) = arctan(x),0.000000,0.747869,2,45,0,80,CONVERGED,BUDGET EXHAUSTED,atan(x),exp(E)/(-log(1/(exp(exp(exp(exp(exp(x))*exp(-exp(exp(exp(E)/(exp(x) - log(-x + exp(exp(exp(x))/x)/x)))/x)))/x)) - 1)) - exp(E) + E)
3.3,Phase 3: f(x) = x^x,0.008285,FAIL,65,,30,100,BUDGET EXHAUSTED,TIMEOUT,(exp(((x + x) - exp(1.0))) - (((((sqrt((exp(((x + x) - exp(1.0))) - ((x + x) - exp(1.0)))) * (x * sqrt((x / ((exp(((x + x) - 1.0)) - ((x / 1.0) - sqrt(exp(1.0)))) + x))))) - sqrt(x)) - x) / exp(((log(x) / log(x)) * sqrt((x * x))))) - log(1.0))),TIMEOUT
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],0.002240,0.000454,719,381,99,99,BUDGET EXHAUSTED,BUDGET EXHAUSTED,exp((exp((1.0 - (x + x))) * (((1.0 * 1.0) * ((((x + x) - (1.0 * 1.0)) + (exp(x) + (1.0 / 1.0))) / ((x - (((x + ((1.0 * 1.0) * (x / ((x - 1.0) - ((((((x + x) - 1.0) + 1.0) / ((x - 1.0) - ((exp(x) * 1.0) - (exp(((1.0 * 1.0) + ((x + ((1.0 * 1.0) * ((((x + x) - (1.0 * (1.0 * 1.0))) + (exp(x) + (1.0 / 1.0))) / ((x - 1.0) - (((((1.0 * 1.0) * 1.0) * ((((x + x) - (x * 1.0)) + ((x - (((((x * (1.0 / 1.0)) + (x * (x + ((1.0 * 1.0) * (x / ((x - 1.0) - ((((((x + x) - 1.0) + 1.0) / ((x - 1.0) - ((exp(x) * 1.0) - (exp(((x * 1.0) * (x / ((x - 1.0) - ((1.0 / 1.0) - (exp(x) / (((1.0 * 1.0) * ((((x + x) - 1.0) + x) / exp(x))) * 1.0))))))) / x)))) * (x - 1.0)) - ((1.0 * 1.0) / log(x))))))))) + ((1.0 * 1.0) * ((((x + x) - (x - 1.0)) + (((1.0 * 1.0) - (((x + x) - (x - 1.0)) / 1.0)) + (1.0 / 1.0))) / (exp(((1.0 * log(x)) + x)) - ((1.0 * 1.0) - (exp(((1.0 * 1.0) + x)) / ((x - 1.0) - ((1.0 * 1.0) - (exp((x + (1.0 * 1.0))) / log(x)))))))))) - (1.0 * 1.0)) + (exp(x) + (1.0 / 1.0)))) + (1.0 / 1.0))) / ((x - (x + x)) - ((1.0 * 1.0) - x)))) * 1.0) - (exp(((1.0 * 1.0) + x)) / log(x))))))) - (1.0 * 1.0)))) / (((((x + x) - 1.0) + (((1.0 * 1.0) - (exp((x + x)) / 1.0)) + (1.0 / 1.0))) - (1.0 * 1.0)) + (exp(x) + (1.0 / 1.0))))))) * 1.0) - (exp(((1.0 * ((1.0 * 1.0) * (x / (((x - ((((x + x) - 1.0) + (exp(x) + (1.0 / 1.0))) / ((x - 1.0) - ((((1.0 * 1.0) * ((((x + x) - (x * 1.0)) + ((x - (((((x * (exp((1.0 + x)) - (x * (x + (((1.0 / 1.0) - (1.0 / (((((x + x) - (1.0 * 1.0)) + x) / exp(x)) * 1.0))) * (x / ((x - 1.0) - ((((((x + x) - 1.0) + x) / ((x - 1.0) - (x - (exp(1.0) / (((x + x) - (1.0 * 1.0)) + (exp(x) + (exp(1.0) / 1.0))))))) * 1.0) - (exp(((1.0 * ((1.0 * 1.0) * (x / ((x - 1.0) - ((1.0 * 1.0) - 1.0))))) + x)) / log(x)))))))))) + (x * (x + ((1.0 * 1.0) * (x / ((x - 1.0) - ((((((x + x) - 1.0) + 1.0) / ((x - 1.0) - ((exp(x) * 1.0) - (exp(x) / x)))) * (x - 1.0)) - (exp(((1.0 * ((1.0 * 1.0) * (x / ((x - 1.0) - ((1.0 * 1.0) - (exp((x + x)) / log(x))))))) + x)) / log(x))))))))) + ((1.0 * 1.0) * ((((x * 1.0) * (x / ((x + x) - ((1.0 / 1.0) - (1.0 / (((((x + x) - (exp(x) + (1.0 / 1.0))) + x) / exp((x - 1.0))) * 1.0)))))) + (((1.0 * 1.0) - (exp((x + x)) / 1.0)) + (1.0 / 1.0))) / (exp(((1.0 * log(x)) + x)) - ((1.0 * 1.0) - (exp(((1.0 * 1.0) + x)) / ((x - 1.0) - ((1.0 * 1.0) - (exp((x + x)) / log(x)))))))))) - (1.0 * 1.0)) + (exp(x) + (1.0 / 1.0)))) + (1.0 / 1.0))) / ((x - (x + x)) - ((1.0 * 1.0) - x)))) * 1.0) - (exp(((1.0 * 1.0) + x)) / log(x)))))) - ((1.0 * 1.0) - (1.0 / 1.0))) - (1.0 - x))))) + x)) / log(x))))))) - (1.0 * (1.0 * 1.0))) + (exp(x) + (1.0 / 1.0)))) - (exp((1.0 + x)) - (exp((x + x)) / log(x)))))) - (x * x)))),exp(x)/(exp(x) - log(exp(exp(exp(-1)*exp(exp(x)))/(exp(exp(exp(exp(x))/(-log(exp(x) - log(x)) + exp(exp(exp(x))/(-log(-log(x) + exp(exp(exp(x))/(E - log(exp(x) - log(x))))/(-x + exp(x))) + exp(E)*exp(-x)))/x))) - log(exp(-1)*exp(exp(exp(exp(x))/x)/(exp(exp(x)/(exp(x) - log(exp(exp(exp(x))/(exp(exp(exp(exp(x))/(-log(exp(x) - log(-log(E - log(-exp(x) - log(1/x) + exp(E)*exp(-x))) + exp(exp(exp(exp(exp(x)))/x)/(-log(-log(x) + exp(exp(exp(x))/(exp(x) - log(-log(x) + exp(exp(E)/(exp(x) - log(x)))/(-log(x) + exp(exp(-x)*exp(exp(x)))/(-log(x) + exp(exp(exp(x))/x)/(E - log(-log(-log(x) + exp(exp(x))/x) + exp(exp(exp(x)))/(-x + exp(x)))))))))/(exp(x) - log(x))) + exp(E)/(exp(x) - log(x))))/(E - log(-log(E - x) + exp(exp(x))/x)))) + exp(exp(exp(exp(exp(exp(x))/x)/x)/(E - log(exp(x) - log(x))))/(-log(-log(x) + exp(exp(x)*exp(-exp(-1)*exp(exp(x)))*exp(exp(x)))/(exp(x)*exp(exp(-exp(-1)*exp(exp(x)))*exp(exp(x))*log(-log(1/x))) - exp(exp(-exp(-1)*exp(exp(x)))*exp(exp(x))*log(-log(1/x)))*log(x))) + exp(E)/(exp(x) - log(x))))/x))/(-x + exp(x))) - log(exp(-1)*exp(exp(exp(exp(x))/x)/(-log(exp(x) - log(x)) + exp(-x)*exp(exp(x)))) - log(-log(E - log(x)) + exp(E)/(exp(x) - log(x))))))/(exp(exp(exp(x))/x) - log(x))))) - log(E - log(x)))) - log(-log(-log(-log(-x + exp(x)) + exp(exp(x))/(-log(exp(x) - log(-log(E - log(-exp(x) - log(1/x) + exp(E)*exp(-x))) + exp(exp(exp(exp(exp(x)))/x)/(-log(-log(x) + exp(exp(exp(x))/(exp(x) - log(exp(exp(x)) - log(x))))/(exp(x) - log(x))) + exp(E)/(exp(x) - log(x))))/(E - log(-log(E - x) + exp(exp(x))/x)))) + exp(exp(exp(exp(exp(exp(x))/x)/x)/(E - log(exp(x) - log(x))))/(-log(-log(x) + exp(E)) + exp(E)/(exp(x) - log(x))))/x)) + exp(exp(-x)*exp(exp(x)))/(-log(x) + exp(exp(x))/(-log(x) + exp(exp(x))/x))) + exp(E)/(exp(x) - log(x))))))/(E - log(x))))
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,383.642294,25,271,0,99,CONVERGED,BUDGET EXHAUSTED,((x / 1.0) * (1.0 - (((x / 1.0) + (((x * 1.0) - (x / 1.0)) / 1.0)) + (x * (1.0 - x))))),exp(x) - log(exp(exp(exp(E)/(-log(-log(E - log(x)) + exp(E)) + exp(E)))/(E - log(exp(exp(E*exp(exp(-x)*exp(exp(E)/x))*exp(-exp(exp(x)))))))) - log(-log(exp(exp(exp(-x)*exp(exp(x)))/(exp(-1)*exp(exp(exp(x))) - log(-log(x) + exp(exp(exp(exp(E)/x)*exp(-exp(exp(exp(-x)*exp(exp(x)))/(E - log(x)))/(exp(-1)*exp(exp(exp(x))) - log(x))))/x)/(-exp(exp(x)) - log(1/(exp(exp(x)) - log(E - log(E - log(x))))) + E))))) + exp(exp(exp(exp(exp(x))/x)/(E - log(-log(-log(-log(-log(E - log(x)) + exp(E)) + exp(exp(exp(x)))/(-log(x) + exp(-x)*exp(exp(exp(exp(x))/(-log(E - log(exp(exp(E*exp(exp(exp(E)/x)/(exp(x) - log(exp(x) - log(x))))*exp(-exp(E)))) - log(x))) + exp(E)/(-log(x) + exp(E))))/(E - log(-log(-1 + exp(E)/x) + exp(exp(E)/x)/(E - log(x))))))) + E*exp(-exp(E)/x)*exp(exp(-x)*exp(exp(exp(exp(x))/(-log(-exp(exp(x)) + exp(E)/(-log(E - log(x)) + exp(exp(exp(x))/x)/x)) + exp(E)))/x))) + exp(exp(exp(exp(E)/x)/x))/x)))/(E - log(exp(-1)*exp(exp(E)/x) - log(-log(E - log(x)) + exp(E)))))/(exp(exp(x)) - log(E - log(E - log(x))))))
