Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status,Std Formula,EML Formula
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,2,3,0,0,CONVERGED,CONVERGED,exp(x),exp(x)
1.2,Phase 1: f(x) = ln(x),0.000000,0.000040,2,159,0,90,CONVERGED,BUDGET EXHAUSTED,log(x),exp(x) - log(-log(-log(x) + exp(exp(x))/(-log(exp(x) - log(-log(x) + exp(exp(x))/(-log(E - log(-log(-log(x) + exp(exp(exp(x))/(-log(x) + exp(exp(exp(x))/(exp(x) - log(-log(x) + exp(E)/(-log(-log(x) + exp(E)/(-log(exp(x) - log(x)) + exp(exp(exp(x))/(E - log(-log(exp(x) - log(x)) + exp(exp(x))/x)))/(exp(x) - log(x)))) + exp(exp(x))/x))))/(exp(x) - log(-log(-log(x) + exp(exp(exp(x))/(-log(x) + exp(exp(x))/x))/x) + exp(exp(exp(x))/x)/(-log(x) + exp(exp(x))/(-log(exp(x) - log(exp(x) - log(exp(x) - log(E - log(-log(exp(x) - log(x)) + exp(exp(x))/x))))) + exp(exp(exp(x))/(exp(x) - log(exp(x) - log(x))))/(E - log(-log(-log(x) + exp(exp(exp(x))/(-log(x) + exp(exp(x))/x))/x) + exp(exp(x))/x))))))))/(E - log(-log(exp(x) - log(x)) + exp(exp(x))/x))) + exp(exp(x))/x)) + exp(exp(x))/(-log(exp(x) - log(x)) + exp(exp(x))/(E - log(-log(exp(x) - log(x)) + exp(exp(x))/x)))))) + exp(exp(x))/x)) + exp(exp(x))/x)
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,8.393733,3,1,0,0,CONVERGED,BUDGET EXHAUSTED,(x2 + x1),x1
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],0.024915,FAIL,56,,60,100,BUDGET EXHAUSTED,TIMEOUT,(exp((1.0 - exp((exp((((log(1.0) * 1.0) / 1.0) * (1.0 + exp(exp(1.0))))) / exp((((x / ((1.0 + 1.0) / exp(1.0))) + 1.0) * ((1.0 + exp((1.0 - (x / ((1.0 + (x / (1.0 + 1.0))) / x))))) - (x * 1.0)))))))) - exp(log((1.0 - 1.0)))),TIMEOUT
2.1,Phase 2: f(x) = sin(x) + cos(x),0.002271,0.233541,1025,409,99,99,BUDGET EXHAUSTED,BUDGET EXHAUSTED,tan(cos((cos(sin(sin(((tan(cos((cos(1.0) - x))) * cos(sin((cos(sin(((x + tan(1.0)) - (1.0 - x)))) / (tan(cos((cos(1.0) - x))) * cos((cos(cos(cos(cos(cos(((sin(((sin(sin(((cos(cos(((sin(((sin(sin(((sin(((x + tan(1.0)) - (1.0 - x))) * x) + sin(x)))) + x) - (1.0 - sin(sin(cos((cos(cos(sin(sin((cos(cos(sin(sin(cos(cos(cos(cos(cos(cos(cos(((sin(((sin(sin(sin(((cos(1.0) - x) + cos(cos(cos(sin(x)))))))) + tan(1.0)) - (1.0 - sin(sin(cos(1.0)))))) - sin((cos(sin(((x + tan(1.0)) - (1.0 - x)))) / (tan(cos((cos(1.0) - x))) * cos((cos(cos(cos((cos(sin(((sin(x) / (tan(tan(sin(x))) * sin(cos((cos(cos(cos(cos(cos((x + tan(1.0))))))) - x))))) * cos(sin(x))))) - x)))) - x)))))) - x)))))))))))) - x))))) - x))))))) - 1.0) - x))) * ((tan(cos((cos(sin(x)) - 1.0))) * cos((cos(sin(((sin(cos(sin(((sin(x) / (tan(tan(sin(x))) * sin(cos((cos(cos(cos(cos(cos(cos(cos(((sin(((sin(sin(((cos(cos(((sin(((sin(sin(((cos((sin(((sin(sin(((cos(sin(sin(((cos(1.0) - x) + cos(cos(cos(sin(x)))))))) * cos(1.0)) + sin((cos((cos(cos(sin(sin(((tan(cos((cos(1.0) - x))) * cos(tan(sin(x)))) + cos(x)))))) - x)) + cos(1.0)))))) + tan(1.0)) - (1.0 - sin(sin((cos(cos(sin(sin(1.0)))) - x)))))) - x)) * cos(1.0)) + sin((cos((cos(cos(cos(cos(cos((tan(1.0) - x)))))) - x)) + cos(1.0)))))) + tan(1.0)) - (1.0 - sin(x)))) - x) - x))) * cos(1.0)) + sin((cos(((cos((cos(cos(cos(cos(cos((tan((cos((cos(cos(cos(cos(cos(((sin((sin(((sin(sin(((cos(sin(sin(cos(cos((cos(sin((cos(cos(cos(cos(cos((cos(sin(sin(((tan(cos((cos(1.0) - x))) * cos(tan(cos((cos(cos((cos(cos(cos((cos(sin((cos(cos(cos(cos(sin(x))))) * cos(sin(x))))) - x)))) - cos(cos(sin(sin(cos(cos(sin(x)))))))))) - x))))) + cos(sin(sin(((tan(cos((cos(cos(cos(cos(cos(cos(sin(x))))))) - x))) * cos(sin(sin((cos(sin((((1.0 * x) + tan(1.0)) - (1.0 - x)))) / (tan(cos((cos(1.0) - x))) * cos((cos(cos(cos(cos(cos((cos(sin(sin(((tan(cos((cos(1.0) - x))) * cos(tan(sin(x)))) + cos(x))))) - x)))))) - x)))))))) + cos(((cos(sin(sin((1.0 + cos(cos(cos(sin(x)))))))) * cos(1.0)) + sin(((tan((cos(1.0) - x)) * cos((cos(sin(((sin(x) / (tan(tan(sin(x))) * sin(cos((cos(1.0) - x))))) * cos(sin(x))))) - x))) + cos(cos(cos(cos(cos((cos(sin(sin(((tan(cos((cos(1.0) - x))) * cos(tan(cos((cos(cos((cos(cos(cos((cos(sin((cos(cos(cos(cos(sin(x))))) * cos(sin(x))))) - cos(sin(x)))))) - x))) - x))))) + cos(sin(sin(((tan(cos((cos(cos(cos(cos(cos(cos(((1.0 - x) - x))))))) - x))) * cos(sin(sin((cos(sin((((1.0 * x) + tan(1.0)) - tan(cos((cos(1.0) - x)))))) / (tan(cos((cos(1.0) - x))) * cos((cos(cos(cos(cos(cos((cos(sin(sin(((tan(cos(cos(cos(((sin(((sin(sin(((cos(sin(tan(sin(x)))) * cos(sin(x))) + 1.0))) + tan(1.0)) - (1.0 - sin(sin((cos(cos(sin(sin(cos(cos(sin(x))))))) - x)))))) - x) - x))))) * cos(tan(sin(x)))) + cos(x))))) - x)))))) - x)))))))) + cos(((cos(sin(sin((1.0 + cos(cos(cos(sin(x)))))))) - cos(1.0)) + sin(((tan(cos((cos(sin(x)) - 1.0))) * cos((cos(sin(((sin(x) / (tan(tan(sin(x))) * sin(cos((cos(1.0) - x))))) * cos(sin(x))))) - x))) + cos(1.0))))))))))))) - x)))))))))))))))))) - x)))))) * cos(sin(x))))) - x)))))) * cos(cos(sin(x)))) + sin((cos((cos(sin(x)) * cos(1.0))) + cos(1.0)))))) + tan(cos(cos(cos(((1.0 - x) - x)))))) - (1.0 - sin(sin((cos(cos(sin(sin(cos(cos(sin(x))))))) - x)))))) - x)) - x) - x)))))) - x)) + cos(1.0))) - x)))))) - x)) + cos(1.0)) - x)) + cos(1.0)))))) + tan(1.0)) - (1.0 - sin(sin(cos(cos(x))))))) - sin((cos(sin(((x + tan(1.0)) - (1.0 - x)))) / (tan(cos((cos(1.0) - x))) * cos((cos(cos(cos((cos(sin(((sin(x) / (tan(tan(sin(x))) * sin(cos((cos(cos(cos(cos(cos((x + tan(1.0))))))) - x))))) * cos(sin(x))))) - x)))) - x)))))) - x)))))))) - x))))) * cos(sin(x)))))) / (tan(cos(sin(x))) * sin(cos((cos(1.0) - x))))) * cos(sin(x))))) - x))) + cos(1.0))) + sin((cos((cos(cos(cos(cos(cos((cos(sin(sin(((tan(cos((cos(1.0) - x))) * cos(tan(cos((cos(cos((cos(cos(cos((cos(sin((cos(cos(cos(cos(sin(x))))) * cos(sin(x))))) - x)))) - x))) - (1.0 - x)))))) + cos(cos(cos(cos(sin(x))))))))) - x)))))) - x)) + cos((cos((tan(cos((cos(1.0) - x))) - x)) + cos(1.0)))))))) + tan(1.0)) - (1.0 - sin(1.0)))) - sin((cos(sin(((x + tan(1.0)) - (1.0 - x)))) / (tan(cos((cos(1.0) - x))) * cos((cos(cos(cos((cos(sin(((sin(x) / (tan(tan(sin(x))) * (cos(sin(sin(((cos(1.0) - x) + cos((cos(cos(cos(cos(cos(cos(((1.0 - x) - x))))))) - x)))))) * cos(1.0)))) * cos(sin(x))))) - x)))) - x)))))) - x)))))) - x))))))) + cos(x))))) - x))),exp(exp(exp(x))/(-log(exp(exp(exp(exp(exp(x))/x))/(exp(exp(x)) - 1)) - log(exp(x) - log(x))) + exp(exp(exp(E)/(-log(exp(x) - log(x)) + exp(E)))/(exp(x) - log(-log(E - log(exp(exp(x)) - log(exp(x) - log(exp(x) - log(x))))) + exp(exp(E)/x)/(-x + exp(E)/x))))/(exp(x) - log(x))))/(-log(E - log(-x + exp(-1)*exp(exp(x)))) + exp(exp(exp(exp(exp(exp(exp(exp(exp(E)/x)/(exp(x) - log(exp(exp(E)/x)/(-exp(x) + exp(exp(x))))))*exp(-exp(x)))/(-log(-x + exp(exp(x))) + exp(exp(exp(x))/(-log(E - log(x)) + exp(exp(exp(-E)*exp(exp(x)))/(-log(exp(x) - log(x)) + exp(exp(E))/x))/(E - log(-x + exp(exp(exp(x)))))))/(exp(x) - log(x)))))/(-log(-log(x) + exp(E)/x) + exp(exp(x))/(-x + exp(exp(exp(-x)*exp(exp(exp(exp(E)/x)/(-exp(x) + exp(exp(E)*exp(-x))))/x))/(-1 + E))/(-log(-log(x) + exp(exp(exp(-x)*exp(exp(E)/x))*exp(-exp(x)))/(-log(x) + exp(exp(E)/(-log(E - log(exp(x) - log(x))) + exp(exp(E*exp(-E)*exp(exp(x)))/(-log(exp(x) - log(x)) + exp(exp(x))/x))/(E - log(exp(-E)*exp(exp(exp(exp(exp(exp(E))/x)/(exp(exp(-x)*exp(exp(E)/x)) - log(-x + exp(exp(exp(x))/(exp(exp(x))/(-E + exp(E)) - log(-log(x) + exp(E)/x)))/(E - log(x)))))/x)) - log(-log(exp(x) - log(x)) + exp(E)/x)))))/(-log(x) + exp(-x)*exp(exp(E)/x)))) + exp(exp(E))/x))))/(E - log(x)))*exp(exp(exp(x))/(-log(E - log(exp(x) - log(x))) + exp(exp(exp(-exp(-x)*exp(exp(E)/x))*exp(2*exp(x)))/(-exp(exp(-exp(-x)*exp(exp(E)/x))*exp(exp(x))*log(x))*log(x) + exp(exp(-exp(-x)*exp(exp(E)/x))*exp(exp(x))*log(x))*exp(exp(E))/x))/(E - log(-x + exp(-x)*exp(exp(x))))))/(exp(x)*exp(exp(exp(-x)*exp(exp(E)/x))*exp(-exp(x))) - exp(exp(exp(-x)*exp(exp(E)/x))*exp(-exp(x)))*log(x)))*exp(-exp(exp(exp(exp(exp(exp(exp(exp(E)/x)/(exp(x) - log(exp(exp(E)/x)/(-exp(x) + exp(exp(x))))))*exp(-exp(x)))/(-log(-x + exp(exp(x))) + exp(exp(exp(x))/(-log(E - log(x)) + exp(exp(exp(-E)*exp(exp(x)))/(-log(exp(x) - log(x)) + exp(exp(E))/x))/(E - log(-x + exp(exp(exp(x)))))))/(exp(x) - log(x)))))/(-log(-log(x) + exp(E)/x) + exp(exp(x))/(-x + exp(exp(exp(-x)*exp(exp(exp(exp(E)/x)/(-exp(x) + exp(exp(E)*exp(-x))))/x))/(-1 + E))/(-log(-log(x) + exp(exp(exp(-x)*exp(exp(E)/x))*exp(-exp(x)))/(-log(x) + exp(exp(E)/(-log(E - log(exp(x) - log(x))) + exp(exp(E*exp(-E)*exp(exp(x)))/(-log(exp(x) - log(x)) + exp(exp(x))/x))/(E - log(exp(-E)*exp(exp(exp(exp(exp(exp(E))/x)/(exp(exp(-x)*exp(exp(E)/x)) - log(-x + exp(exp(exp(x))/(exp(exp(x))/(-E + exp(E)) - log(-log(x) + exp(E)/x)))/(E - log(x)))))/x)) - log(-log(exp(x) - log(x)) + exp(E)/x)))))/(-log(x) + exp(-x)*exp(exp(E)/x)))) + exp(exp(E))/x))))/(E - log(x)))*exp(-exp(exp(-x)*exp(exp(E)/x))*exp(-exp(x)))*log(exp(exp(x)) - log(exp(exp(exp(E)/x)/x)) + E))/x)
3.1,Phase 3: f(x) = sinh(x),0.000000,5.816930,5,1,0,0,CONVERGED,BUDGET EXHAUSTED,(exp(x) - cosh(x)),x
3.2,Phase 3: f(x) = arctan(x),0.000000,0.050761,2,659,0,99,CONVERGED,BUDGET EXHAUSTED,atan(x),exp(exp(exp(x))/(-log(-log(x - log(exp(exp(exp(x))*exp(exp(exp(x)))/(-exp(exp(exp(x))/(-log(-log(x - exp(exp(x)) - exp(E)*exp(-exp(-1)*exp(exp(E)/x))*log(-x + exp(exp(x))/(-log(-log(-exp(exp(x)) + 1 + exp(E)*exp(-x)) + exp(E)) + exp(exp(exp(E))/(-log(exp(-E)*exp(exp(E)/x)*exp(exp(-1)*exp(exp(-1)*exp(exp(E)/x))) - 1) + exp(-1)*exp(E)))/(exp(x) - log(x)))) + E*exp(E)*exp(-exp(-1)*exp(exp(E)/x))) + exp(E)) + exp(exp(exp(E))/(-log(exp(-E)*exp(exp(E)/x) - 1) + exp(exp(x))/(-E + exp(-x)*exp(exp(exp(E))/(-log(exp(exp(E)/x) - 1) - exp(-exp(exp(exp(exp(x))))/x)*exp(exp(E))*log(E - x) + exp(E)*exp(-exp(exp(exp(exp(x))))/x)*exp(exp(E)))))))/(exp(x) - log(x))))*log(E - log(x)) + exp(E)*exp(exp(exp(x))/(-log(-log(x - exp(exp(x)) - exp(E)*exp(-exp(-1)*exp(exp(E)/x))*log(-x + exp(exp(x))/(-log(-log(-exp(exp(x)) + 1 + exp(E)*exp(-x)) + exp(E)) + exp(exp(exp(E))/(-log(exp(-E)*exp(exp(E)/x)*exp(exp(-1)*exp(exp(-1)*exp(exp(E)/x))) - 1) + exp(-1)*exp(E)))/(exp(x) - log(x)))) + E*exp(E)*exp(-exp(-1)*exp(exp(E)/x))) + exp(E)) + exp(exp(exp(E))/(-log(exp(-E)*exp(exp(E)/x) - 1) + exp(exp(x))/(-E + exp(-x)*exp(exp(exp(E))/(-log(exp(exp(E)/x) - 1) - exp(-exp(exp(exp(exp(x))))/x)*exp(exp(E))*log(E - x) + exp(E)*exp(-exp(exp(exp(exp(x))))/x)*exp(exp(E)))))))/(exp(x) - log(x))))))*exp(-exp(-exp(exp(x))/(-log(-log(x - exp(exp(x)) - exp(E)*exp(-exp(-1)*exp(exp(E)/x))*log(-x + exp(exp(x))/(-log(-log(-exp(exp(x)) + 1 + exp(E)*exp(-x)) + exp(E)) + exp(exp(exp(E))/(-log(exp(-E)*exp(exp(E)/x)*exp(exp(-1)*exp(exp(-1)*exp(exp(E)/x))) - 1) + exp(-1)*exp(E)))/(exp(x) - log(x)))) + E*exp(E)*exp(-exp(-1)*exp(exp(E)/x))) + exp(E)) + exp(exp(exp(E))/(-log(exp(-E)*exp(exp(E)/x) - 1) + exp(exp(x))/(-E + exp(-x)*exp(exp(exp(E))/(-log(exp(exp(E)/x) - 1) - exp(-exp(exp(exp(exp(x))))/x)*exp(exp(E))*log(E - x) + exp(E)*exp(-exp(exp(exp(exp(x))))/x)*exp(exp(E)))))))/(exp(x) - log(x))))*exp(exp(x))*log(-log(exp(x) - log(x)) + exp(exp(E))/(-log(x + exp(-E)*exp(exp(E)/x)*exp(exp(exp(-1)*exp(exp(E)/x))/(-log(-log(x - exp(exp(x)) - exp(E)*exp(-exp(-1)*exp(exp(E)/x))*log(-x + exp(exp(x))/(-log(-log(-exp(exp(x)) + 1 + exp(E)*exp(-x)) + exp(E)) + exp(exp(exp(E))/(-log(exp(-E)*exp(exp(E)/x)*exp(exp(-1)*exp(exp(-1)*exp(exp(E)/x))) - 1) + exp(-1)*exp(E)))/(exp(x) - log(x)))) + E*exp(E)*exp(-exp(-1)*exp(exp(E)/x))) + exp(E)) + exp(exp(exp(E))/(-log(exp(-E)*exp(exp(E)/x) - 1) + exp(exp(x))/(-E + exp(-x)*exp(exp(exp(E))/(-log(exp(exp(E)/x) - 1) - exp(-exp(exp(exp(exp(x))))/x)*exp(exp(E))*log(E - x) + exp(E)*exp(-exp(exp(exp(exp(x))))/x)*exp(exp(E)))))))/(exp(x) - log(x)))) - log(exp(exp(exp(E))/(-log(exp(-1)*exp(exp(E)/x) - 1) + exp(exp(E))/(-1 + exp(exp(-1)*exp(exp(exp(exp(x)))))/(-log(E - x) + exp(E))))))) + exp(E)/(-log(exp(exp(-1)*exp(exp(E)/x))) + 1 + E))))) - exp(E)*exp(-exp(exp(E)/x)/(E - log(-log(exp(-exp(-1)*exp(exp(-1)*exp(exp(E)/x)))) - E + exp(E)/x)))*log(-x + exp(exp(x))/(-log(-log(-exp(exp(x)) + 1 + exp(E)*exp(-x)) + exp(E)) + exp(exp(exp(E))/(-log(-1 + exp(exp(E)/x)/x) + exp(-1)*exp(E)))/(exp(x) - log(x)))) + E*exp(E)*exp(-exp(exp(E)/x)/(E - log(-log(exp(-exp(-1)*exp(exp(-1)*exp(exp(E)/x)))) - E + exp(E)/x)))) + exp(E)) + exp(exp(exp(E))/(-log(exp(-E)*exp(exp(E)/x) - 1) + exp(exp(x))/(-E + exp(-x)*exp(exp(exp(E))/(-log(exp(exp(E)/x) - 1) + exp(exp(E))/(-1 + exp(exp(-1)*exp(exp(exp(exp(x)))))/(-log(E - x) + exp(E))))))))/(exp(x) - log(x))))/(-log(E - log(-1 + E)) + exp(exp(E)/x)/(exp(exp(E)/x)/(-1 + E) - log(E - log(x))))
3.3,Phase 3: f(x) = x^x,0.154427,1.469227,522,159,99,90,BUDGET EXHAUSTED,BUDGET EXHAUSTED,sqrt((((exp((((x / 1.0) - ((exp(1.0) + (1.0 * (exp((x / 1.0)) - (((exp((((x / 1.0) - ((exp(((1.0 - 1.0) - ((x - 1.0) / sqrt(1.0)))) + (1.0 * (sqrt(x) * sqrt(1.0)))) * ((((((x - 1.0) / (1.0 / x)) - 1.0) / (1.0 / x)) * log(x)) / (sqrt(1.0) + sqrt((1.0 * x)))))) - (1.0 / (x * (1.0 / x))))) + (((x - 1.0) * sqrt(1.0)) * (exp((x / 1.0)) - x))) * ((((x - 1.0) / (1.0 / x)) * log(sqrt((log(1.0) + exp(x))))) / (((x * x) - (1.0 - x)) + x))) - 1.0)))) * ((((((x - 1.0) / (1.0 / x)) - 1.0) / (1.0 / x)) * log(x)) / (((x - 1.0) * x) + (((sqrt(1.0) + x) + ((exp((((x / x) - ((exp(((1.0 - 1.0) - ((x - 1.0) / x))) + (1.0 * 1.0)) * (((x / (1.0 / x)) * log(x)) / ((x * 1.0) + (((x + x) + (log(sqrt((log(((1.0 - 1.0) - ((x - 1.0) / x))) + (exp((((x / 1.0) - ((exp(((1.0 - 1.0) - ((x - 1.0) / x))) + (1.0 * 1.0)) * ((((((x - 1.0) / (1.0 / x)) - 1.0) / (1.0 / (((1.0 - x) - ((x - exp(x)) / x)) + (log(sqrt(((x / 1.0) + exp(x)))) * ((1.0 - 1.0) * x))))) * log(x)) / ((x * 1.0) + (((x + (x * (x + (x * 1.0)))) + (log(sqrt((log(((1.0 - 1.0) - ((x - 1.0) / (1.0 / x)))) + exp(x)))) * (1.0 * x))) - x))))) - (x / (x * 1.0)))) + (((x - 1.0) * sqrt(1.0)) * (exp((x / 1.0)) - x)))))) * (1.0 * x))) - x))))) - (x / (x * 1.0)))) + (((x - 1.0) * sqrt(1.0)) * (exp((x / 1.0)) - ((x - 1.0) / x)))) * ((((x - 1.0) / (1.0 / x)) * ((x - 1.0) * sqrt(1.0))) / (((x * x) - (1.0 - x)) + x)))) - x))))) - (1.0 / x))) + (((x - 1.0) * sqrt(1.0)) * (exp((x / 1.0)) - x))) * ((((x - 1.0) / (1.0 / x)) * log(sqrt((log(1.0) + exp(x))))) / (((x * x) - (1.0 - x)) + x))) * ((exp(sqrt(log(1.0))) * sqrt((((1.0 - x) - (1.0 / x)) + exp(x)))) * ((log((1.0 * 1.0)) + ((x - 1.0) * (x / exp(1.0)))) + (log((1.0 + ((exp(((1.0 - x) - ((x - exp(x)) / x))) + ((sqrt(x) * sqrt(1.0)) * (exp((x / 1.0)) - (((1.0 - x) - ((x - exp(x)) / x)) * x)))) * ((((exp(1.0) - 1.0) / (1.0 / x)) * log((x + 1.0))) / (((x * x) - (x - x)) + ((x + (x * (x + (x * 1.0)))) - 1.0)))))) + sqrt((1.0 * x))))))),exp(x) - log(-log(-log(E - log(-x + exp(E)/(E - log(E - log(x))))) + exp(exp(x))/(-log(-log(1/(E - log(x))) - E + exp(E)) + exp(exp(E))/(-log(E - log(-log(exp(x) - log(-log(-log(x) + exp(E)/(exp(x) - log(-log(-log(x) + exp(E)/(E - log(-E + exp(E)))) + exp(E)/(E - log(E - log(x)))))) + exp(E))) + exp(E)/(E - log(x)))) + exp(E)/(E - log(-log(-log(x) + exp(exp(x))/(-log(-log(exp(x) - log(-log(x) + exp(exp(E)/(E - log(-log(-log(x) + exp(E)) + exp(E))))/x)) + exp(exp(E))/x) + exp(exp(E))/x)) + exp(E)/(E - log(E - log(exp(x) - log(-E + exp(exp(E))/(-log(E - log(E - log(-log(E - log(x)) + exp(E)))) + exp(-1)*exp(E))))))))))) + exp(-1)*exp(E))
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],FAIL,FAIL,,,100,100,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,426.875124,11,303,0,80,CONVERGED,BUDGET EXHAUSTED,(((x - 1.0) * ((x - 1.0) / 1.0)) * x),-log(E - x) + exp(exp(exp(exp(exp(E))/(exp(exp(x)) - log(-log(x) + exp(E)/(E - log(x)))))/(-exp(-E)*exp(exp(exp(E))/(exp(x) - log(exp(exp(x)) - log(-log(x) + exp(E)/(E - log(x))))))*log(exp(x) - log(exp(x) - log(x))) - log(-log(-log(x) + exp(E)/(E - log(x))) + exp(exp(exp(x))/x)/(-log(x) + exp(exp(exp(E)/x)/(E - log(-log(-1 + exp(exp(exp(exp(exp(exp(exp(exp(exp(x))/(E - log(x)))/(-log(exp(x) - log(x)) + exp(exp(x))/x))/(-log(x) + exp(exp(exp(x)))/(E - log(-log(x) + exp(exp(exp(x))/x)/x))))/(-log(x) + exp(exp(exp(x))/(-log(exp(x) - log(x)) + exp(exp(E)/x)/(-log(-log(x) + exp(exp(exp(exp(x)))/(exp(x) - log(E - x)))/(exp(x) - log(exp(x) - log(-log(x) + exp(-1)*exp(E))))) + exp(E)/x)))/x))/(-log(E - log(exp(-1)*exp(exp(exp(x))) - log(-1 + exp(E)/x))) + exp(exp(x))/x))/(-log(-x + exp(E)/(E - log(x))) + exp(E)/x))/x)/(E - log(-log(-1 + exp(exp(E)/x)/x) + exp(-1)*exp(E)))) + exp(-1)*exp(E))))/x)) + exp(exp(exp(E))/(exp(x) - log(exp(exp(x)) - log(-log(x) + exp(E)/(E - log(x))))))*exp(exp(exp(x)))/(-exp(E)*log(E - x) + exp(E)*exp(exp(exp(exp(exp(E)/x)/(E - log(x)))/(-log(exp(x) - log(x)) + exp(E)/x)))/(E - log(x))))))/(-log(exp(exp(E)/x) - log(E - log(exp(-1)*exp(exp(exp(x))) - log(-1 + exp(exp(exp(x))/(-log(x) + exp(-1)*exp(E)))/(-log(x) + exp(E)/(E - log(x))))))) + exp(E)/(-log(x) + exp(exp(-1)*exp(exp(exp(x))))/(exp(exp(x)) - log(E - log(x)))))
