Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status,Std Formula,EML Formula
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,2,3,0,0,CONVERGED,CONVERGED,exp(x),exp(x)
1.2,Phase 1: f(x) = ln(x),0.000000,0.000008,2,109,0,30,CONVERGED,BUDGET EXHAUSTED,log(x),exp(x) - log(-log(E - log(-log(exp(x) - log(E - log(-log(x) + exp(exp(exp(x))/(-log(E - log(-log(exp(x) - log(x)) - log(-log(-1 + exp(E)) + exp(exp(x))/(-log(x) + exp(exp(x))/(exp(x) - log(-log(x) + exp(exp(exp(x))/(-log(exp(x) - log(exp(-1)*exp(exp(E)/(-exp(x) - log(1/(-log(x) + exp(exp(-1)*exp(E))/(exp(x) - log(x)))) + exp(E)/x)) - log(exp(x) - log(x)))) + exp(exp(x))/x))/(exp(x) - log(exp(x) - log(x))))))) + E)) + exp(exp(exp(x)))/x))/(E - log(exp(x) - log(x)))))) + exp(-1)*exp(E))) + exp(exp(x))/x)
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,7.899074,3,9,0,10,CONVERGED,BUDGET EXHAUSTED,(x1 + x2),x2
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],0.000000,FAIL,16,,0,100,CONVERGED,TIMEOUT,exp((((((1.0 * exp(1.0)) / exp((1.0 / 1.0))) - x) * 1.0) * x)),TIMEOUT
2.1,Phase 2: f(x) = sin(x) + cos(x),0.000000,FAIL,5,,0,100,CONVERGED,TIMEOUT,(cos(x) + sin(x)),TIMEOUT
3.1,Phase 3: f(x) = sinh(x),0.000000,FAIL,2,,0,100,CONVERGED,TIMEOUT,sinh(x),TIMEOUT
3.2,Phase 3: f(x) = arctan(x),0.000000,FAIL,2,,0,100,CONVERGED,TIMEOUT,atan(x),TIMEOUT
3.3,Phase 3: f(x) = x^x,FAIL,FAIL,,,100,100,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],FAIL,FAIL,,,100,100,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,FAIL,61,,0,100,CONVERGED,TIMEOUT,(((((1.0 - 1.0) * (1.0 / x)) + ((x - x) * (x * 1.0))) / (((1.0 + (x - (x * 1.0))) / (1.0 / 1.0)) / ((1.0 / 1.0) + (1.0 + x)))) + ((((1.0 - 1.0) - (x * x)) * ((1.0 - x) / (1.0 / 1.0))) - ((x / 1.0) * (x - (1.0 * 1.0))))),TIMEOUT
4.1,Phase 4: f(x) = exp(sin(x)) + ln(x^2 + 1),FAIL,FAIL,,,100,100,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
4.2,"Phase 4: f(x1, x2) = sin(x1*exp(x2)) - cos(ln(x1^2+x2^2+0.1))",FAIL,FAIL,,,100,100,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
