Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status,Std Formula,EML Formula
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,2,3,0,0,CONVERGED,CONVERGED,exp(x),exp(x)
1.2,Phase 1: f(x) = ln(x),0.000000,0.000069,2,15,0,10,CONVERGED,BUDGET EXHAUSTED,log(x),exp(x) - log((-x*log((-x*exp(exp(x)) - (x*log(x) - exp(exp(x)))*log(x))/(x*log(x) - exp(exp(x)))) + exp(exp(x)))/x)
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,8.207724,7,1,0,0,CONVERGED,BUDGET EXHAUSTED,((x1 - (x2 - x2)) + x2),x2
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],0.000000,0.133888,9,29,20,70,CONVERGED,BUDGET EXHAUSTED,(exp((1.0 * x)) / exp((x * x))),E - log(-log(-log(x) + exp(E)/(E - log(-log(-log(x) + exp(E)/(-log(exp(x) - log(E - log(x))) + exp(E)/x)) + exp(E)))) + exp(E))
2.1,Phase 2: f(x) = sin(x) + cos(x),0.048860,0.215110,1292,81,99,50,BUDGET EXHAUSTED,BUDGET EXHAUSTED,sin(((sin((sin(sin((((sin(sin(((1.0 + (sin(x) / (sin(sin(1.0)) / 1.0))) * (((sin(sin(((1.0 + (sin(1.0) / ((sin(sin(((1.0 + (sin(1.0) / 1.0)) * sin(sin((((sin(sin(((1.0 + (sin(x) / (sin((sin((sin(1.0) / (1.0 / 1.0))) / (((sin(sin(((1.0 + (sin(x) / 1.0)) * 1.0))) / 1.0) + sin(1.0)) * 1.0))) / ((1.0 + sin(sin(sin(((1.0 / 1.0) * 1.0))))) * sin((sin(1.0) / 1.0)))))) * 1.0))) / 1.0) + sin((sin(1.0) / 1.0))) * 1.0)))))) / ((1.0 / 1.0) * 1.0)) + sin((sin(1.0) / 1.0))))) * 1.0))) / 1.0) + sin((sin(1.0) / 1.0))) * 1.0)))) / 1.0) + sin(1.0)) * 1.0))) / 1.0)) / (sin(sin(((sin(sin((1.0 / sin(1.0)))) / 1.0) / (sin((sin(sin((((sin(sin(((1.0 + (sin(x) / (sin((sin((sin(sin(((sin((sin((sin(sin((((sin(sin(((1.0 + (sin(x) / (sin((sin((sin(sin(((sin(1.0) + 1.0) * 1.0))) / 1.0)) / (((sin(sin(((sin(1.0) + (sin(x) / 1.0)) * 1.0))) / 1.0) + sin((sin(1.0) / 1.0))) * 1.0))) / ((1.0 + sin(sin(sin(((1.0 / 1.0) * 1.0))))) * sin(sin((sin(tan(sin((sin(tan(sin(((1.0 + sin(sin(((1.0 + sin(sin((sin(sin(sin(sin(((sin(1.0) / 1.0) * sin(((sin(1.0) / 1.0) / 1.0))))))) / 1.0)))) * sin((sin((sin(sin(sin((((sin(sin(((1.0 + (sin(x) / (sin((sin((sin(sin((1.0 / sin(1.0)))) / (1.0 / 1.0))) / (((sin(sin(((1.0 + (sin(x) / 1.0)) * 1.0))) / 1.0) + sin((sin(1.0) / 1.0))) * 1.0))) / ((1.0 + sin(sin(sin(((1.0 / x) * 1.0))))) * sin((sin(1.0) / 1.0)))))) * 1.0))) / 1.0) + sin((sin(1.0) / 1.0))) * 1.0)))) / 1.0)) / 1.0)))))) * sin((sin((sin((sin(sin(sin((1.0 * 1.0)))) / 1.0)) / 1.0)) / 1.0)))))) / 1.0)))) / 1.0))))))) * 1.0))) / 1.0) + sin((sin(sin(sin(sin(((1.0 / 1.0) * 1.0))))) / ((1.0 / 1.0) * 1.0)))) * 1.0))) / ((sin(1.0) / 1.0) / 1.0))) / (sin((sin(tan(sin(sin(1.0)))) / 1.0)) / (1.0 / sin(sin(((1.0 + (sin(1.0) / ((sin(sin(((1.0 + (sin(x) / 1.0)) * 1.0))) / 1.0) + sin((sin(1.0) / 1.0))))) * 1.0))))))) + 1.0) * 1.0))) / 1.0)) / (((sin(sin(((1.0 + (sin(x) / 1.0)) * 1.0))) / 1.0) + sin((sin(1.0) / 1.0))) * 1.0))) / ((1.0 + sin(sin(sin((sin((sin(sin((((sin(sin(((1.0 + (sin(x) / (sin((sin((sin(sin(((sin(1.0) + 1.0) * 1.0))) / 1.0)) / (((sin(sin(((sin(1.0) + (sin(x) / 1.0)) * 1.0))) / 1.0) + sin((sin(1.0) / 1.0))) * 1.0))) / ((1.0 + sin(sin(sin(((1.0 / 1.0) * 1.0))))) * sin(sin((sin(tan(sin((sin(tan(sin(((1.0 + sin(sin(((1.0 + sin(sin((sin(sin(sin(sin(((sin(1.0) / 1.0) * sin(1.0)))))) / 1.0)))) * sin((sin((sin(sin(sin((((sin(sin(((1.0 + (sin(x) / (sin((sin((sin(sin((1.0 / sin(1.0)))) / (1.0 / 1.0))) / (((sin(sin(((1.0 + (sin(x) / 1.0)) * 1.0))) / 1.0) + sin(1.0)) * 1.0))) / ((1.0 + sin(sin(sin(((1.0 / 1.0) * 1.0))))) * sin((sin(1.0) / 1.0)))))) * 1.0))) / 1.0) + sin((sin(1.0) / 1.0))) * 1.0)))) / 1.0)) / 1.0)))))) * sin((sin((sin((sin(sin(sin((1.0 * 1.0)))) / 1.0)) / 1.0)) / 1.0)))))) / 1.0)))) / 1.0))))))) * 1.0))) / 1.0) + sin((sin(1.0) / ((1.0 / 1.0) * 1.0)))) * 1.0))) / 1.0)) / (sin((sin(tan(sin(sin(1.0)))) / 1.0)) / (1.0 / sin(sin(((1.0 + (sin(1.0) / ((sin(sin(((1.0 + (sin(x) / 1.0)) * 1.0))) / 1.0) + sin((sin(1.0) / 1.0))))) * 1.0)))))))))) * sin((sin(1.0) / 1.0)))))) * 1.0))) / 1.0) + sin((sin(1.0) / 1.0))) * 1.0))) / 1.0)) / (sin((sin(tan(sin((sin(tan(sin(((1.0 + sin(sin((sin((sin(sin(sin(sin(((sin(1.0) / 1.0) * sin(((sin(1.0) / 1.0) / 1.0))))))) / 1.0)) / 1.0)))) * sin((sin((sin(sin(sin((((sin(sin(((1.0 + (sin(x) / (sin((sin((sin(sin((1.0 / sin(1.0)))) / 1.0)) / (((sin(sin(((1.0 + (sin(x) / 1.0)) * 1.0))) / 1.0) + sin((sin(1.0) / 1.0))) * 1.0))) / ((1.0 + sin(sin(sin((sin(sin((sin(1.0) / (sin((sin(sin((((sin(sin(((1.0 + (sin(x) / (sin((sin((sin(sin(((sin(1.0) + 1.0) * 1.0))) / 1.0)) / (((sin(sin(((1.0 + (sin(x) / 1.0)) * 1.0))) / 1.0) + sin((sin(1.0) / 1.0))) * 1.0))) / ((1.0 + sin(sin(sin(((1.0 / 1.0) * 1.0))))) * sin((sin(1.0) / 1.0)))))) * 1.0))) / 1.0) + sin((sin(1.0) / 1.0))) * 1.0))) / 1.0)) / (sin((sin(tan(sin((sin(tan(sin(((1.0 + sin(sin((sin((((sin(sin(((1.0 + (sin(1.0) / (sin((sin(sin((((sin(sin(((1.0 + (sin(x) / (sin((sin(sin((sin(1.0) / 1.0))) / ((sin(sin(sin(sin(1.0)))) / 1.0) * 1.0))) / ((tan(sin(((1.0 + sin(sin((1.0 / 1.0)))) * sin((sin((sin(sin(sin((((sin(sin(((1.0 + (sin(sin(((x / 1.0) * sin((sin(sin((1.0 * 1.0))) / 1.0))))) / sin((sin(sin((((sin(sin(((1.0 + (sin(x) / (sin((sin((sin(sin(((sin(1.0) + 1.0) * 1.0))) / 1.0)) / (((sin(sin(((1.0 + (sin(x) / 1.0)) * 1.0))) / 1.0) + sin((sin(1.0) / 1.0))) * 1.0))) / ((1.0 + sin(sin(sin((sin((sin(sin((((sin(sin(((1.0 + (sin(x) / (sin((sin((sin(sin(((sin(1.0) + 1.0) * 1.0))) / 1.0)) / (((sin(sin(((sin(1.0) + (sin(x) / 1.0)) * 1.0))) / 1.0) + sin((sin(1.0) / 1.0))) * 1.0))) / ((1.0 + sin(sin(sin(x)))) * sin(sin((sin(tan(sin((sin(tan(sin(((1.0 + 1.0) * sin((sin((sin((sin(sin(1.0)) / 1.0)) / 1.0)) / 1.0)))))) / 1.0)))) / 1.0))))))) * 1.0))) / 1.0) + sin((sin(1.0) / ((1.0 / 1.0) * 1.0)))) * 1.0))) / 1.0)) / (sin((sin(tan(sin(sin(1.0)))) / 1.0)) / (1.0 / sin(sin(((1.0 + (sin(1.0) / ((sin(sin(((1.0 + (sin((sin(sin(((sin(1.0) + (sin(sin(1.0)) / 1.0)) * 1.0))) / 1.0)) / 1.0)) / 1.0))) / 1.0) + sin((sin(1.0) / 1.0))))) * 1.0)))))))))) * sin((sin(1.0) / 1.0)))))) * 1.0))) / 1.0) + sin((sin(1.0) / 1.0))) * 1.0))) / 1.0)))) * 1.0))) / sin((sin(1.0) / 1.0))) + cos((sin(1.0) / 1.0))) * 1.0)))) / 1.0)) / 1.0))))) + sin(1.0)) * sin((sin(1.0) / 1.0)))))) * 1.0))) / 1.0) + sin((sin(1.0) / 1.0))) * 1.0))) / 1.0)) + sin((sin(1.0) / 1.0))))) * 1.0))) / 1.0) + sin((sin(1.0) / 1.0))) * 1.0)) / 1.0)))) * sin(((1.0 / sin(1.0)) / 1.0)))))) / 1.0)))) / 1.0)) / (1.0 / sin(1.0))))))) / (sin(1.0) / 1.0)))))) * sin((sin(1.0) / 1.0)))))) * 1.0))) / 1.0) + sin((sin(1.0) / 1.0))) * 1.0)))) / 1.0)) / 1.0)))))) / 1.0)))) / 1.0)) / (1.0 / sin(1.0))))))) / (sin(1.0) / 1.0))) + x)),exp(x) - log(-x + exp(exp(x))/(E - log(E - log(exp(x) - log(-exp(x) - log(1/(-exp(x) - log(1/(E - log(-log(exp(x) - log(-x + exp(exp(x))/(E - log(-exp(x)*exp(exp(exp(x))/(E - log(x)))*exp(-exp(x)) - exp(exp(exp(x))/(E - log(x)))*exp(-exp(x))*log(1/(E - log(-log(E - x) + exp(E)/(E - log(x))))) + E*exp(exp(exp(x))/(E - log(x)))*exp(-exp(x)) - log(exp(x) - log(x)))))) + exp(-1)*exp(E)))) + E)) + exp(exp(x))/(E - log(x)))))))
3.1,Phase 3: f(x) = sinh(x),0.000000,6.552552,4,1,0,0,CONVERGED,BUDGET EXHAUSTED,sinh((1.0 * x)),x
3.2,Phase 3: f(x) = arctan(x),0.000000,0.111892,4,741,0,99,CONVERGED,BUDGET EXHAUSTED,atan((1.0 * x)),exp(exp(E)/(exp(exp(exp(exp(E)/(-log(-log(-log(x) + exp(exp(x))/x) + exp(exp(exp(exp(exp(exp(exp(x))/x)/(exp(x) - 1))/(-log(x) + exp(exp(E))/(-log(-log(-log(-log(x) + exp(-1)*exp(exp(E))) + exp(exp(exp(E)/x)/(-log(-log(E - log(x)) + exp(E)) + exp(exp(x))/x))/(-log(x) + exp(exp(E))/(E - log(x)))) + exp(exp(exp(exp(x))/x)/(-log(exp(exp(exp(exp(x))/x)/(-1 + exp(exp(x))/x)) - log(E - log(x))) + exp(exp(exp(E)/(exp(x) - log(x)))/(-log(x) + exp(E)/(E - log(x))))/x))/(-log(x) + exp(exp(E))/(E - log(x)))) + exp(exp(E)/x)/x)))/(-log(-log(-log(-log(x) + exp(E)/x) + exp(exp(E)/x)/x) + exp(exp(x))/x) + exp(exp(E))/(x*exp(-exp(exp(exp(x))/x))*exp(exp(exp(x))) - log(x))))/(-log(-log(x) + exp(exp(E))/(exp(x) - log(x))) + exp(exp(exp(x))/x)/(-log(-log(-log(x) + exp(E)/x) + exp(E)) + exp(exp(x))/x)))/x) + exp(exp(x))/x))/(-log(x) + exp(exp(E)/x)/x))/(-log(-log(x) + exp(exp(E))/(E - log(exp(exp(E)/x) - log(-log(-log(exp(-1)*exp(exp(exp(E)/(exp(exp(exp(exp(exp(exp(x))/x)/(-log(exp(exp(exp(exp(exp(exp(exp(x))/x)/(exp(x) - 1))/(-log(x) + exp(exp(E))/(-log(-log(-log(-log(-log(-log(-log(-log(x) + exp(E)/x) + exp(exp(E)/x)/x) + exp(exp(x))/x) + exp(exp(E))/x) + exp(-1)*exp(exp(E))) + exp(exp(exp(E)/x)/(-log(-log(E - log(x)) + exp(E)) + exp(exp(x))/x))/(-log(x) + exp(exp(E))/(E - log(x)))) + exp(exp(exp(exp(x))/x)/(-log(exp(exp(exp(exp(x))/(E - log(x)))/(-1 + exp(exp(x))/x)) - log(E - log(x))) + exp(exp(exp(E)/(exp(x) - log(x)))/(-log(x) + exp(E)/(E - log(x))))/x))/(-log(x) + exp(exp(E))/(E - log(x)))) + exp(exp(E)/x)/x)))/(-log(-log(-log(-log(x) + exp(E)/x) + exp(exp(E)/x)/x) + exp(exp(x))/x) + exp(exp(E))/x))/x)/x) + exp(exp(x))/x))/(-log(-log(x) + exp(E)/x) + exp(exp(E))/x))/(-log(-log(x) + exp(exp(E))/(E - log(exp(exp(E)/x) - log(exp(x) - log(x))))) + exp(exp(exp(exp(exp(x))/(-log(x) + exp(E)))/(-log(x) + exp(E)/(E - log(x))))/(exp(x) - log(x)))/(-log(x) + exp(E)/(E - log(x))))) - log(exp(exp(exp(exp(E)/x)/(E - log(x)))/(-1 + exp(exp(x))/x)) - log(exp(exp(exp(x))/x) - log(-log(x*exp(-exp(exp(exp(x))/x))*exp(exp(exp(x))) - log(x)) + exp(exp(x))/x)))))/(E - log(x))) - log(x)) + exp(exp(exp(exp(x))/x)/(-log(-log(-log(x) + exp(E)/x) + exp(E)) + exp(exp(x))/x))/(-log(x) + exp(exp(E)))) + exp(exp(exp(exp(x))/x)/(-log(exp(exp(exp(exp(x))/(E - log(x)))/(-1 + exp(exp(x))/x)) - log(E - log(x))) + exp(exp(exp(exp(exp(x))/(-log(-log(x) + exp(exp(exp(exp(exp(x))/(-log(E - log(E - log(x))) + exp(-exp(exp(x))/x)*exp(exp(exp(exp(exp(x))/(E - log(x)))/(-1 + exp(exp(x))/x)))))/(exp(x) - log(x)))/(-log(x) + exp(E)/(E - log(x))))/(-log(x) + exp(exp(E))/(E - log(x)))) + exp(-exp(exp(x))/x)*exp(exp(exp(exp(exp(x))/(E - log(x)))/(-1 + exp(exp(x))/x)))))/(exp(x) - log(x)))/(-log(-log(x) + exp(E)/(E - log(x))) + exp(exp(exp(exp(E))/(E - log(x)))/(-log(x) + exp(E)/(E - log(x))))/(exp(x) - log(x))))/x))/(-log(x) + exp(E)/(E - log(x))))))) + exp(exp(exp(exp(exp(x))/(-log(x) + exp(E)))/(-log(x) + exp(E)/(E - log(x))))/(E - log(x)))/(-log(x) + exp(E)/(E - log(x))))) - log(exp(exp(exp(exp(E)/x)/(E - log(x)))/(-1 + exp(exp(x))/x)) - log(exp(exp(exp(x))/x) - log(-log(x*exp(-exp(exp(exp(x))/x))*exp(exp(exp(x))) - log(x)) + exp(exp(x))/x)))))/(E - log(x))
3.3,Phase 3: f(x) = x^x,0.000000,0.892680,5,139,0,99,CONVERGED,BUDGET EXHAUSTED,exp((log(x) * x)),exp(x) - log(-log(-log(-log(E - log(-log(-exp(x) + exp(-1)*exp(exp(x)) + 1) + exp(E))) + exp(exp(E)/(exp(x) - 1))/(exp(x) - log(E - log(x)))) + exp(exp(x))/(exp(-exp(E))*exp(exp(x)) - log(exp(x) - log(exp(exp(x))/(-1 + E) - log(exp(-1)*exp(exp(x)) - log(exp(exp(exp(exp(E))/(-log(exp(x) - log(E - log(-E + log(-1 + exp(E)) + exp(E)))) + exp(exp(x))/(exp(-exp(E))*exp(exp(x)) - log(exp(x) - log(-E + log(-1 + exp(E)) + exp(exp(x))/(E - log(x)))))))/(-x + exp(x)))/(E - log(exp(x) - 1)))))))) + exp(E))
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],0.000000,0.086611,10,759,10,99,CONVERGED,BUDGET EXHAUSTED,((x / 1.0) / (x + (x / exp(x)))),exp(exp(E)/(exp(exp(exp(exp(-exp(exp(exp(E)/x)/(exp(x) - log(x)))/(-1 + exp(exp(x))/x))*exp(exp(exp(exp(E))/(-log(-x + exp(x)) + exp(E)/(exp(exp(x)) - log(-log(E - log(x)) + exp(E)))))/(-log(-log(E - log(exp(exp(E)/(E - log(-log(x) + exp(E)/x)))/x)) + exp(exp(x*exp(exp(exp(E)/x)/(E - log(-log(E - log(E - log(E - log(E - x)))) + exp(E))))*exp(-exp(x))))/(-log(x) + exp(E)/(E - log(E - log(x))))) + exp(exp(exp(E))/(E - log(x)))/x)))/(-log(x) + exp(exp(E))/(E - log(x))))/(-log(-log(x) + exp(exp(exp(exp(x))/x)/x)/(E - log(-log(x) + exp(E)/(E - log(E - log(x)))))) + exp(exp(exp(exp(exp(x))/x)/(-log(x) + exp(exp(exp(exp(exp(x))/x)/(E - log(x)))/x)/(exp(-1)*exp(exp(exp(x))) - log(-1 + E))))/(exp(exp(x))/(E - log(-1 + E)) - log(E - log(x))))/(E - log(E - log(x))))) - log(-log(exp(x*exp(exp(exp(E)/x)/(E - log(-log(E - log(E - log(E - log(E - x)))) + exp(E))))*exp(-exp(x))) - log(exp(x) - log(-log(-log(exp(-1)*exp(exp(x)) - log(-log(1/x))) + exp(exp(exp(exp(x))/x)/(E - log(x)))/x) + exp(-x)*exp(exp(exp(x)))))) + exp(exp(exp(E))/(-log(exp(x) - 1) + exp(E)/(-1 + exp(exp(x))/x)))/(-log(-log(exp(exp(x)) - 1) + exp(exp(E)/x)/(exp(x) - log(x))) + exp(exp(exp(exp(E)/x)/(-log(E - log(x)) + exp(exp(exp(E))/(-log(exp(x) - 1) + exp(E)/(-1 + exp(exp(x))/x)))/(-log(-log(exp(exp(x)) - 1) + exp(exp(E)/x)/(exp(x) - log(x))) + exp(exp(exp(E))/(-log(-log(exp(exp(exp(exp(E)/x)/(exp(x) - log(x)))/(-log(E - log(x)) + exp(exp(x))/x)) - log(-log(-x + exp(exp(x))) + exp(-1)*exp(E))) + exp(exp(exp(E))/(-log(-x + exp(x)) + exp(E)/(exp(x) - log(-log(E - log(x)) + exp(E)))))/(-log(exp(-1)*exp(exp(exp(exp(x)))) - log(-x + exp(exp(x)))) + exp(exp(exp(exp(x))/(-log(-log(x) + exp(exp(E))/(E - log(x))) + exp(-exp(exp(exp(E)/x)/(exp(x) - log(x)))/(-1 + exp(exp(x))/x))*exp(exp(exp(exp(E))/(-log(exp(x) - log(-log(-log(exp(-1)*exp(exp(exp(x))) - log(-log(1/x))) + exp(exp(exp(exp(x))/x)/(E - log(x)))/x) + exp(-x)*exp(exp(exp(x))))) + exp(E)/(exp(exp(exp(exp(exp(E)/x)/(exp(x) - log(x)))/(exp(exp(x))/(E - log(-1 + E)) - 1))/(E - log(E - log(x)))) - log(-log(E - log(x)) + exp(E)))))/(-log(exp(-1)*exp(exp(exp(x))) - log(E - log(exp(exp(E)/(E - log(E - log(x))))/x))) + exp(exp(exp(exp(x))/x)/(E - log(x)))/x))))/(E - log(x)))/x)) + exp(exp(E))))/x)))/(-log(-log(exp(exp(exp(exp(E)/x)/(exp(x) - log(x)))/(-1 + exp(exp(x))/x)) - log(-log(-x + exp(exp(x))) + exp(-1)*exp(exp(E)))) + exp(exp(exp(E))/(E - log(exp(x) - log(exp(exp(exp(E)/x)/(exp(x) - log(x)))/(-1 + exp(E)/x)))))/(-log(exp(-1)*exp(exp(exp(exp(x)))/(-log(E - log(E - log(x))) + exp(exp(exp(exp(x))/x)/(-log(x) + exp(exp(exp(exp(exp(x))/x)/(E - log(x)))/x)/(exp(-1)*exp(exp(exp(x))) - log(-log(1/x) - exp(-1)*exp(E) + E))))/(exp(exp(x))/(E - log(-1 + E)) - log(E - log(x))))) - log(-x + exp(exp(x)))) + exp(exp(exp(exp(x))/x)/(E - log(x)))/x)) - exp(-exp(exp(x))/(exp(x) - log(x)))*exp(exp(E)) + exp(-exp(exp(x))/(exp(x) - log(x)))*exp(exp(E))*exp(exp(x))/x))/x)))) - log(-1 + E)
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,352.637143,25,573,10,99,CONVERGED,BUDGET EXHAUSTED,((1.0 + x) - ((((x * 1.0) + x) * x) - (((x * x) - x) * ((1.0 / x) + (1.0 + x))))),exp(x) + exp(exp(exp(E))/(-x + exp(E)/(-log(-log(-log(exp(exp(E)/(exp(x) - log(-log(x) + exp(exp(exp(x)))/(-log(-log(-x + exp(E)/(-log(E - log(x)) + exp(exp(exp(E)/x)/(E - log(-log(exp(exp(x)) - log(E - log(x))) + exp(exp(exp(exp(x)))/(E - log(x)))/x)))/(exp(x) - log(E - log(x))))) + exp(E)/(-log(-log(-x + exp(E)) + exp(E)/x) + exp(exp(exp(x))/x)/(exp(x) - log(E - log(x))))) + exp(exp(x))/(-log(x) + exp(exp(exp(x)))/(E - log(-log(-exp(x) - log(1/(-log(x) + exp(exp(exp(E)/x)/x)/(exp(x) - log(E - log(x))))) + exp(E)/(-log(-log(x) + exp(E)/x) + exp(exp(exp(E)/x)/(-log(-x + exp(E)) + exp(E)/(exp(x) - log(-log(x) + exp(exp(exp(x)))/(-log(x) + exp(exp(x))/(-log(-log(-x + exp(exp(x))/(-log(x) + exp(exp(exp(x)))/(-log(-log(-x + exp(E)/(E - log(x))) + exp(E)/(-log(-log(-x + exp(E)) + exp(E)/(-log(exp(exp(x)) - log(E - log(x))) + exp(exp(exp(x)))/x)) + exp(exp(exp(x))/x)/(exp(x) - log(E - log(x))))) + exp(exp(x))/(-log(-log(-x + exp(x)) + exp(E)/(-log(exp(exp(x)) - log(E - log(x))) + exp(exp(exp(x)))/x)) + exp(exp(x))/(E - log(-log(x) + exp(exp(exp(E)/x)/x)/(-log(E - log(x)) + exp(E)))))))) + exp(E)/(-log(exp(exp(x)) - log(E - log(x))) + exp(exp(exp(x)))/x)) + exp(exp(x))/(E - log(-log(-log(-x + exp(E)) + exp(E)/x) + exp(exp(exp(E))/x)/(-log(E - log(x)) + exp(E))))))))))/(exp(x) - log(E - log(x))))) + exp(E)/(-log(-log(-x + exp(E)) + exp(E)/x) + exp(exp(exp(x))/x)/(exp(x) - log(E - log(x)))))))))))/(-x + exp(E))) + exp(E)/(E - log(x))) + exp(E)/x) + exp(exp(exp(E)/x)/(-log(exp(x) - log(E - log(x))) + exp(exp(E)/x)/x))/(exp(x) - log(x*exp(exp(exp(exp(E)/x)/x)/(exp(x) - log(E - log(x))))*exp(-exp(exp(exp(E)/x)/(-log(exp(exp(E)/(exp(x) - log(-log(x) + exp(exp(exp(exp(exp(x))/(exp(exp(x)) - log(1/(-log(exp(exp(x)) - log(E - log(x))) + exp(exp(exp(x)))/x)) - E))/(exp(x) - log(-x + exp(E)/(-log(-log(x) + exp(E)/x) + exp(exp(exp(E)/x)/x)/(exp(x) - log(E - log(x))))))))/(-log(exp(x) - log(-x + exp(E)/(-log(-log(x) + exp(E)/x) + exp(exp(exp(E)/x)/x)/(exp(x) - log(E - log(x)))))) + exp(exp(x))/(-log(1/(-log(exp(exp(x)) - log(E - log(x))) + exp(exp(exp(x)))/x)) - E + exp(exp(x))/(E - log(-log(-log(E - x) + exp(exp(x))/x) + exp(exp(exp(E)/x)/x)/(exp(x) - log(E - log(x))))))))))/(-log(exp(exp(exp(exp(E)/x)/x)/(exp(x) - log(E - log(x))))/(-log(x) + exp(E)/x)) + exp(E))) + exp(E)/(E - log(x))))/(exp(x) - log(E - log(x)))) - log(x)))))) - log(exp(x)*exp(exp(E)/(E - log(x))) - exp(exp(E)/(E - log(x)))*log(-log(x) + exp(E)/x))
