Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status,Std Formula,EML Formula
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,2,3,0,0,CONVERGED,CONVERGED,exp(x),exp(x)
1.2,Phase 1: f(x) = ln(x),0.000000,0.000000,2,7,0,0,CONVERGED,CONVERGED,log(x),exp(x) - log(exp(exp(x))/x)
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,7.899074,9,1,0,10,CONVERGED,BUDGET EXHAUSTED,((1.0 / 1.0) * (x1 + (1.0 * x2))),x2
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],FAIL,FAIL,,,200,200,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
2.1,Phase 2: f(x) = sin(x) + cos(x),0.000000,FAIL,5,,0,200,CONVERGED,TIMEOUT,(sin(x) + cos(x)),TIMEOUT
3.1,Phase 3: f(x) = sinh(x),0.000000,5.313611,6,1,0,0,CONVERGED,BUDGET EXHAUSTED,((1.0 - 1.0) + sinh(x)),x
3.2,Phase 3: f(x) = arctan(x),0.000000,0.131566,2,449,0,180,CONVERGED,BUDGET EXHAUSTED,atan(x),exp(exp(exp(exp(exp(E)/(-log(exp(x) - log(E - log(exp(exp(exp(exp(E)/x)/(-log(x) + exp(E)/(-log(exp(exp(exp(exp(exp(exp(exp(x))/x)/(E - log(E - log(exp(exp(exp(x))/x)/(-log(x) + exp(E)*exp(-x))))))/(E - log(exp(x) - log(x))))/(exp(x) - log(x))))/x) + exp(exp(x))/x)))/(E - log(x))) - log(exp(exp(exp(E)/(-log(-log(-1 + E) + exp(exp(exp(exp(-1)*exp(E))/(-log(-1 + E) + exp(exp(exp(x))/x)/(-log(x) + exp(exp(x))/(exp(exp(-1)*exp(exp(exp(exp(exp(-1)*exp(E))))/(E - log(-E + exp(exp(x))/x)))) - log(x)))))/x)/(exp(x) - log(x))) + exp(exp(exp(exp(-1)*exp(E))/(-log(-1 + E) + exp(exp(exp(x))/x)/(-log(x) + exp(exp(x))/(exp(exp(-1)*exp(exp(exp(exp(exp(E)/(E - log(-log(-1 + E) + exp(exp(exp(x))/x)/(-log(x) + exp(E)/(-log(E - log(E - x)) + exp(exp(x))/x)))))))/(E - log(-E + exp(exp(x))/x)))) - log(x))))))/(exp(x) - log(E - log(exp(exp(exp(exp(exp(x))/x)/(-log(x) + exp(E)/(-exp(x) + exp(exp(x))/x)))/(E - log(exp(exp(exp(exp(exp(exp(x))/x)/(E - log(E - log(exp(exp(exp(x))/x)/(-log(x) + exp(E)/(exp(x) - log(x)))))))/(E - log(exp(x) - log(x))))/(exp(x) - log(x))) - log(x)))) - log(exp(exp(exp(x))/x)/(-log(x) + exp(exp(exp(exp(x))/(exp(x) - log(x)))/x)/(E - log(x)))))))))/x)/(E - log(x)))))) + exp(E))))/(-log(E - log(exp(exp(-1)*exp(exp(exp(exp(exp(x))/x)/(E - log(E - log(exp(exp(exp(x))/x)/(-log(x) + exp(E)/(E - log(E - x)))))))/(E - log(-log(exp(x) - log(exp(exp(exp(E)/(E - log(x)))))) + exp(exp(x))/x)))) - log(x))) + exp(exp(x))/x)))/(-log(-1 + E) + exp(exp(exp(exp(E)/(E - log(-log(-1 + E) + exp(exp(exp(x))/x)/(-log(x) + exp(E)/(-log(E - log(E - x)) + exp(exp(-1)*exp(exp(exp(exp(exp(x))/x)/(E - log(E - log(exp(exp(exp(x))/x)/(-log(1/(E - x)) - E + exp(exp(x))/(E - log(-x + exp(exp(x))/x)))))))/(-exp(x) - log(1/x) + E)))/x)))))))/x)
3.3,Phase 3: f(x) = x^x,0.147308,FAIL,58,,30,200,BUDGET EXHAUSTED,TIMEOUT,((1.0 + (log(1.0) * log(((1.0 + (log(1.0) * log(x))) + ((1.0 + ((exp(x) * (x + x)) * log(sqrt((1.0 + (exp(x) * log(x))))))) * log(1.0)))))) + ((log(sqrt((1.0 + 1.0))) + ((exp(x) * log(x)) * log(sqrt((1.0 + (x + x)))))) * log(x))),TIMEOUT
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],0.000000,FAIL,31,,10,200,CONVERGED,TIMEOUT,(exp((x / 1.0)) / (exp(x) - ((exp(log((log(1.0) * (exp(x) - (1.0 * log((log(x) + 1.0))))))) * 1.0) - exp((log(1.0) / 1.0))))),TIMEOUT
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,FAIL,71,,0,200,CONVERGED,TIMEOUT,((((x * (((x / x) * (1.0 * x)) * (1.0 + (x * 1.0)))) / (1.0 - 1.0)) - x) * ((1.0 - (((((1.0 - x) * (1.0 - 1.0)) + x) - (1.0 * 1.0)) * ((1.0 * 1.0) / (1.0 / x)))) - ((((1.0 - 1.0) / ((((x - 1.0) + (1.0 - x)) * 1.0) - x)) + (x * (x / 1.0))) / (1.0 - 1.0)))),TIMEOUT
