generation,best_fitness,median_tree_size
0,0.498608,19
1,0.438586,13
2,0.119073,15
3,0.119073,17
4,0.091377,18
5,0.088245,19
6,0.088245,21
7,0.088245,23
8,0.088245,26
9,0.065372,29
10,0.065372,31
11,0.065372,32
12,0.065372,36
13,0.065372,36
14,0.065372,36
15,0.056032,34
16,0.056032,27
17,0.056032,27
18,0.056032,28
19,0.056032,22
20,0.056032,24
21,0.056032,33
22,0.056032,31
23,0.056032,39
24,0.056032,39
25,0.056032,39
26,0.056032,39
27,0.056032,39
28,0.056032,36
29,0.056032,38
30,0.056032,32
31,0.056032,29
32,0.056032,29
33,0.056032,27
34,0.055757,27
35,0.055757,27
36,0.055757,26
37,0.055757,27
38,0.055757,28
39,0.055757,30
40,0.055757,30
41,0.055755,35
42,0.055755,35
43,0.055755,35
44,0.05441,35
45,0.05441,35
46,0.05441,35
47,0.05441,35
48,0.05441,37
49,0.05441,37
50,0.05441,37
51,0.05441,37
52,0.05441,37
53,0.05441,37
54,0.05441,37
55,0.05441,37
56,0.05441,37
57,0.05441,37
58,0.05441,37
59,0.05441,37
60,0.05441,37
61,0.05441,37
62,0.05441,37
63,0.05441,37
64,0.05441,37
65,0.05441,37
66,0.05441,37
67,0.05441,37
68,0.05441,37
69,0.05441,37
70,0.05441,37
71,0.05441,37
72,0.05441,37
73,0.05441,37
74,0.05441,37
75,0.05441,37
76,0.05441,37
77,0.05441,37
78,0.05441,37
79,0.05441,37
80,0.05441,37
81,0.05441,37
82,0.05441,37
83,0.05441,37
84,0.05441,38
85,0.05441,38
86,0.05441,39
87,0.05441,40
88,0.05441,40
89,0.05441,40
90,0.05441,40
91,0.014973,41
92,0.014973,44
93,0.014973,39
94,0.014973,30
95,0.014973,40
96,0.014973,25
97,0.014973,20
98,0.014973,19
99,0.014363,19
