generation,best_fitness,median_tree_size
0,8.863335,69
1,8.863335,119
2,8.863335,117
3,8.861444,109
4,8.861444,69
5,8.861444,105
6,8.861444,123
7,8.807923,101
8,8.807923,37
9,8.807923,37
10,8.332819,37
11,8.332819,37
12,8.332819,37
13,7.86653,43
14,7.86653,47
15,7.86653,49
16,7.685746,49
17,7.483814,49
18,7.483814,49
19,7.149036,47
20,7.149036,49
21,7.149036,53
22,7.03809,53
23,7.03809,53
24,7.03809,55
25,6.878121,57
26,6.878121,57
27,6.878121,57
28,6.864573,57
29,6.864573,57
30,6.864573,55
31,6.418905,55
32,6.418905,57
33,6.418905,55
34,6.418905,63
35,6.418905,63
36,6.418905,63
37,6.418905,63
38,6.418905,63
39,6.418905,63
40,6.418905,63
41,6.418905,63
42,6.418905,63
43,6.418905,63
44,6.418905,63
45,6.418905,63
46,6.418905,63
47,6.418905,63
48,6.418905,63
49,6.418905,67
50,6.418905,65
51,6.418905,63
52,6.418905,63
53,6.418905,63
54,6.418905,63
55,6.418905,63
56,6.418905,63
57,6.418905,63
58,6.418905,63
59,6.418905,63
60,6.418905,63
61,6.418905,63
62,6.418905,65
63,6.418905,65
64,6.418905,63
65,6.418905,63
66,6.418905,63
67,6.418905,63
68,6.418905,63
69,6.418905,63
70,6.418905,63
71,6.418905,63
72,6.418905,63
73,6.418905,63
74,6.418905,63
75,6.418905,63
76,6.418905,63
77,6.418905,63
78,6.418905,63
79,6.418905,63
80,6.418905,63
81,6.418905,63
82,6.418905,63
83,6.418905,63
84,6.418905,63
85,6.418905,63
86,6.418905,63
87,6.418905,63
88,6.418905,63
89,6.418905,63
90,6.418905,63
91,6.418905,63
92,6.418905,63
93,6.418905,63
94,6.418905,63
95,6.418905,63
96,6.418905,63
97,6.418905,63
98,6.418905,63
99,6.418905,63
