generation,best_fitness,median_tree_size
0,0.675036,14
1,0.675036,12
2,0.505285,15
3,0.505285,16
4,0.505285,22
5,0.386126,24
6,0.386126,26
7,0.291764,29
8,0.209074,30
9,0.209074,34
10,0.209074,34
11,0.209074,36
12,0.209074,40
13,0.177769,41
14,0.124466,41
15,0.124466,41
16,0.124466,41
17,0.124466,41
18,0.108305,42
19,0.108305,43
20,0.108305,44
21,0.105853,45
22,0.105853,45
23,0.10056,45
24,0.10056,45
25,0.095012,45
26,0.095012,47
27,0.070032,46
28,0.070032,47
29,0.059981,48
30,0.059981,48
31,0.059981,48
32,0.059981,48
33,0.059981,48
34,0.059981,48
35,0.059981,48
36,0.059981,46
37,0.059981,46
38,0.057242,45
39,0.057242,44
40,0.057242,45
41,0.057242,44
42,0.057242,46
43,0.057242,47
44,0.057242,48
45,0.057242,50
46,0.033051,50
47,0.033051,51
48,0.033051,53
49,0.033051,53
50,0.033051,55
51,0.033051,56
52,0.033051,56
53,0.03188,56
54,0.03188,56
55,0.03188,56
56,0.03188,56
57,0.03188,56
58,0.03188,57
59,0.03188,57
60,0.03188,57
61,0.03188,57
62,0.028113,57
63,0.028113,57
64,0.028113,57
65,0.028113,57
66,0.028113,56
67,0.028113,57
68,0.028113,56
69,0.021219,56
70,0.021219,56
71,0.021219,59
72,0.021219,60
73,0.021219,61
74,0.021219,61
75,0.021219,61
76,0.021219,61
77,0.021219,61
78,0.021219,61
79,0.01637,61
80,0.01637,61
81,0.01637,61
82,0.01637,61
83,0.01637,61
84,0.01637,61
85,0.014612,61
86,0.014612,61
87,0.014612,61
88,0.014612,61
89,0.014612,61
90,0.014612,61
91,0.014612,60
92,0.014612,58
93,0.014612,58
94,0.014612,58
95,0.014612,58
96,0.014612,58
97,0.014612,58
98,0.014612,58
99,0.014612,58
100,0.014612,59
101,0.014612,60
102,0.014533,59
103,0.014533,58
104,0.014533,60
105,0.014357,60
106,0.014357,59
107,0.014357,60
108,0.014305,60
109,0.014305,61
110,0.014305,61
111,0.014305,61
112,0.014305,61
113,0.014305,61
114,0.014305,61
115,0.014305,61
116,0.014305,61
117,0.014305,58
118,0.014305,60
119,0.014305,61
120,0.014305,60
121,0.014305,57
122,0.014305,57
123,0.014305,59
124,0.014305,58
125,0.014305,58
126,0.014305,58
127,0.014305,60
128,0.014305,59
129,0.014038,60
130,0.014038,57
131,0.014038,57
132,0.014038,58
133,0.014038,56
134,0.013191,56
135,0.013191,56
136,0.013191,55
137,0.013191,56
138,0.013191,57
139,0.013191,57
140,0.013191,57
141,0.013191,57
142,0.013191,58
143,0.013191,57
144,0.013191,58
145,0.013191,59
146,0.013191,57
147,0.013191,57
148,0.013191,57
149,0.013191,57
150,0.013191,57
151,0.013191,57
152,0.013191,57
153,0.013191,57
154,0.013191,57
155,0.013191,57
156,0.013191,57
157,0.013191,57
158,0.013191,58
159,0.013191,57
160,0.013191,57
161,0.013191,57
162,0.013191,57
163,0.013191,57
164,0.01319,57
165,0.01319,57
166,0.01319,57
167,0.011992,59
168,0.011992,61
169,0.011992,61
170,0.011992,63
171,0.011992,62
172,0.011992,59
173,0.011992,59
174,0.011992,59
175,0.011992,59
176,0.011992,59
177,0.011992,59
178,0.011992,59
179,0.011992,59
180,0.011992,59
181,0.011992,61
182,0.011992,59
183,0.011992,59
184,0.011992,60
185,0.011992,60
186,0.011992,60
187,0.011992,59
188,0.011992,61
189,0.011992,59
190,0.011992,62
191,0.011992,63
192,0.01176,65
193,0.01176,64
194,0.01176,63
195,0.01176,60
196,0.01176,60
197,0.01176,60
198,0.01176,60
199,0.011684,60
