generation,best_fitness,median_tree_size
0,1.283319,63
1,1.283319,37
2,1.283319,71
3,1.283319,41
4,0.760783,31
5,0.760783,29
6,0.760783,33
7,0.760783,33
8,0.760783,33
9,0.760783,35
10,0.760783,41
11,0.760783,67
12,0.760783,71
13,0.760783,69
14,0.760783,67
15,0.760783,49
16,0.760783,49
17,0.760783,47
18,0.751868,31
19,0.751868,31
20,0.751868,31
21,0.732999,29
22,0.732999,27
23,0.730624,27
24,0.730624,25
25,0.730624,27
26,0.729745,27
27,0.729745,27
28,0.680837,31
29,0.680837,33
30,0.680837,35
31,0.647496,49
32,0.647496,49
33,0.636546,53
34,0.615568,57
35,0.615568,57
36,0.615568,59
37,0.615568,63
38,0.615568,63
39,0.615568,63
40,0.615568,63
41,0.615568,75
42,0.615568,75
43,0.59482,75
44,0.59482,75
45,0.59482,75
46,0.59482,73
47,0.59482,73
48,0.59482,73
49,0.59482,73
50,0.59482,73
51,0.59482,75
52,0.59482,75
53,0.59482,81
54,0.59482,81
55,0.59482,81
56,0.59482,81
57,0.59482,79
58,0.59482,79
59,0.59482,79
60,0.59482,79
61,0.591954,79
62,0.591954,77
63,0.591954,77
64,0.591954,77
65,0.591192,77
66,0.591192,77
67,0.591192,77
68,0.591192,77
69,0.591192,77
70,0.591192,77
71,0.589189,77
72,0.589189,77
73,0.589189,77
74,0.589189,77
75,0.589189,77
76,0.589189,77
77,0.589189,77
78,0.589189,77
79,0.589189,77
80,0.589189,77
81,0.589189,77
82,0.589189,75
83,0.589189,75
84,0.589189,75
85,0.589189,75
86,0.589189,75
87,0.589189,75
88,0.589189,75
89,0.589189,75
90,0.589189,75
91,0.589189,75
92,0.589189,75
93,0.589189,75
94,0.589189,75
95,0.586547,75
96,0.586547,75
97,0.586547,75
98,0.586547,75
99,0.586547,75
100,0.586547,75
101,0.586547,75
102,0.586547,75
103,0.586547,75
104,0.586547,75
105,0.586547,75
106,0.586547,75
107,0.586547,75
108,0.586547,75
109,0.586547,75
110,0.586547,75
111,0.586547,75
112,0.586547,75
113,0.586547,75
114,0.586547,75
115,0.586547,75
116,0.586547,75
117,0.586547,75
118,0.586547,75
119,0.586547,75
120,0.586547,75
121,0.586547,75
122,0.586547,75
123,0.586547,75
124,0.586547,75
125,0.586547,75
126,0.586547,75
127,0.586547,75
128,0.586547,75
129,0.586547,75
130,0.586547,75
131,0.586547,75
132,0.586547,75
133,0.586547,75
134,0.586547,75
135,0.586547,75
136,0.586547,75
137,0.586547,75
138,0.586547,75
139,0.586018,75
140,0.586018,75
141,0.586018,75
142,0.586018,75
143,0.586018,75
144,0.586018,75
145,0.586018,75
146,0.586018,75
147,0.586018,75
148,0.586018,75
149,0.586018,75
150,0.586018,75
151,0.586018,75
152,0.586018,75
153,0.586018,75
154,0.586018,75
155,0.586018,75
156,0.586018,75
157,0.586018,75
158,0.586018,75
159,0.586018,75
160,0.586018,75
161,0.586018,75
162,0.586018,75
163,0.586018,75
164,0.586018,75
165,0.586018,75
166,0.586018,75
167,0.586018,75
168,0.586018,75
169,0.586018,75
170,0.586018,75
171,0.586018,75
172,0.586018,75
173,0.586018,75
174,0.586018,75
175,0.586018,75
176,0.586018,75
177,0.586018,75
178,0.586018,75
179,0.586018,75
180,0.586018,75
181,0.586018,75
182,0.586018,75
183,0.586018,75
184,0.586018,75
185,0.586018,75
186,0.586018,75
187,0.584201,75
188,0.584201,75
189,0.584201,75
190,0.584201,75
191,0.584201,75
192,0.584201,75
193,0.584201,75
194,0.584201,75
195,0.584201,75
196,0.584201,75
197,0.584201,75
198,0.584201,75
199,0.584201,75
