generation,best_fitness,median_tree_size
0,1.330467,14
1,1.330467,9
2,1.330467,11
3,1.017219,14
4,0.910259,23
5,0.614004,42
6,0.415104,42
7,0.415104,42
8,0.415104,42
9,0.251411,42
10,0.251411,42
11,0.251411,42
12,0.251411,27
13,0.124929,25
14,0.124929,25
15,0.124929,25
16,0.124929,25
17,0.124929,26
18,0.124929,26
19,0.124929,25
20,0.124929,26
21,0.124929,26
22,0.105888,26
23,0.105888,26
24,0.105888,25
25,0.105888,25
26,0.105888,25
27,0.105888,26
28,0.105888,27
29,0.105888,27
30,0.105888,27
31,0.105888,27
32,0.105888,27
33,0.105888,27
34,0.105888,27
35,0.105888,27
36,0.105888,27
37,0.105888,27
38,0.0981,27
39,0.0981,27
40,0.087711,27
41,0.087711,27
42,0.087711,27
43,0.087711,27
44,0.087711,27
45,0.087711,28
46,0.087711,28
47,0.077982,29
48,0.077982,29
49,0.077982,30
50,0.077982,31
51,0.077982,33
52,0.077982,34
53,0.077982,37
54,0.077982,38
55,0.077982,38
56,0.077982,38
57,0.077982,38
