generation,best_fitness,median_tree_size
0,1.368725,14
1,1.252788,9
2,1.252788,11
3,1.165328,13
4,0.700931,15
5,0.700931,15
6,0.664908,17
7,0.664908,17
8,0.664908,17
9,0.664908,18
10,0.664908,18
11,0.664908,18
12,0.664908,18
13,0.664908,19
14,0.614675,19
15,0.614675,18
16,0.601239,18
17,0.601239,19
18,0.601239,23
19,0.584724,24
20,0.579122,24
21,0.579122,24
22,0.579122,24
23,0.579122,24
24,0.579122,22
25,0.579122,20
26,0.579122,20
27,0.579122,20
28,0.574287,20
29,0.574287,20
30,0.574287,20
31,0.574287,21
32,0.574287,26
33,0.574287,29
34,0.574287,29
35,0.574287,29
36,0.564786,29
37,0.434778,29
38,0.434778,29
39,0.40506,29
40,0.261329,29
41,0.261329,29
42,0.261329,29
43,0.261329,26
44,0.259835,25
45,0.259835,25
46,0.250851,25
47,0.250851,25
48,0.250851,25
49,0.240828,25
50,0.112152,25
51,0.112152,26
52,0.112152,25
53,0.112152,25
54,0.112152,25
55,0.112152,25
56,0.112152,29
57,0.112152,28
58,0.112152,26
59,0.104968,25
60,0.104968,25
61,0.104968,25
62,0.104968,25
63,0.104968,25
64,0.104968,25
65,0.098599,25
66,0.098599,25
67,0.098599,25
68,0.098599,25
69,0.098599,25
70,0.098599,25
71,0.098599,26
72,0.098599,27
73,0.098599,27
74,0.098599,27
75,0.098599,27
76,0.098599,27
77,0.096392,27
78,0.096392,27
79,0.096392,27
80,0.096392,27
81,0.096392,27
82,0.096392,27
83,0.096392,27
84,0.096392,27
85,0.096392,27
86,0.096392,27
87,0.096392,27
88,0.096392,27
89,0.096392,27
90,0.096392,24
91,0.094215,24
92,0.094215,27
93,0.094215,26
94,0.094215,25
95,0.094215,27
96,0.094215,31
97,0.094215,31
98,0.094215,31
99,0.094215,31
100,0.094215,31
101,0.094215,31
102,0.094215,31
103,0.094215,31
104,0.094215,31
105,0.094215,31
106,0.094215,31
107,0.094215,31
108,0.094215,31
109,0.094215,31
110,0.094215,31
111,0.094215,31
112,0.094215,31
113,0.094215,31
114,0.094215,31
115,0.094215,31
116,0.094215,31
117,0.094215,31
118,0.094215,31
119,0.094215,31
120,0.094215,31
121,0.094215,31
122,0.094215,31
123,0.094215,31
124,0.094215,31
125,0.094215,31
126,0.094215,32
127,0.094215,34
128,0.094215,34
129,0.094215,33
130,0.094215,34
131,0.094215,34
132,0.094215,34
133,0.094215,32
134,0.094215,32
135,0.094215,31
136,0.094215,31
137,0.094215,31
138,0.094215,31
139,0.094215,31
140,0.094215,31
141,0.094215,31
