generation,best_fitness,median_tree_size
0,8.35146,63
1,8.35146,93
2,8.35146,81
3,8.35146,105
4,8.35146,115
5,8.35146,119
6,8.35146,117
7,8.35146,111
8,8.35146,41
9,8.35146,37
10,8.35146,41
11,8.35146,41
12,8.35146,45
13,8.35146,47
14,8.35146,47
15,8.35146,51
16,8.35146,51
17,8.35146,51
18,8.35146,53
19,7.533636,53
20,7.532988,53
21,7.532988,63
22,7.532988,67
23,7.532988,67
24,7.532988,55
25,7.532988,49
26,7.516593,49
27,7.438303,47
28,6.794261,49
29,6.794261,51
30,6.334254,53
31,6.334254,53
32,6.334254,55
33,6.334254,57
34,6.121436,65
35,6.121436,65
36,6.121436,65
37,6.121436,65
38,6.121436,65
39,6.121436,65
40,6.121436,65
41,6.121436,67
42,5.602457,67
43,5.602457,67
44,5.599611,67
45,5.599611,69
46,5.599611,73
47,5.573232,73
48,5.573232,75
49,5.573232,75
50,5.573232,75
51,5.571234,79
52,5.571234,79
53,5.470405,79
54,5.470405,77
55,5.470405,79
56,5.470405,79
57,5.470405,79
58,5.470405,79
59,5.470405,79
60,5.470405,79
61,5.470405,79
62,5.470405,79
63,5.470405,79
64,5.470405,79
65,5.470405,77
66,5.470405,77
67,5.470405,77
68,5.470405,79
69,5.470405,77
70,5.470405,77
71,5.343113,77
72,5.343113,79
73,5.343113,79
74,5.343113,79
75,5.343113,81
76,5.343113,79
77,5.343113,79
78,5.343113,79
79,5.343113,79
80,5.343113,81
81,5.343113,81
82,5.002361,81
83,5.002361,81
84,5.002361,81
85,5.002361,85
86,4.998586,91
87,4.998586,91
88,4.998586,91
89,4.998586,91
90,4.998586,91
91,4.834922,91
92,4.834922,91
93,4.834922,91
94,4.814024,91
95,4.814024,91
96,4.814024,91
97,4.814024,91
98,4.814024,91
99,4.814024,91
