generation,best_fitness,median_tree_size
0,0.165314,20
1,0.165314,15
2,0.165314,14
3,0.165314,16
4,0.165314,17
5,0.165314,19
6,0.165314,26
7,0.165314,22
8,0.12784,22
9,0.12784,16
10,0.12784,14
11,0.062457,14
12,0.062457,13
13,0.051657,12
14,0.051657,13
15,0.051657,18
16,0.051657,25
17,0.051657,25
18,0.051657,26
19,0.051657,26
20,0.051657,26
21,0.051657,26
22,0.051657,24
23,0.051657,24
24,0.051657,23
25,0.051657,23
26,0.051657,23
27,0.051657,23
28,0.051657,23
29,0.012878,24
30,0.012878,24
31,0.012878,23
32,0.012878,24
33,0.012878,23
34,0.012878,26
35,0.012878,26
36,0.012878,24
37,0.012878,23
38,0.012878,23
39,0.012878,23
40,0.012878,23
41,0.012878,21
42,0.012878,24
43,0.012878,22
44,0.012878,23
45,0.012878,23
46,0.012878,23
47,0.012878,23
48,0.012878,22
49,0.011388,24
50,0.011388,25
51,0.011388,24
52,0.011388,19
53,0.011388,19
54,0.009753,18
55,0.009753,19
56,0.009753,17
57,0.009753,18
58,0.009753,19
59,0.009753,22
60,0.009753,21
61,0.009753,19
62,0.009753,17
63,0.006076,17
64,0.006076,18
65,0.006076,15
66,0.006076,15
67,0.006076,18
68,0.006076,16
69,0.006076,16
70,0.006076,17
71,0.006076,18
72,0.006076,22
73,0.006076,18
74,0.006076,22
75,0.006076,22
76,0.006076,22
77,0.006076,22
78,0.006076,22
79,0.006076,24
80,0.006076,24
81,0.006076,24
82,0.006076,24
83,0.006076,24
84,0.006076,24
85,0.006076,24
86,0.006076,24
87,0.006076,23
88,0.006076,24
89,0.006076,24
90,0.006076,24
91,0.006076,23
92,0.006076,23
93,0.006076,23
94,0.006076,23
95,0.006076,23
96,0.006076,23
97,0.006076,23
98,0.006076,23
99,0.006076,23
100,0.006076,23
101,0.006076,23
102,0.006076,23
103,0.006076,23
104,0.006076,23
105,0.006076,23
106,0.006076,23
107,0.006076,23
108,0.006076,23
109,0.006076,23
110,0.006076,23
111,0.006076,23
112,0.006076,23
113,0.006076,23
