generation,best_fitness,median_tree_size
0,6.13503,63
1,6.13503,41
2,6.13503,35
3,6.13503,69
4,6.13503,35
5,6.13503,33
6,6.13503,33
7,6.13503,33
8,6.13503,33
9,6.13503,35
10,6.13503,31
11,6.13503,33
12,6.13503,45
13,6.13503,53
14,6.13503,53
15,6.13503,53
16,6.13503,53
17,6.13503,53
18,6.13503,53
19,6.13503,53
20,6.13503,51
21,6.13503,53
22,6.13503,55
23,6.13503,55
24,6.13503,59
25,6.13503,61
26,6.13503,63
27,6.13503,65
28,6.13503,65
29,6.13503,65
30,6.13503,65
31,6.13503,69
32,6.13503,69
33,5.886223,65
34,5.886223,57
35,5.886223,57
36,5.504344,57
37,5.504344,57
38,5.482174,59
39,5.435924,57
40,5.435924,53
41,5.434484,53
42,5.25361,53
43,5.25361,57
44,5.230209,53
45,5.230209,57
46,5.230209,57
47,5.205307,57
48,5.205307,57
49,5.205307,57
50,5.205307,61
51,5.205307,63
52,5.197405,57
53,5.197405,57
54,5.197405,59
55,5.108974,59
56,5.108974,59
57,5.108974,59
58,5.108974,59
59,5.107345,55
60,5.107345,51
61,5.105612,53
62,5.105612,55
63,5.105612,55
64,5.105612,53
65,5.105612,55
66,5.105612,57
67,5.105612,57
68,5.105612,57
69,5.105612,57
70,5.105612,57
71,5.105612,57
72,5.092983,57
73,5.092983,57
74,5.092983,57
75,5.092983,57
76,5.092983,57
77,5.092983,57
78,5.092983,57
79,5.092983,57
80,5.087499,57
81,5.087499,57
82,5.087499,53
83,5.087499,53
84,5.087499,53
85,5.087499,53
86,5.087499,53
87,5.087499,55
88,5.087499,53
89,5.087499,55
90,5.087499,55
91,5.087499,53
92,5.087499,57
93,5.087499,53
94,5.087499,57
95,5.087499,57
96,5.087499,51
97,5.087499,57
98,5.087499,55
99,5.087499,57
