generation,best_fitness,median_tree_size
0,0.452425,26
1,0.364801,16
2,0.356252,26
3,0.356252,86
4,0.356252,86
5,0.356252,87
6,0.356252,87
7,0.163942,87
8,0.163942,66
9,0.163942,25
10,0.163942,24
11,0.163942,25
12,0.163942,24
13,0.163942,25
14,0.163942,26
15,0.163942,28
16,0.163942,33
17,0.163942,34
18,0.163942,34
19,0.163942,36
20,0.163942,37
21,0.163942,38
22,0.163942,41
23,0.163942,40
24,0.163942,41
25,0.163942,41
26,0.163942,42
27,0.163942,46
28,0.163942,47
29,0.163942,48
30,0.163942,48
31,0.163942,48
32,0.163942,47
33,0.163942,50
34,0.163942,46
35,0.163942,47
36,0.163942,47
37,0.163942,46
38,0.163942,43
39,0.163942,44
40,0.163942,47
41,0.163942,48
42,0.163942,46
43,0.163942,49
44,0.163942,50
45,0.163942,57
46,0.163942,59
47,0.163942,59
48,0.163942,67
49,0.163942,67
50,0.163942,67
51,0.163942,58
52,0.163942,62
53,0.160376,70
54,0.160376,71
55,0.160376,83
56,0.160376,85
57,0.147186,91
58,0.147186,85
59,0.147186,85
60,0.147186,97
61,0.147147,100
62,0.147147,100
63,0.147147,100
64,0.147147,100
65,0.147147,100
66,0.135917,100
67,0.135917,100
68,0.135917,100
69,0.134463,99
70,0.134463,99
71,0.134463,99
72,0.134463,100
73,0.134463,102
74,0.134457,102
75,0.134457,102
76,0.134457,102
77,0.134457,103
78,0.132505,103
79,0.132505,103
80,0.132505,103
81,0.132505,103
82,0.131838,103
83,0.131838,103
84,0.131838,103
85,0.131419,103
86,0.131419,103
87,0.131419,103
88,0.131419,101
89,0.131419,101
90,0.131419,101
91,0.131419,101
92,0.131419,101
93,0.131419,101
94,0.131419,101
95,0.131419,101
96,0.131419,101
97,0.131419,101
98,0.130428,101
99,0.130428,101
