generation,best_fitness,median_tree_size
0,0.480259,12
1,0.480259,9
2,0.468718,12
3,0.467934,17
4,0.421643,20
5,0.421643,22
6,0.421643,21
7,0.421643,18
8,0.384215,17
9,0.345924,17
10,0.345924,17
11,0.345924,18
12,0.345924,20
13,0.345924,20
14,0.345924,19
15,0.345924,20
16,0.345924,20
17,0.345924,20
18,0.345924,22
19,0.345924,22
20,0.345924,24
21,0.345924,25
22,0.345924,26
23,0.345924,26
24,0.345924,26
25,0.345924,26
26,0.345924,27
27,0.345924,26
28,0.345924,27
29,0.345924,25
30,0.345924,28
31,0.345924,28
32,0.345924,28
33,0.345924,28
34,0.345924,30
35,0.345924,30
36,0.345924,30
37,0.345924,28
38,0.345924,28
39,0.345924,28
40,0.345924,28
41,0.345646,28
42,0.345646,28
43,0.345646,28
44,0.345646,28
45,0.345646,28
46,0.345646,28
47,0.345646,28
48,0.345646,29
49,0.345646,29
50,0.345646,28
51,0.345646,28
52,0.345646,28
53,0.345646,28
54,0.345646,29
55,0.345646,29
56,0.345646,30
57,0.345646,30
58,0.339984,30
59,0.339984,29
60,0.339984,30
61,0.339984,30
62,0.339984,30
63,0.339984,29
64,0.339984,29
65,0.339984,29
66,0.339984,29
67,0.339984,29
68,0.339984,29
69,0.339984,29
70,0.339984,29
71,0.339984,29
72,0.339984,29
73,0.339984,29
74,0.339984,29
75,0.339984,29
76,0.339984,29
77,0.339984,29
78,0.326986,29
79,0.326986,29
80,0.326986,29
81,0.326986,29
82,0.326986,29
83,0.326986,29
84,0.326986,29
85,0.326986,29
86,0.326986,29
87,0.326986,29
88,0.326986,29
89,0.326986,29
90,0.326986,29
91,0.326986,30
92,0.326986,31
93,0.326986,31
94,0.326986,31
95,0.326986,31
96,0.326986,31
97,0.326986,31
98,0.326986,31
99,0.326986,31
100,0.326986,31
101,0.326986,31
102,0.326986,31
103,0.326986,31
104,0.326986,31
105,0.326986,31
106,0.326986,31
107,0.326986,31
108,0.326986,31
109,0.326986,31
110,0.326922,31
111,0.326922,31
112,0.326922,31
113,0.326922,32
114,0.326922,31
115,0.326922,31
116,0.326922,31
117,0.326922,31
118,0.326922,32
119,0.326922,32
120,0.326922,32
121,0.326922,32
122,0.326922,32
123,0.326922,32
124,0.325381,32
125,0.325381,32
126,0.325381,32
127,0.325381,32
128,0.325381,32
129,0.325381,32
130,0.325381,32
131,0.325041,32
132,0.325041,32
133,0.325041,32
134,0.325041,32
135,0.325041,32
136,0.325041,32
137,0.325041,32
138,0.325041,31
139,0.325041,32
140,0.325041,32
141,0.325041,31
142,0.325041,32
143,0.325041,32
144,0.325041,31
145,0.325041,32
146,0.325041,32
147,0.325041,32
148,0.325041,33
149,0.324993,35
150,0.309342,34
151,0.309342,31
152,0.309342,32
153,0.309342,31
154,0.309342,31
155,0.309342,31
156,0.309342,34
157,0.309342,34
158,0.309342,35
159,0.309342,35
160,0.309342,34
161,0.309342,35
162,0.309342,31
163,0.309342,31
164,0.309342,31
165,0.309342,31
166,0.309342,31
167,0.309342,31
168,0.309342,31
169,0.309342,31
170,0.308429,31
171,0.308429,31
172,0.308429,31
173,0.308429,31
174,0.308429,31
175,0.308429,31
176,0.307313,31
177,0.307313,31
178,0.307313,31
179,0.307313,31
180,0.307313,31
181,0.307313,31
182,0.307313,31
183,0.306665,31
184,0.306665,31
185,0.306665,31
186,0.306665,31
187,0.306665,31
188,0.306665,31
189,0.306665,31
190,0.304801,31
191,0.304801,31
192,0.304801,31
193,0.304801,31
194,0.304801,31
195,0.304801,31
196,0.303321,31
197,0.303321,31
198,0.303321,28
199,0.303321,28
