generation,best_fitness,median_tree_size
0,0.401812,26
1,0.382089,14
2,0.162012,19
3,0.162012,19
4,0.162012,27
5,0.162012,39
6,0.14232,36
7,0.119584,34
8,0.119584,39
9,0.119584,39
10,0.119584,38
11,0.052519,37
12,0.042402,35
13,0.042402,36
14,0.042402,37
15,0.042402,40
16,0.042402,40
17,0.042402,43
18,0.042402,43
19,0.042228,45
20,0.042228,45
21,0.042228,46
22,0.042228,51
23,0.042228,51
24,0.042228,50
25,0.042228,50
26,0.042228,48
27,0.033949,49
28,0.033949,49
29,0.033949,49
30,0.033949,49
31,0.033949,51
32,0.033949,54
33,0.019054,54
34,0.019054,54
35,0.019054,54
36,0.019054,53
37,0.019054,54
38,0.019054,55
39,0.019054,54
40,0.019054,52
41,0.019054,55
42,0.019054,56
43,0.019054,56
44,0.019054,58
45,0.019054,59
46,0.019054,58
47,0.019054,61
48,0.019054,59
49,0.019054,63
50,0.019054,64
51,0.019054,64
52,0.019054,64
53,0.019054,62
54,0.019054,65
55,0.019054,66
56,0.019054,66
57,0.019054,67
58,0.019054,68
59,0.019054,70
60,0.019054,69
61,0.019054,75
62,0.019054,73
63,0.019054,73
64,0.019054,74
65,0.019054,76
66,0.019054,75
67,0.019054,79
68,0.019054,80
69,0.019054,79
70,0.019054,80
71,0.019054,77
72,0.019054,76
73,0.019054,79
74,0.019054,80
75,0.018169,82
76,0.018169,82
77,0.018169,82
78,0.018169,82
79,0.018169,88
80,0.018169,87
81,0.018169,89
82,0.018169,90
83,0.018169,90
84,0.018169,92
85,0.018169,90
86,0.018169,95
87,0.018169,93
88,0.018169,94
89,0.018169,96
90,0.018169,93
91,0.018169,88
92,0.018169,78
93,0.018169,82
94,0.018169,95
95,0.018169,95
96,0.018169,93
97,0.018169,95
98,0.018169,97
99,0.018169,97
100,0.018169,95
101,0.018169,97
102,0.018169,97
103,0.018169,96
104,0.018169,97
105,0.018169,96
106,0.017994,74
107,0.017994,96
108,0.017994,78
109,0.017994,78
110,0.017994,76
111,0.017994,78
112,0.017994,78
113,0.017994,78
114,0.017994,79
115,0.017994,79
116,0.017994,79
117,0.017924,80
118,0.017924,82
119,0.017924,77
120,0.017924,72
121,0.017924,72
122,0.017924,72
123,0.017924,72
124,0.017924,74
125,0.017924,73
126,0.017924,74
127,0.017924,75
128,0.017924,77
129,0.017924,78
130,0.017924,77
131,0.017924,76
132,0.017924,75
133,0.017924,74
134,0.017924,76
135,0.017924,74
136,0.017924,76
137,0.017924,73
138,0.017924,76
139,0.017924,78
140,0.017561,76
141,0.017561,78
142,0.017561,78
143,0.017561,78
144,0.017561,78
145,0.016144,78
146,0.016144,78
147,0.016144,78
148,0.016144,77
149,0.016144,77
150,0.016144,73
151,0.016144,73
152,0.016144,73
153,0.016144,73
154,0.016144,73
155,0.016144,74
156,0.016144,74
157,0.016144,74
158,0.016144,76
159,0.016144,79
160,0.016144,79
161,0.016144,79
162,0.016144,80
163,0.016144,78
164,0.016144,76
165,0.016144,74
166,0.016144,75
167,0.016144,76
168,0.016144,75
169,0.016144,82
170,0.016144,82
171,0.016144,81
172,0.016144,81
173,0.016144,77
174,0.016144,79
175,0.016144,81
176,0.016144,83
177,0.016144,83
178,0.016144,87
179,0.016144,87
180,0.016144,88
181,0.016144,89
182,0.016144,91
183,0.014952,91
184,0.014952,91
185,0.014952,92
186,0.014952,99
187,0.014952,104
188,0.014952,104
189,0.014952,103
190,0.014952,103
191,0.014952,106
192,0.014952,105
193,0.014952,104
194,0.014952,104
195,0.014952,106
196,0.014952,106
197,0.014952,106
198,0.014952,104
199,0.014952,104
