generation,best_fitness,median_tree_size
0,0.630003,23
1,0.171111,16
2,0.144602,18
3,0.116937,20
4,0.07605,19
5,0.07605,14
6,0.07605,14
7,0.056481,15
8,0.056481,14
9,0.056289,14
10,0.056289,14
11,0.056289,18
12,0.054912,20
13,0.054912,22
14,0.054912,23
15,0.054912,24
16,0.054912,31
17,0.054912,23
18,0.054912,23
19,0.053698,23
20,0.053698,23
21,0.053698,25
22,0.053698,30
23,0.053698,31
24,0.053698,33
25,0.053698,36
26,0.053698,36
27,0.053698,36
28,0.053698,36
29,0.053698,36
30,0.053698,36
31,0.053698,36
32,0.053698,36
33,0.053698,36
34,0.053698,35
35,0.053698,36
36,0.053698,36
37,0.053698,36
38,0.053698,36
39,0.053698,36
40,0.053698,36
41,0.053698,36
42,0.053698,36
43,0.053698,36
44,0.053698,36
45,0.053698,37
46,0.053698,37
47,0.053698,37
48,0.053698,37
49,0.053698,37
50,0.053698,39
51,0.053698,39
52,0.053698,38
53,0.053698,40
54,0.053698,39
55,0.053698,38
56,0.053698,39
57,0.053698,39
58,0.053698,39
59,0.053698,37
60,0.053698,41
61,0.016409,43
62,0.016409,42
63,0.016409,42
64,0.016403,39
65,0.016403,39
66,0.016403,41
67,0.016403,43
68,0.016403,41
69,0.016403,41
70,0.016403,41
71,0.016403,40
72,0.016403,40
73,0.016403,42
74,0.016403,42
75,0.016403,42
76,0.013814,42
77,0.013814,42
78,0.013814,42
79,0.013814,42
80,0.013814,43
81,0.013814,42
82,0.013814,41
83,0.013814,43
84,0.013814,44
85,0.013814,44
86,0.013814,44
87,0.013814,44
88,0.013814,41
89,0.013814,41
90,0.013814,41
91,0.013814,43
92,0.012755,43
93,0.012755,41
94,0.012755,35
95,0.012755,18
96,0.012755,17
97,0.012432,15
98,0.012432,16
99,0.012432,20
