generation,best_fitness,median_tree_size
0,1.357323,14
1,0.912862,10
2,0.912862,12
3,0.821201,16
4,0.226076,22
5,0.226076,24
6,0.226076,29
7,0.226076,31
8,0.226076,30
9,0.166542,30
10,0.166542,31
11,0.166542,31
12,0.166542,30
13,0.166542,30
14,0.145137,31
15,0.145137,34
16,0.145137,34
17,0.112509,29
18,0.112509,28
19,0.112509,27
20,0.07282,27
21,0.057577,27
22,0.057577,29
23,0.055855,31
24,0.055855,34
25,0.055855,38
26,0.055855,39
27,0.034515,42
28,0.033278,41
29,0.031335,42
30,0.031335,41
31,0.024668,41
32,0.024668,41
33,0.024668,41
34,0.024668,43
35,0.024668,44
36,0.024668,44
37,0.022504,44
38,0.022504,44
39,0.022504,44
40,0.022504,44
41,0.022504,44
42,0.022504,46
43,0.022504,46
44,0.022504,49
45,0.022504,49
46,0.022504,49
47,0.022504,48
48,0.022504,48
49,0.022504,48
50,0.022504,47
51,0.022504,46
52,0.022504,47
53,0.022504,48
54,0.022504,47
55,0.022504,47
56,0.022504,48
57,0.017003,48
58,0.017003,48
59,0.017003,48
60,0.017003,47
61,0.017003,47
62,0.017003,48
63,0.014466,49
64,0.014466,53
65,0.014466,54
66,0.014466,54
67,0.014466,55
68,0.014466,55
69,0.014466,57
70,0.014466,59
71,0.014466,60
72,0.014466,60
73,0.014466,60
74,0.014466,60
75,0.014466,59
76,0.013805,59
77,0.013805,59
78,0.013805,60
79,0.013805,60
80,0.013805,60
81,0.013805,60
82,0.013805,60
83,0.013805,60
84,0.013805,61
85,0.013805,62
86,0.013805,62
87,0.013805,62
88,0.013805,62
89,0.013805,61
90,0.013805,62
91,0.013805,62
92,0.013805,62
93,0.013805,62
94,0.013805,62
95,0.013805,62
96,0.013805,62
97,0.013805,62
98,0.013805,62
99,0.013805,62
100,0.013805,62
101,0.013805,62
102,0.013805,62
103,0.013805,62
104,0.009228,62
105,0.009228,62
106,0.009228,62
107,0.009228,62
108,0.009228,62
109,0.009228,63
110,0.009228,63
111,0.009228,63
112,0.009228,64
113,0.009228,65
114,0.009228,65
115,0.007924,65
116,0.007924,65
117,0.007924,65
118,0.007924,64
119,0.007924,63
120,0.007924,63
121,0.007924,62
122,0.007924,61
123,0.007924,61
124,0.007924,61
125,0.007924,61
126,0.007924,61
127,0.007924,61
128,0.007924,61
129,0.007924,60
130,0.007924,60
131,0.007924,60
132,0.007924,59
133,0.007924,60
134,0.007924,60
135,0.007924,59
136,0.007924,60
137,0.007924,60
138,0.007924,60
139,0.007924,60
140,0.007647,60
141,0.007647,60
142,0.007647,60
143,0.007647,60
144,0.007647,60
145,0.007647,60
146,0.007647,60
147,0.007585,60
148,0.007585,59
149,0.007585,59
150,0.007585,59
151,0.007585,60
152,0.007585,60
153,0.007585,62
154,0.007585,64
155,0.007585,66
156,0.007585,65
157,0.007585,66
158,0.007585,65
159,0.007585,66
160,0.007585,66
161,0.007585,65
162,0.007585,66
163,0.007585,66
164,0.007585,65
165,0.007585,65
166,0.007585,66
167,0.007585,66
168,0.007315,65
169,0.007315,65
170,0.007315,65
171,0.007315,65
172,0.007315,66
173,0.007315,66
174,0.007315,68
175,0.007315,72
176,0.007315,72
177,0.007315,72
178,0.007315,72
179,0.007315,72
180,0.007008,72
181,0.007008,71
182,0.007008,68
183,0.007008,71
184,0.007008,71
185,0.007008,72
186,0.007008,72
187,0.007008,72
188,0.007008,71
189,0.007008,71
190,0.007008,71
191,0.007008,71
192,0.007008,71
193,0.007008,71
194,0.007008,71
195,0.007008,71
196,0.007008,71
197,0.007008,70
198,0.007008,70
199,0.007008,69
