generation,best_fitness,median_tree_size
0,10.535397,21
1,5.839631,14
2,5.839631,17
3,5.839631,22
4,4.485425,25
5,4.485425,27
6,2.229167,28
7,0.754534,32
8,0.754534,33
9,0.754534,31
10,0.754534,32
11,0.754534,24
12,0.754534,25
13,0.754534,26
14,0.754534,28
15,0.754534,32
16,0.754534,28
17,0.754534,28
18,0.754534,27
19,0.754534,32
20,0.754534,31
21,0.754534,30
22,0.754534,30
23,0.754534,35
24,0.754534,32
25,0.754534,36
26,0.754534,36
27,0.754534,35
28,0.754534,35
29,0.754534,36
30,0.754534,33
31,0.754534,38
32,0.754534,38
33,0.754534,39
34,0.754534,39
35,0.754534,39
36,0.754534,41
37,0.754534,46
38,0.407155,51
39,0.407155,51
40,0.407155,50
41,0.407155,41
42,0.343463,38
43,0.343463,39
44,0.343463,40
45,0.343463,41
46,0.343463,41
47,0.343463,41
48,0.343463,41
49,0.343463,42
50,0.302105,41
51,0.302105,41
52,0.302105,42
53,0.302105,43
54,0.302105,43
55,0.302105,42
56,0.302105,42
57,0.302105,43
58,0.302105,42
59,0.302105,42
60,0.302105,44
61,0.302105,42
62,0.302105,42
63,0.302105,44
64,0.302105,43
65,0.302105,43
66,0.302105,43
67,0.302105,44
68,0.302105,44
69,0.302105,44
70,0.302105,43
71,0.302105,44
72,0.302105,42
73,0.302105,44
74,0.302105,42
75,0.302105,42
76,0.302105,44
77,0.302105,45
78,0.302105,45
79,0.302105,46
80,0.302105,51
81,0.298188,48
82,0.298188,45
83,0.298188,45
84,0.298188,45
85,0.298188,45
86,0.298188,45
87,0.298188,45
88,0.298188,45
89,0.298188,45
90,0.298188,46
91,0.298188,51
92,0.298188,51
93,0.298188,51
94,0.298188,52
95,0.276179,52
96,0.276179,52
97,0.276179,52
98,0.276179,52
99,0.276179,54
