generation,best_fitness,median_tree_size
0,1.17601,63
1,1.17601,51
2,1.17601,55
3,1.17601,77
4,1.175406,79
5,1.174913,79
6,1.174913,83
7,1.173734,91
8,0.709453,93
9,0.709453,87
10,0.605843,85
11,0.605843,91
12,0.490882,99
13,0.490882,97
14,0.36064,103
15,0.36064,107
16,0.36064,107
17,0.005796,105
18,0.005796,105
19,0.005796,47
20,0.005796,87
21,0.005796,45
22,0.005796,45
23,0.005796,49
24,0.005796,45
25,0.005796,45
26,0.005406,45
27,0.005406,47
28,0.005366,47
29,0.005366,37
30,0.005366,31
31,0.005366,31
32,0.005366,33
33,0.005366,29
34,0.005366,29
35,0.005366,29
36,0.005356,29
37,0.005356,29
38,0.005356,29
39,0.005356,31
40,0.005356,31
41,0.005356,31
42,0.005234,31
43,0.005234,31
44,0.005234,31
45,0.005233,31
46,0.005221,31
47,0.005221,37
48,0.005176,39
49,0.00515,43
50,0.005149,41
51,0.005149,43
52,0.005149,43
53,0.005149,35
54,0.005146,35
55,0.005146,35
56,0.005146,35
57,0.005146,41
58,0.005146,41
59,0.005146,41
60,0.005146,41
61,0.005146,41
62,0.005146,41
63,0.005146,41
64,0.005146,41
65,0.005146,41
66,0.005146,41
67,0.005146,41
68,0.000866,41
69,0.000866,41
70,0.000866,41
71,0.000866,41
72,0.000866,41
73,0.000866,41
74,0.000866,41
75,0.000866,41
76,0.000866,41
77,0.000866,41
78,0.000866,41
79,0.000866,41
80,0.000866,41
81,0.000866,41
82,0.000866,41
83,0.000866,41
84,0.000866,41
85,0.000389,41
86,0.000389,41
87,0.000389,33
88,0.000389,35
89,0.000389,33
90,0.000389,31
91,0.000312,31
92,0.000105,31
93,0.000105,31
94,0.000105,31
95,0.000105,31
96,0.000105,31
97,0.000105,31
98,0.000105,31
99,0.000105,31
100,0.000105,33
101,0.000103,35
102,0.000103,35
103,0.000103,35
104,0.000103,35
105,0.000103,35
106,0.000103,35
107,0.000103,35
108,0.000103,35
109,0.000103,33
110,0.000103,33
111,0.000103,27
112,0.000103,27
113,9.7e-05,27
114,9.7e-05,33
115,9.7e-05,29
116,9.7e-05,29
117,9.7e-05,27
118,9.7e-05,25
119,8.4e-05,27
120,8.4e-05,27
121,8.4e-05,27
122,8.4e-05,29
123,8.4e-05,29
124,8.4e-05,27
125,8.4e-05,27
126,8.4e-05,31
127,8.4e-05,29
128,7.7e-05,29
129,7.7e-05,27
130,7.7e-05,29
131,7.7e-05,31
132,7.7e-05,27
133,7.7e-05,27
134,7.7e-05,27
135,7.7e-05,27
136,7.7e-05,27
137,7.7e-05,27
138,7.7e-05,27
139,7.7e-05,29
140,7.7e-05,27
141,7.7e-05,29
142,7.7e-05,27
143,7.7e-05,27
144,7.7e-05,29
145,7.7e-05,27
146,7.7e-05,27
147,7.7e-05,27
148,7.7e-05,31
149,7.7e-05,31
150,7.7e-05,31
151,7.7e-05,29
152,7.4e-05,27
153,7.4e-05,27
154,7.4e-05,27
155,7.4e-05,27
156,7.4e-05,29
157,7.4e-05,29
158,7.4e-05,29
159,7.4e-05,29
160,7.4e-05,29
161,7.4e-05,29
162,7.4e-05,29
163,7.4e-05,29
164,7.4e-05,29
165,7.4e-05,29
166,7.4e-05,29
167,7.4e-05,29
168,7.4e-05,29
169,7.4e-05,29
170,7.4e-05,29
171,7.4e-05,29
172,7.4e-05,29
173,7.4e-05,29
174,7.4e-05,31
175,7.4e-05,29
176,7.4e-05,29
177,7.4e-05,29
178,7.4e-05,29
179,7.4e-05,29
180,7.4e-05,29
181,7.4e-05,29
182,7.4e-05,29
183,7.4e-05,29
184,7.4e-05,29
185,7.4e-05,29
186,7.4e-05,29
187,7.4e-05,33
188,7.4e-05,29
189,7.4e-05,29
190,7.4e-05,29
191,7.4e-05,29
192,7.4e-05,29
193,7.4e-05,31
194,7.3e-05,29
195,7.3e-05,29
196,7.3e-05,29
197,7.3e-05,29
198,7.3e-05,29
199,7.3e-05,29
