Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status,Std Formula,EML Formula
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,6,3,0,0,CONVERGED,CONVERGED,(exp(x) * (1.0 * 1.0)),exp(x)
1.2,Phase 1: f(x) = ln(x),0.000000,0.000000,2,7,0,0,CONVERGED,CONVERGED,log(x),exp(x) - log(exp(exp(x))/x)
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,8.028467,7,1,0,0,CONVERGED,BUDGET EXHAUSTED,(x2 - ((1.0 - 1.0) - x1)),x1
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],0.005775,0.193284,275,97,99,99,BUDGET EXHAUSTED,BUDGET EXHAUSTED,exp(((((x / exp(x)) / ((x - x) + exp(x))) - x) / ((((((x / exp(x)) / (((x - x) - x) + (((x / x) + x) + exp(x)))) - x) / ((x / x) + (((exp((exp(1.0) / x)) / x) / (((exp((exp((x / (((x / ((x / exp(x)) / (((x - x) - x) + (((x / x) + x) + exp(x))))) + x) + (1.0 + (1.0 + x))))) / x)) / x) / ((x - exp(x)) + (x / log(1.0)))) + exp(x))) + ((exp((exp(x) / x)) / x) / (((((x / exp(x)) / ((((x - x) - x) + (((x / x) + x) + exp((((x / exp(x)) / ((x - x) + (((x - x) - x) + (((x / x) + x) + exp((((x / exp(x)) / (1.0 + exp(((x / exp(x)) / ((x - x) + (((x - x) - x) + ((x + (1.0 + x)) + exp((((x / exp(x)) / (exp(1.0) / x)) - x))))))))) - x)))))) - x)))) + (((x / x) + x) + 1.0))) - log(1.0)) / x) + exp(x)))))) / x) + ((x / x) + ((exp((exp(1.0) / x)) / x) / (((exp((exp((x / (((x / ((x / exp(x)) / (((x - x) - x) + (((x / x) + x) + exp(x))))) + x) + (1.0 + (x / exp(x)))))) / x)) / x) / ((x - exp(x)) + (x / log(1.0)))) + exp(x))))))),E - log(-log(-log(-log(x) + exp(exp(E))/(-log(E - log(-log(E - log(E - log(x))) + exp(exp(exp(E)/x)/(E - log(E - log(-log(-log(E - log(x)) + exp(exp(E)/x)/x) + exp(exp(E))/(E - log(E - log(x)))))))/x)) + exp(E)/(-log(E - log(E - log(x))) + exp(exp(exp(E)/x)/(E - log(E - log(-log(-1 + E) + exp(exp(E))/(E - log(E - log(x)))))))/x))) + exp(E)/(E - log(-log(E - log(E - log(x))) + exp(E)))) + exp(E))
2.1,Phase 2: f(x) = sin(x) + cos(x),0.057916,0.096665,12,443,10,99,BUDGET EXHAUSTED,BUDGET EXHAUSTED,sin(((1.0 * x) + cos(cos(tan(cos(tan(sin(x)))))))),exp(x) - log(-x + exp(exp(x))/(-exp(x) - log(1/(-x + exp(exp(x))/(-exp(x) - log(1/(-exp(x) - log(exp(x) - log(E - log(x))) - log(exp(x) - log(-x + exp(exp(exp(x))/(-log(exp(x) - log(E - log(x))) + exp(exp(x))/(-log(x) + exp(exp(x))/(-log(exp(x) - log(-log(x) + exp(exp(x))/(-log(E - log(x)) + exp(exp(x))/(E - log(x))))) + exp(exp(x))/(E - log(x))))))/(-x + exp(exp(x))/(E - log(x))))) - log(exp(x) - log(-log(x) + exp(exp(x))/(-x + exp(x)))) - log(exp(x) - log(-log(x) + exp(E)/(-exp(x) - log(1/(E - log(x))) + exp(exp(x))/(E - log(x))))) - log(-log(E - log(x)) + exp(exp(x))/(-log(x) + exp(exp(x))/(-log(E - log(x)) + exp(exp(x))/(E - log(x))))) - log(1/(-log(exp(x) - log(x)) + exp(exp(x))/(-exp(x) - log(1/(-3*log(exp(x) - log(E - log(x))) - log(exp(x) - log(-x + exp(exp(exp(x))/(-log(exp(x) - log(E - log(x))) + exp(exp(x))/(-log(x) + exp(exp(x))/(-x + exp(exp(x))/(E - log(x))))))/(-x + exp(exp(x))/(E - log(x))))) - log(exp(x) - log(exp(x) - log(x))) - log(exp(x) - log(exp(x) - log(-log(x) + exp(exp(x))/(-log(exp(x) - log(-log(x) + exp(exp(x))/(exp(-1)*exp(exp(x)) - log(E - log(x))))) + exp(exp(x))/(E - log(x)))))) - log(exp(x) - log(-log(x) + exp(exp(x))/(-x + exp(exp(x))/(E - log(x))))) + exp(exp(x))/(-log(x) + exp(exp(x))/(-log(-log(x) + exp(exp(x))/(exp(exp(x)) - log(exp(x) - log(-log(x) + exp(exp(x))/(-log(E - log(x)) + exp(exp(x))/(E - log(x))))))) + exp(exp(x))/(E - log(x)))))) + E))) - log(-log(1/(-x + exp(exp(x))/(E - log(E - log(-log(x) + exp(exp(x))/(-x + exp(exp(x))/(exp(exp(exp(x))/(E - log(x))) - log(x))))))))) + exp(exp(x))/(-log(x) + exp(exp(x))/(-log(exp(x) - log(-log(x) + exp(exp(x))/(-log(E - log(x)) + exp(exp(x))/(E - log(x))))) + exp(exp(x))/(E - log(x)))))) + E))) + exp(exp(x))/(-x + exp(exp(x))/(E - log(x)))))
3.1,Phase 3: f(x) = sinh(x),0.000000,5.467491,2,1,0,0,CONVERGED,BUDGET EXHAUSTED,sinh(x),x
3.2,Phase 3: f(x) = arctan(x),0.000000,0.206348,2,887,0,99,CONVERGED,BUDGET EXHAUSTED,atan(x),-1 + exp(E)/(-log(exp(x) - log(1/(-log(-x + exp(exp(-x)*exp(exp(E)/(-log(exp(x) - log(x)) + exp(E)/(-log(-log(-log(exp(exp(exp(x))/(E - log(x)))) + 1 + exp(E)/(E - log(-log(exp(x) - log(x)) + exp(exp(exp(x))/(-log(-1 + exp(E)/(exp(x) - log(-x + exp(x)))) - exp(E)*exp(-exp(-1)*exp(exp(exp(x))/(E - log(x))))*log(-log(-x + exp(E)/(exp(x) - log(-x + exp(x)))) + exp(E)/(exp(x) - log(x))) + exp(-1)*exp(2*E)*exp(-exp(-1)*exp(exp(exp(x))/(E - log(x))))))/(exp(-1)*exp(exp(exp(x))/x) - log(-log(1/(-log(E - log(-1 + exp(E)/(exp(-1)*exp(exp(exp(x))/(E - log(x))) - log(exp(x) - log(x))))) + exp(E))) - E + exp(E)/(exp(x) - log(x))))))) + exp(exp(-1)*exp(exp(exp(x))/(E - log(x))))/(-x + exp(x))) + exp(-1)*exp(E)))))/(-log(exp(x) - log(x)) + exp(E)/(-log(-log(-x + exp(E)/(E - log(-log(exp(x) - log(-log(-1 + exp(E)/(-log(E - log(-log(-exp(exp(E)/(exp(x) - log(x)))*log(-log(-1 + exp(E)/(-log(-x + exp(x)) + exp(E)/(exp(x) - log(E - log(-log(x) + exp(E)))))) + exp(E)/(exp(exp(exp(x))/x) - log(exp(x) - log(x)))) + exp(E)*exp(exp(E)/(exp(x) - log(x)))) + E + exp(E)/(E - log(exp(x) - log(x))))) + exp(E))) + exp(exp(-1)*exp(exp(x)))/(-x + exp(exp(exp(x)))/(-log(-log(-x + exp(E)/(-log(exp(x) - 1) + exp(exp(-1)*exp(E)))) + exp(E)/(exp(x) - log(x))) + exp(E)/(E - log(-log(exp(x) - log(1/(-log(-x + exp(exp(x))/(E - log(x))) + exp(exp(exp(-1)*exp(E))/(-1 + E))/(E - log(E - log(E - log(exp(x) - log(x))))))) - E) + exp(E))))))) + exp(E)/(-log(-log(1/(-log(-log(-log(E - log(x)) + exp(E)/(exp(-1)*exp(exp(exp(x))/(E - log(x))) - log(exp(x) - log(exp(exp(exp(-1)*exp(exp(exp(x))/(E - log(x))))/(-x + exp(x)))/(-log(exp(exp(exp(x))/x)) + 1 + exp(E)/(E - log(-log(exp(x) - log(E - log(-1 + exp(E)/(exp(exp(exp(x))/(E - log(x))) - log(E - x))))) + exp(E)/(-log(-log(1/(-log(-log(-1 + exp(E)/(-log(E - log(-log(-log(1/(-log(-log(-log(E - log(x)) + exp(E)/(exp(-1)*exp(exp(exp(x))/(E - log(x))) - log(exp(x) - log(exp(exp(exp(-1)*exp(exp(exp(x))/(E - log(x))))/(-x + exp(x)))/(-1 + exp(E)/(E - log(-log(exp(x) - log(E - log(-1 + exp(E)/(exp(exp(exp(x))/(E - log(x))) - log(E - x))))) + exp(E)/(-log(-log(1/(-log(-log(-1 + exp(E)/(exp(-1)*exp(exp(exp(x))/(E - log(x))) - log(E - log(exp(x) - log(x))))) + exp(E)/(-x + exp(exp(exp(x))/x))) + exp(E))) - E + exp(E)/(exp(x) - log(x))) + exp(-1)*exp(E))))))))) + exp(E)/(-x + exp(exp(E)/x))) + exp(E))) - E + exp(E)/(exp(x) - log(x))) + exp(-1)*exp(E))) + exp(exp(exp(x))/(E - log(x)))/(-log(exp(x) - log(exp(-1)*exp(exp(exp(x))/x) - log(-1 + exp(E)/(exp(exp(E)/(E - log(x))) - log(E - x))))) + exp(E)/(-log(-log(1/(-log(-log(-log(E - log(x)) + exp(E)/(exp(-1)*exp(exp(-1)*exp(exp(x))) - log(exp(x) - log(exp(exp(exp(-1)*exp(exp(exp(x))/(E - log(x))))/(-x + exp(x)))/(-x + exp(E)/(E - log(-log(exp(x) - log(E - log(-1 + exp(E)/(exp(exp(exp(x))/(E - log(x))) - log(E - x))))) + exp(E)/(-log(-log(1/(-log(-log(-1 + exp(E)/(exp(-1)*exp(exp(exp(x))/(E - log(x))) - log(E - log(exp(x) - log(x))))) + exp(E)/(-x + exp(exp(exp(x))/x))) + exp(E))) - E + exp(E)/(exp(x) - log(x))) + exp(-1)*exp(E))))))))) + exp(E)/(exp(exp(E)/x) - log(exp(x) - 1))) + exp(E))) - E + exp(E)/(exp(x) - log(x))) + exp(-1)*exp(E))))) + exp(E)/(-x + exp(exp(exp(x))/x))) + exp(E))) - E + exp(E)/(exp(x) - log(x))) + exp(-1)*exp(E))))))))) + exp(E)/(-x + exp(exp(E)/x))) + exp(E))) - E + exp(E)/(exp(x) - log(x))) + exp(-1)*exp(E))))) + exp(exp(exp(exp(x))/(E - log(x)))/(E - log(x)))/(-x + exp(x))) + exp(-1)*exp(E)))) + exp(exp(exp(-1)*exp(E)))/(E - log(exp(x) - 1)))) - E) + exp(E))
3.3,Phase 3: f(x) = x^x,0.256433,1.580001,295,467,99,99,BUDGET EXHAUSTED,BUDGET EXHAUSTED,sqrt(((exp(((x + x) - log(1.0))) - ((log(sqrt(((exp(((x + x) - log(1.0))) - ((log(1.0) * sqrt((log(log(x)) - log(exp(1.0))))) + exp((x + 1.0)))) + log((sqrt((log(log(x)) - log(exp(log((sqrt((log(log(x)) - log(exp(1.0)))) + log(log(x)))))))) + (log((exp((1.0 * (sqrt((sqrt(log(1.0)) + (log((x - ((log(x) * sqrt(((x + x) - log(1.0)))) + exp((exp(exp(1.0)) + exp((x + 1.0))))))) - sqrt(1.0)))) + (log(((x + ((log(x) + x) - ((log(1.0) * sqrt(x)) + exp(sqrt(x))))) - ((log(x) * ((x + x) - log(1.0))) + exp((exp((log(1.0) + 1.0)) + exp((x + 1.0))))))) - sqrt(x))))) - ((log(x) * sqrt(sqrt(x))) + exp((exp(((x + x) - log(1.0))) + 1.0))))) - log(log(x)))))))) * sqrt(exp(((x + sqrt(((x + x) - log(1.0)))) - log(1.0))))) + exp((x + 1.0)))) + log(exp(sqrt((exp(((x + 1.0) - log(1.0))) - ((log(exp(sqrt(x))) * sqrt((exp(((1.0 + 1.0) - log(1.0))) - ((log(1.0) * sqrt(x)) + exp((x + sqrt(((exp(((x + x) - log(1.0))) - 1.0) + log((sqrt((log(log(exp(1.0))) - log((x + ((x + x) - log(1.0)))))) + log(exp(1.0)))))))))))) + exp((x + sqrt(((exp(((x + x) - log(1.0))) - (((((x + 1.0) - log(1.0)) + sqrt(((x + x) - log(1.0)))) - log(1.0)) + exp((x + 1.0)))) + log((sqrt((log(log(exp(1.0))) - log((x + 1.0)))) + log(exp(1.0))))))))))))))),exp(x) - log(-log(E - log(exp(exp(E)/(-log(exp(x) - log(1/(-log(-x + exp(-1)*exp(exp(exp(x))/(-log(E - log(x)) + exp(exp(-1)*exp(E))))) + exp(exp(x))/(-log(E - log(-log(E - log(E - log(-log(E - log(E - log(x))) + exp(E)/x))) + exp(E)/x)) + exp(exp(-1)*exp(E))/(zoo + exp(E)/x)))) - exp(-1)*exp(E)) + exp(-1)*exp(E)))/(-exp(exp(E)*exp(-exp(x))*log(E - log(x)))*log(1/(-exp(-E)*exp(exp(x))*log(-log(x) - exp(E)*exp(-exp(E)/(-log(-log(-log(-x + exp(-1)*exp(exp(exp(x))/(-log(E - log(E - log(x))) + exp(exp(-1)*exp(E))))) + exp(exp(x))/(-log(E - log(-log(-1 + E) + exp(E)/x)) + exp(exp(-1)*exp(E))/(zoo + exp(E)/x))) + exp(-1)*exp(E)) + exp(exp(x))/(-log(E - log(x)) + exp(E))))*log(1/(-exp(-E)*exp(exp(x))*log(E - log(x)) - log(-1 + E) + exp(2*exp(x))/(-exp(E)*log(exp(x) - 1) + exp(-1)*exp(2*E)))) - E*exp(E)*exp(-exp(E)/(-log(-log(-log(-x + exp(-1)*exp(exp(exp(x))/(-log(E - log(E - log(x))) + exp(exp(-1)*exp(E))))) + exp(exp(x))/(-log(E - log(-log(-1 + E) + exp(E)/x)) + exp(exp(-1)*exp(E))/(zoo + exp(E)/x))) + exp(-1)*exp(E)) + exp(exp(x))/(-log(E - log(x)) + exp(E)))) + E*exp(E)*exp(-exp(E)/(E - log(exp(x) - log(-log(E - log(-log(x) + exp(exp(-1)*exp(E)))) + exp(E)/(-log(-1 + E) + exp(E)/x)))))*exp(-exp(E)/(-log(-log(-log(-x + exp(-1)*exp(exp(exp(x))/(-log(E - log(E - log(x))) + exp(exp(-1)*exp(E))))) + exp(exp(x))/(-log(E - log(-log(-1 + E) + exp(E)/x)) + exp(exp(-1)*exp(E))/(zoo + exp(E)/x))) + exp(-1)*exp(E)) + exp(exp(x))/(-log(E - log(x)) + exp(E))))*exp(exp(x))) - log(-1 + E) + exp(2*exp(x))/(-exp(E)*log(exp(x) - 1) + exp(-1)*exp(2*E)))) - E*exp(exp(E)*exp(-exp(x))*log(E - log(x))) + exp(-1)*exp(-exp(E)/(E - log(exp(x) - log(-log(E - log(-log(x) + exp(exp(-1)*exp(E)))) + exp(E)/(-log(-log(E - log(x)) + exp(E)) + exp(E)/x)))))*exp(exp(E)*exp(-exp(x))*log(E - log(x)))*exp(2*exp(x)) - exp(-exp(E)/(E - log(exp(x) - log(-log(E - log(-log(x) + exp(exp(-1)*exp(E)))) + exp(E)/(-log(-log(E - log(x)) + exp(E)) + exp(E)/x)))))*exp(exp(E)*exp(-exp(x))*log(E - log(x)))*exp(exp(x))*log(exp(x)*exp(-exp(-1)*exp(E))*exp(exp(x)) - exp(-exp(-1)*exp(E))*exp(exp(x))*log(E - log(x)) - log(exp(-1)*exp(exp(E)/x) - log(exp(x) - log(-log(-log(1/(-exp(-E)*exp(exp(x))*log(E - log(x)) - log(-1 + E) + exp(2*exp(x))/(-exp(E)*log(exp(x) - 1) + exp(-1)*exp(2*E)))) - E + exp(-1)*exp(-exp(E)/(E - log(exp(x) - log(-log(E - log(-log(x) + exp(exp(E)/(E - log(-1 + E))))) + exp(E)/(-log(E - x) + exp(E)/x)))))*exp(2*exp(x))) + exp(exp(-1)*exp(E))/(-log(-x + exp(-1)*exp(E)) + exp(exp(x))/(-log(E - log(E - log(x))) + exp(E)/(-log(-1 + E) + exp(E))))))))))) + exp(-1)*exp(E))
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],0.008425,0.006846,775,169,99,99,BUDGET EXHAUSTED,BUDGET EXHAUSTED,(1.0 / log((log((exp((1.0 + 1.0)) / log(exp(x)))) * log((exp((1.0 + 1.0)) * ((((exp((((x / (x * exp(x))) - (log((exp((1.0 + 1.0)) / log(exp(x)))) * log((exp((1.0 + 1.0)) * ((log(((exp(x) / (1.0 / 1.0)) / log((1.0 + 1.0)))) * log((exp(1.0) * (log((exp((exp(1.0) + (log(x) * 1.0))) - exp(log(1.0)))) + 1.0)))) + 1.0))))) + log((exp((log(x) + 1.0)) * ((((exp((((x / (x * 1.0)) - (log((exp((1.0 + 1.0)) / log(exp(x)))) * log((exp((1.0 + 1.0)) * ((log(exp(x)) * log((exp((1.0 + 1.0)) * (log((exp((1.0 + (log(x) * 1.0))) - exp(log((x / (x * exp(x))))))) + 1.0)))) + 1.0))))) + (x * 1.0))) - exp(log(log((((((exp((((x / (x * 1.0)) - (log((exp((log((exp((exp(1.0) + (1.0 * 1.0))) - exp(log((log((((1.0 + 1.0) / x) / log(exp(x)))) * 1.0))))) + 1.0)) / log(exp(x)))) * log((exp((((x / (((exp(1.0) + (log(x) * 1.0)) * 1.0) * exp(x))) - (log((exp((1.0 + 1.0)) / log(exp(x)))) * log((exp((1.0 + 1.0)) * ((log(((exp(x) / (1.0 / 1.0)) / log((1.0 + 1.0)))) * log((exp((x + 1.0)) * (log((exp((log(exp(x)) + (log(x) * 1.0))) - exp(log((log((((1.0 + 1.0) / x) / log(exp(x)))) * 1.0))))) + 1.0)))) + log((exp(x) - x))))))) + log((exp((1.0 + 1.0)) * ((((exp((((x / (x * 1.0)) - (log((exp((1.0 + 1.0)) / log(exp(x)))) * log((exp((1.0 + 1.0)) * log((1.0 + 1.0)))))) + (x * 1.0))) - exp(log(log((((((exp((((exp(x) / (x * 1.0)) - (log(1.0) * log((exp((1.0 + 1.0)) * x)))) + log((exp((1.0 + 1.0)) * ((((exp((((x / (x * 1.0)) - (log((exp((1.0 + 1.0)) / log(exp(x)))) * log((exp((1.0 + 1.0)) * ((log(exp(x)) * log((exp(exp((exp(1.0) + (log(x) * 1.0)))) * (log((exp(log(x)) - exp(log(((exp((1.0 + 1.0)) * ((log(exp(x)) * (x * 1.0)) + 1.0)) * 1.0))))) + 1.0)))) + 1.0))))) + (x * exp(log(log((exp(1.0) + 1.0))))))) - exp(log(1.0))) + 1.0) + x) + 1.0))))) - exp(log(log((log((log(1.0) - exp(log(log(x))))) + 1.0))))) + 1.0) + x) + ((log(exp(x)) * log((exp(exp((exp(1.0) + (log(x) * 1.0)))) * (log((exp((exp(x) + (log(x) * 1.0))) - exp(log((log((log((log(exp(x)) - exp(log(log(x))))) / log(exp(x)))) * 1.0))))) + 1.0)))) + 1.0)) + 1.0))))) + 1.0) + log((exp((exp(1.0) + (log(x) * 1.0))) - exp(log((log(x) * 1.0)))))) + 1.0))))) * exp(x))))) + log((exp((1.0 + 1.0)) * ((((exp((((x / (x * 1.0)) - (log((exp((1.0 + 1.0)) / log(x))) * log((exp((1.0 + 1.0)) * ((log(exp(x)) * log((exp((1.0 + 1.0)) * (1.0 + 1.0)))) + 1.0))))) + (x * 1.0))) - exp(log(log((log((exp(((log((exp(((exp(x) - x) + (x * 1.0))) - exp(1.0))) - (((1.0 + 1.0) / x) / (1.0 / 1.0))) + (1.0 * 1.0))) - exp(log(log(x))))) + 1.0))))) + 1.0) + x) + 1.0))))) - exp(log(log((log((exp(((exp(x) - x) + ((((exp((1.0 + 1.0)) * ((log(exp(x)) * log((((((exp((1.0 + 1.0)) * ((log(exp(x)) * log((exp((1.0 + 1.0)) * (log((exp((exp(1.0) + (log(x) * 1.0))) - exp(log((log((((1.0 + 1.0) / x) / log(exp(x)))) * 1.0))))) + 1.0)))) + 1.0)) * 1.0) + (log(x) * 1.0)) * 1.0) * (log((exp((exp(1.0) + (log(x) * 1.0))) - exp(log((log((((1.0 + 1.0) / x) / log(exp(x)))) * 1.0))))) + 1.0)))) + 1.0)) * 1.0) + (log(x) * 1.0)) * 1.0))) - exp(log(log(x))))) + 1.0))))) + 1.0) + x) + 1.0) + 1.0))))) + 1.0) + x) + log(x)))))) - exp(log(log((log((exp(((exp(x) - x) + ((exp(1.0) + (log(x) * 1.0)) * 1.0))) - exp(log(log(x))))) + 1.0))))) + 1.0) + x) + 1.0)))))),E - log(-log(-log(-1 + exp(E)/(-1 + exp(E))) + exp(E)/(E - log(-log(1/(-log(-log(E - log(exp(E) - exp(E)/(exp(exp(E)*exp(-x)) - log(E - log(-1 + exp(E)))))) - exp(E)/log(1/(exp(exp(exp(x))) - log(-log(E - log(E - log(-1 + exp(E)))) + exp(E)/(E - log(-log(E - log(-1 + E)) + exp(E)/(E - log(-log(-log(exp(exp(E)/(exp(exp(E)/(exp(x) - exp(E) + E)) - log(E - log(-E + exp(E)))))) + exp(E)) + exp(E)/(E - exp(x)))))))))) + exp(E))) - E + exp(E)))) + exp(E))
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,163.482983,161,195,10,90,CONVERGED,BUDGET EXHAUSTED,(((((((x * 1.0) - (x * x)) + ((x / x) * (x - 1.0))) / (((1.0 - 1.0) + (1.0 * 1.0)) / ((1.0 + 1.0) - (1.0 + x)))) + ((((1.0 + x) - (1.0 + 1.0)) / ((x + 1.0) - (1.0 + x))) + (1.0 + 1.0))) + (((((1.0 / x) - (1.0 * 1.0)) + ((1.0 * 1.0) - (x * x))) - 1.0) + (((1.0 - 1.0) / (1.0 + 1.0)) - (((x + x) * (1.0 - x)) + ((x + 1.0) / (x / 1.0)))))) - ((((((1.0 * 1.0) - (1.0 * 1.0)) / ((x - 1.0) * (x / 1.0))) / (((x * x) + (1.0 * x)) + ((x * x) - (x - x)))) / ((((1.0 - x) - (1.0 - 1.0)) * ((1.0 * x) + (1.0 + x))) * (((1.0 - 1.0) / (1.0 + 1.0)) - ((1.0 / 1.0) + (x - x))))) * (x + 1.0))),exp(x) + exp(-1)*exp(exp(exp(exp(exp(-exp(exp(x))*exp(-exp(exp(E)/x)))*exp(exp(exp(exp(exp(E)/x)/x)/(-1 + E))*exp(exp(x))*exp(-exp(exp(E)/x))))/(exp(x) - exp(exp(-x)*exp(exp(exp(x))*exp(-exp(exp(x))))))))/(-log(-1 + E) + exp(exp(exp(exp(exp(E)/x)/(-exp(exp(x))*exp(-exp(exp(-x)*exp(E*exp(exp(x))*exp(-exp(exp(x)))))) - log(exp(-exp(exp(E)/x)/x)) - log(-1 + E) + E))/(-1 + E))/x)/(-exp(exp(x))*exp(-exp(exp(-x)*exp(E*exp(exp(x))*exp(-exp(exp(x)))))) - log(exp(-exp(exp(E)/x)/x)) - log(-1 + E) + E))) - log(-log(x) + exp(E)/(exp(x) - exp(exp(x)) + 1)) - exp(-x)*exp(exp(exp(x))*exp(-exp(exp(x))))
