Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status,Std Formula,EML Formula
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,2,3,0,0,CONVERGED,CONVERGED,exp(x),exp(x)
1.2,Phase 1: f(x) = ln(x),0.000000,0.000005,2,97,0,90,CONVERGED,BUDGET EXHAUSTED,log(x),exp(x) - log(-log(exp(x) - log(-log(E - log(-log(x) + exp(exp(x))/(-log(x) + exp(exp(exp(-1)*exp(exp(x)))/(exp(x) - log(exp(x) - log(exp(x) - log(E - log(E - log(exp(x) - log(exp(x) - log(E - log(E - log(exp(x) - log(x))))))))))))/(exp(x) - log(E - log(x)))))) + exp(exp(x))/(exp(x) - log(exp(x) - log(E - log(E - log(exp(x) - log(exp(x)*exp(-exp(exp(exp(x))/x)/x)*exp(exp(x)) - log(x) - exp(-exp(exp(exp(x))/x)/x)*exp(exp(x))*log(exp(x) - log(exp(x) - log(E - log(-log(x) + exp(exp(x))/(exp(exp(exp(exp(x))/(E - log(x)))/x) - log(x)))))))))))))) + exp(exp(x))/x)
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,7.921209,3,1,0,0,CONVERGED,BUDGET EXHAUSTED,(x1 + x2),x2
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],0.000000,0.183962,8,105,0,99,CONVERGED,BUDGET EXHAUSTED,log(exp(exp((x - (x * x))))),E - log(-log(1/(E - log(-log(1/(-log(-log(exp(exp(exp(exp(E)/(-log(-log(-log(E - log(-1 + E)) + exp(exp(E))/(-log(exp(exp(E)/(E - log(x))) - log(1/(E - log(-log(1/x) - E + exp(-1)*exp(E)))) - E) + exp(E)/(E - log(x)))) + exp(E)/x) + exp(E))))) - log(-log(E - log(x)) + exp(E)/(E - log(-E + exp(E))))) + exp(E)/x) + exp(E))) - E + exp(E)))) - E + exp(E))
2.1,Phase 2: f(x) = sin(x) + cos(x),0.004862,0.255919,535,597,99,99,BUDGET EXHAUSTED,BUDGET EXHAUSTED,tan(cos((sin(cos(sin((sin(cos(cos(((tan(sin(cos(sin((cos(sin((sin(cos(sin(x))) - (sin(sin(cos((x - x)))) - cos(tan(cos(cos(((tan(sin(cos(sin((tan(sin(cos(sin((cos(sin((sin(cos(sin(x))) - (sin(sin(cos(sin(cos(sin((sin(cos(cos(((sin(tan(sin(cos(tan(cos((sin(x) / tan(1.0)))))))) - x) - x)))) * (sin(x) / tan(cos((sin(sin(cos(sin((sin(cos(sin(sin(sin(cos(cos(((sin(tan(sin(cos((sin(x) / tan((sin(x) / tan(sin(tan(sin((sin(cos(sin(tan(x)))) * (sin(x) / tan(cos((sin(sin(cos(sin((sin(cos((sin(cos(sin(x))) - (sin(cos(sin(tan(sin(x))))) - cos(tan(cos((sin(cos((1.0 - x))) / tan(1.0))))))))) - cos(tan(sin(cos(sin(cos(sin((sin(sin(cos(sin(x)))) - tan(cos(sin(tan(cos((1.0 - x))))))))))))))))))) - cos(sin((sin(cos(cos(((tan(cos((cos(tan(cos((sin(x) / tan(1.0))))) - cos(sin((sin(cos(cos((1.0 - x)))) - cos(tan(cos(x))))))))) - x) - x)))) - cos(tan(cos((sin(x) / tan(1.0)))))))))))))))))))))))) - x) - x)))))))) - cos(tan(1.0))))))) - cos(sin((sin(cos(cos((x - x)))) - cos(tan(cos(cos(sin(sin(cos(sin((sin(cos(sin(sin(tan(cos((1.0 - x))))))) - cos(tan(cos((1.0 - x))))))))))))))))))))))))))) - cos(tan(cos(sin((sin(cos(cos((x - x)))) * (sin(x) / tan(cos((cos(tan(cos((sin(1.0) / tan(1.0))))) - cos(sin((sin(cos(sin(cos(sin((sin(cos(cos(((sin(tan(sin(cos(tan(cos((sin(x) / tan(1.0)))))))) - x) - x)))) * (sin(x) / tan(cos((sin(sin(cos(sin((sin(cos(sin(sin(sin(cos(cos(((sin(tan(sin(cos((sin(x) / tan((sin(x) / tan(sin(tan(sin((sin(cos(sin(tan(x)))) * (sin(x) / tan(cos((sin(sin(cos(sin((sin(cos((sin(cos(sin(x))) - (sin(cos(sin(tan(sin(x))))) - cos(tan(cos((sin(cos((1.0 - x))) / tan(1.0))))))))) - cos(tan(sin(cos(sin(cos(sin((sin(sin(cos(sin(x)))) - tan(cos(sin(tan(cos((1.0 - x))))))))))))))))))) - cos(sin((sin(cos(cos(((tan(cos((cos(tan(cos((sin(x) / tan(1.0))))) - cos(sin((sin(cos(cos((1.0 - x)))) - cos(tan(cos(x))))))))) - x) - x)))) - cos(tan(cos((sin(x) / tan(1.0)))))))))))))))))))))))) - x) - x)))))))) - cos(tan(1.0))))))) - cos(sin((sin(cos(cos((x - x)))) - cos(tan(cos(cos(sin(sin(cos(sin((sin(cos(sin(sin(tan(cos((1.0 - x))))))) - cos(tan(cos((1.0 - x)))))))))))))))))))))))))) - cos(tan(cos(x))))))))))))))))))) * (sin(x) / tan((sin(x) / tan((sin(x) / tan(sin(cos(sin(cos(sin(x)))))))))))))))) - x))))) - x) - x))))))))) * tan((sin(x) / tan(sin(cos(sin(cos(sin(x))))))))))))) - x) - x)))) - cos(tan(cos((sin(x) / tan(1.0))))))))) - x))),exp(exp(exp(exp(E))/(-log(x) + exp(exp(exp(E))/(exp(x) - log(x)))/x))/(-log(exp(x) - log(x)) + exp(exp(-1)*exp(exp(exp(x))/(-log(exp(exp(exp(exp(x))/x)/(exp(x) - log(x)))*exp(-exp(-1)*exp(exp(exp(x)))) - log(x)) + exp(exp(x))/x)))/x))/(-log(E - log(-x + exp(exp(-1)*exp(exp(exp(exp(x)))/(-log(exp(exp(exp(x))) - log(E - log(x*exp(exp(exp(exp(x))/(exp(exp(exp(E))/(-log(E - log(-log(x) + exp(exp(exp(E)*exp(-x))/(exp(exp(x)) - 1))/x)) + exp(exp(exp(x)))/(E - log(x)))) - log(E - log(-log(exp(x) - log(E - log(x))) + exp(exp(E)/x)/(exp(exp(x)) - log(E - log(x)))))))/(exp(x) - log(x)))*exp(-exp(x)) - log(-log(E - log(x)) + exp(exp(x))/x)))) + exp(exp(exp(exp(exp(E))/(E - log(x)))/(exp(exp(x)) - 1))/x)/(-log(-log(x) + exp(exp(exp(exp(exp(x))/(-log(exp(x) - log(x)) + exp(E)/x))/(exp(x) - log(x)))/(-1 + exp(exp(x))/(-log(exp(x) - log(x)) + exp(E))))/x) + exp(E)))))/(E - log(E - log(-log(exp(x) - log(E - log(x))) + exp(exp(exp(E)/(exp(exp(exp(x))) - log(exp(exp(x)) - log(-log(-log(E - log(x)) + exp(exp(x))/(-log(-log(E - log(-x + exp(exp(-1)*exp(exp(exp(exp(x)))/(-log(exp(exp(exp(x))) - log(E - log(exp(exp(exp(exp(x))/(exp(exp(exp(E))/(-log(E - log(-log(x) + exp(exp(exp(exp(exp(E)/(exp(exp(exp(x))) - log(exp(exp(x)) - log(-log(-log(E - log(x)) + exp(exp(x))/x) + exp(x*exp(-E)*exp(exp(E)))/(-log(-log(x) + exp(exp(exp(E))/x)/(E - log(x))) + exp(exp(x))/(-log(x) + exp(exp(x))/x))))))/(exp(x) - log(x)))/(exp(x) - log(x)))/(exp(exp(x)) - 1))/x)) + exp(exp(exp(x)))/(E - log(x)))) - log(E - log(-log(exp(x) - log(x)) + exp(exp(E)/x)/(exp(exp(x)) - log(E - log(x)))))))/(exp(x) - log(x)))*exp(-exp(x)) - log(-log(E - log(x)) + exp(exp(x))/x)))) + exp(exp(exp(exp(exp(E))/(E - log(x)))/(exp(exp(x)) - 1))/x)/(-log(-log(x) + exp(exp(exp(exp(exp(x))/(-log(exp(x) - log(x)) + exp(E)))/(exp(x) - log(x)))/(-1 + exp(exp(x))/(-log(exp(x) - log(x)) + exp(E))))/x) + exp(E)))))/(E - log(E - log(-log(exp(x) - log(E - log(x))) + exp(exp(exp(E)/(exp(exp(exp(x))) - log(exp(exp(x)) - log(-log(-log(E - log(x)) + exp(exp(x))/x) + exp(x*exp(-E)*exp(exp(E)))/(exp(exp(x)) - log(E - log(x)))))))/(exp(x) - log(x)))/(exp(x) - log(x))))))) + exp(exp(exp(exp(x))/(-log(x) + exp(exp(x))/x))/(E - log(x)))/x) + exp(exp(exp(E))/(-log(x) + exp(exp(exp(E))/(exp(x) - log(x)))/x))/(-log(exp(x) - log(x)) + exp(exp(-1)*exp(exp(exp(x))/(-log(exp(exp(exp(exp(x))/x)/(exp(x) - log(x)))*exp(-exp(-1)*exp(exp(exp(x)))) - log(x)) + exp(exp(x))/x)))/x))) + exp(x*exp(-E)*exp(exp(E)))/(exp(exp(x)) - log(E - log(x)))))))/(exp(x) - log(x)))/(exp(x) - log(x))))))) + exp(exp(x)/(E - log(x)))/x)
3.1,Phase 3: f(x) = sinh(x),0.000000,5.936938,2,1,10,0,CONVERGED,BUDGET EXHAUSTED,sinh(x),x
3.2,Phase 3: f(x) = arctan(x),0.000000,0.908702,2,1091,0,99,CONVERGED,BUDGET EXHAUSTED,atan(x),exp(exp(exp(exp(exp(exp(E)/(-log(exp(x) - log(x)) + exp(E)/x))/(exp(-1)*exp(exp(exp(exp(x)))/(-log(x) + exp(exp(exp(x))/x)/(-log(x) + exp(exp(x))/x))) - log(exp(exp(exp(-1)*exp(exp(E)/x))) - log(E - log(exp(x) - log(x))))))/(-log(exp(exp(exp(exp(x))/(-log(E - log(x)) + exp(exp(x))/(-log(exp(x) - log(x)) + exp(E)/x)))) - log(E - log(-log(exp(-1)*exp(exp(exp(x))) - log(exp(x) - log(x))) + exp(exp(exp(exp(-1)*exp(exp(exp(exp(x)))/(-log(x) + exp(exp(exp(x))/x)/(E - log(x)))))/(-log(E - log(exp(x) - log(x))) + exp(-x)*exp(exp(exp(-1)*exp(exp(E)/x))))))/(exp(exp(exp(exp(x*exp(exp(exp(E)/(-log(exp(x) - log(x)) + exp(E)))/(E - log(x)))*exp(-exp(x)))/(exp(x) - log(x)))/(exp(exp(x)) - log(E - log(-log(E - log(exp(x) - log(exp(exp(-1)*exp(exp(exp(exp(x)))/(exp(-1)*exp(exp(exp(x))/x) - log(x))))/(-log(E - log(-log(x) + exp(exp(-1)*exp(exp(E)/x))/(-x + exp(exp(x))))) + exp(-x)*exp(exp(-1)*exp(E)))))) + exp(exp(exp(E)/x)/(exp(x) - log(x)))/(exp(exp(x)) - log(E - log(x)))))))/(-log(E - log(exp(exp(-1)*exp(exp(exp(exp(x)))/(-log(x) + exp(-x)*exp(exp(exp(x))/x))))/(-log(E - log(exp(x) - log(x))) + exp(-x)*exp(exp(exp(x)))))) + exp(exp(x))/x)) - log(E - log(x)))))) + exp(exp(exp(exp(exp(exp(exp(exp(exp(x*exp(exp(exp(E)/(-log(exp(x) - log(x)) + exp(E)))/(E - log(x)))*exp(-exp(x)))/(exp(x) - log(x)))/(exp(exp(x)) - log(E - log(-log(E - log(exp(x) - log(exp(exp(-1)*exp(exp(exp(exp(x)))/(exp(-1)*exp(exp(exp(x))/x) - log(x))))/(-log(E - log(-log(x) + exp(exp(-1)*exp(exp(E)/x))/(-x + exp(exp(x))))) + exp(-x)*exp(exp(-1)*exp(exp(x))))))) + exp(exp(exp(E)/x)/(exp(x) - log(x)))/(exp(exp(x)) - log(E - log(x)))))))/(-log(E - log(exp(exp(-1)*exp(exp(E)/(-log(x) + exp(-x)*exp(exp(exp(x))/x))))/(-log(E - log(exp(x) - log(exp(-1)*exp(exp(E)/x) - log(x)))) + exp(-x)*exp(exp(exp(x)))))) + exp(exp(x))/x)))/(exp(x) - log(x)))/(exp(x) - log(x)))/x))/(-log(exp(x) - log(x)) + exp(exp(x))/x)))/(-log(x) + exp(exp(exp(exp(x))/x)/(-1 + exp(exp(exp(x)))/(-log(x) + exp(E)/(-log(exp(-1)*exp(exp(exp(x))/x) - log(-x + exp(exp(x)))) + exp(exp(exp(exp(exp(exp(exp(x*exp(exp(exp(E)/(-log(exp(x) - log(x)) + exp(E)/x))/(-log(-x + exp(exp(x))/(exp(x) - log(exp(x) - log(exp(x) - log(x))))) + exp(exp(E))))*exp(-exp(x)))/(exp(x) - log(x)))/(exp(exp(x)) - log(E - log(exp(x) - log(E - log(exp(x) - log(exp(exp(exp(exp(exp(x)))/(-log(x) + exp(exp(exp(x))/x)/(E - log(x))))/(exp(-1)*exp(exp(exp(exp(x)))/(-log(x) + exp(exp(exp(x))/x)/(E - log(x)))) - log(-log(E - log(exp(x) - log(x))) + exp(-x)*exp(exp(exp(-1)*exp(exp(E)/x))))))/(-log(E - log(-log(x) + exp(exp(-1)*exp(exp(E)/x))/(-x + exp(exp(x))))) + exp(-x)*exp(exp(-1)*exp(exp(x)))))))))))/(-log(E - log(exp(exp(-1)*exp(exp(exp(exp(x)))/(exp(x) - log(x))))/(-log(E - log(exp(x) - log(x))) + exp(-x)*exp(exp(exp(x)))))) + exp(exp(exp(x)))/x)))/(exp(x) - log(x)))/(exp(x) - log(x)))/(exp(exp(x)) - log(E - log(x)))))))/(E - log(exp(x) - log(x)))))/(exp(exp(exp(exp(x))/(-log(E - log(x)) + exp(exp(x))/x))) - log(E - log(-log(exp(-1)*exp(exp(exp(x))/x) - log(-x + exp(exp(x)))) + exp(exp(exp(exp(exp(exp(exp(x*exp(exp(exp(E)/(-log(exp(x) - log(x)) + exp(E)))/(E - log(x)))*exp(-exp(x)))/(exp(x) - log(x)))/(exp(exp(x)) - log(E - log(-log(E - log(exp(x) - log(exp(exp(-1)*exp(exp(exp(exp(x)))/(-log(x) + exp(exp(exp(x))/x)/(E - log(x)))))/(-log(E - log(E - log(x))) + exp(-x)*exp(exp(-1)*exp(exp(x))))))) + exp(exp(exp(E)/x)/(exp(x) - log(x)))/(exp(exp(x)) - log(E - log(x)))))))/(-log(E - log(exp(exp(exp(exp(x*exp(exp(exp(E)/(-log(exp(x) - log(x)) + exp(E)))/(E - log(x)))*exp(-exp(x)))/(exp(x) - log(x)))/(exp(exp(x)) - log(E - log(-log(E - log(exp(x) - log(exp(exp(-1)*exp(exp(exp(exp(x)))/(exp(-1)*exp(exp(exp(x))/x) - log(x))))/(-log(E - log(E - log(x))) + exp(-x)*exp(exp(x)))))) + exp(exp(exp(E)/x)/(E - log(x)))/(exp(exp(x)) - log(E - log(x)))))))/(-log(E - log(exp(exp(-1)*exp(exp(exp(exp(x)))/(-log(x) + exp(-x)*exp(exp(exp(x))/x))))/(exp(-1)*exp(exp(exp(x))) - log(E - log(exp(x) - log(x)))))) + exp(exp(x))/x)))) + exp(exp(x))/x)))/(exp(x) - log(x)))/(exp(x) - log(x)))/(exp(exp(x)) - log(E - log(x)))))))/(-log(E - log(exp(exp(exp(exp(x))/(-log(x) + exp(exp(exp(x))/x)/(E - log(x))))/(-x + exp(exp(x))))/(-exp(exp(E)/x)*exp(-exp(exp(x))/(-1 + exp(exp(exp(x)))/(exp(-1)*exp(exp(exp(x))/x) - log(x))))*exp(-exp(exp(exp(E)/x)/(exp(x) - log(E - log(exp(exp(exp(-x)*exp(-exp(-1)*exp(exp(exp(exp(x)))/(-log(x) + exp(exp(x))/(E - log(x)))))*exp(2*exp(exp(x))))*exp(-exp(-exp(-1)*exp(exp(exp(exp(x)))/(-log(x) + exp(exp(x))/(E - log(x)))))*exp(exp(exp(x)))*log(E - log(exp(x) - log(x)))))/(-log(E - log(exp(x) - log(x))) + exp(-x)*exp(exp(exp(x))))))))/(exp(exp(exp(x))/x) - log(E - log(x))))*exp(exp(exp(x)))*log(x) - log(E - log(exp(x) - log(x))) - exp(-exp(exp(exp(E)/x)/(exp(x) - log(E - log(exp(exp(exp(-x)*exp(-exp(-1)*exp(exp(exp(exp(x)))/(-log(x) + exp(exp(x))/(E - log(x)))))*exp(2*exp(exp(x))))*exp(-exp(-exp(-1)*exp(exp(exp(exp(x)))/(-log(x) + exp(exp(x))/(E - log(x)))))*exp(exp(exp(x)))*log(E - log(exp(x) - log(x)))))/(-log(E - log(exp(x) - log(x))) + exp(-x)*exp(exp(exp(x))))))))/(exp(exp(exp(x))/x) - log(E - log(x))))*exp(exp(exp(x)))*log(-x + exp(exp(x))) + exp(exp(E)/x)*exp(exp(exp(x))/x)*exp(exp(exp(x)))/(-exp(exp(exp(x))/(-1 + exp(exp(exp(x)))/(exp(-1)*exp(exp(exp(x))/x) - log(x))))*exp(exp(exp(exp(E)/x)/(exp(x) - log(E - log(exp(exp(exp(-x)*exp(-exp(-1)*exp(exp(exp(exp(x)))/(-log(x) + exp(exp(x))/(E - log(x)))))*exp(2*exp(exp(x))))*exp(-exp(-exp(-1)*exp(exp(exp(exp(x)))/(-log(x) + exp(exp(x))/(E - log(x)))))*exp(exp(exp(x)))*log(E - log(exp(x) - log(x)))))/(-log(E - log(exp(x) - log(x))) + exp(-x)*exp(exp(exp(x))))))))/(exp(exp(exp(x))/x) - log(E - log(x))))*log(x) + E*exp(exp(exp(x))/(-1 + exp(exp(exp(x)))/(exp(-1)*exp(exp(exp(x))/x) - log(x))))*exp(exp(exp(exp(E)/x)/(exp(x) - log(E - log(exp(exp(exp(-x)*exp(-exp(-1)*exp(exp(exp(exp(x)))/(-log(x) + exp(exp(x))/(E - log(x)))))*exp(2*exp(exp(x))))*exp(-exp(-exp(-1)*exp(exp(exp(exp(x)))/(-log(x) + exp(exp(x))/(E - log(x)))))*exp(exp(exp(x)))*log(E - log(exp(x) - log(x)))))/(-log(E - log(exp(x) - log(x))) + exp(-x)*exp(exp(exp(x))))))))/(exp(exp(exp(x))/x) - log(E - log(x)))))))) + exp(exp(x))/x)
3.3,Phase 3: f(x) = x^x,0.228009,2.095695,171,155,60,99,BUDGET EXHAUSTED,BUDGET EXHAUSTED,exp(((log((x / 1.0)) + ((((exp((log((x / (1.0 / log(x)))) - 1.0)) + x) - x) + x) - (log(x) / exp(((x * log(1.0)) * (1.0 * exp(((log(x) + (x / exp((log((x / (1.0 / ((exp(1.0) + x) - x)))) - 1.0)))) - (1.0 * exp(((log(x) + ((x + (1.0 * (((x * x) * (exp((log((x / (1.0 / ((exp((log((x / (1.0 / (1.0 / exp(((1.0 * log(1.0)) * (exp((log((x / (1.0 / (1.0 / exp(((1.0 * exp(((1.0 / ((log((x / 1.0)) + x) - x)) * (1.0 * (exp((((exp((log((x / (1.0 / ((log((x / 1.0)) + x) - x)))) - 1.0)) + x) - x) + x)) - (log(x) * (x - x))))))) * log(1.0))))))) - 1.0)) + x))))))) - 1.0)) + x) - x)))) - 1.0)) + x)) * log(x)))) - log(1.0))) - 1.0))))))))))) - 1.0)),exp(x) - log(-log(E - log(E - log(exp(x) - log(-log(exp(exp(x)) - log(E - log(E - log(E - log(exp(x) - log(-log(-log(E - log(E - log(-log(exp(exp(E)/x) - log(1/x) - E) + exp(E)/(E - log(exp(x) - log(x)))))) + exp(exp(x))/(-1 + exp(-x)*exp(exp(E)/x))) + exp(exp(E)/x)/x)))))) + exp(exp(E)/x)/x)))) + exp(E)/(E - log(E - log(exp(x) - log(-log(E - log(-x + exp(exp(x))/(E - log(E - log(x))))) + exp(exp(E)/x)/(E - log(-log(E - log(-log(exp(x) - log(-log(E - log(exp(x) - log(E - log(E - log(x))))) + exp(exp(-x)*exp(exp(E)/x))/(-x + exp(x)))) + exp(E)*exp(-x))) + exp(E)/(E - log(E - log(exp(x) - log(-log(exp(x) - log(E - log(exp(x) - log(x)))) + exp(-x)*exp(exp(E)/x))))))))))))
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],0.000006,FAIL,147,,50,100,BUDGET EXHAUSTED,TIMEOUT,(1.0 / (x + (((1.0 - x) / 1.0) + exp(((x / ((exp(((1.0 / (x + ((1.0 / 1.0) + exp((((x - 1.0) / (1.0 - 1.0)) - (x - 1.0)))))) - ((1.0 - x) / 1.0))) + exp((1.0 - (1.0 - x)))) + (((((1.0 - (((1.0 - 1.0) / (1.0 - 1.0)) + exp((1.0 - x)))) / (1.0 - 1.0)) + exp(((1.0 / (((1.0 - 1.0) / 1.0) + exp((1.0 - ((1.0 - 1.0) / (1.0 - 1.0)))))) + exp((1.0 - x))))) / (((1.0 - 1.0) / exp(((1.0 / 1.0) - ((1.0 - x) / 1.0)))) + x)) + (x + (((1.0 - ((1.0 - x) / 1.0)) / (((1.0 - 1.0) / 1.0) + exp((1.0 - x)))) + exp(((1.0 / (((1.0 - 1.0) / 1.0) + exp((1.0 - x)))) + x))))))) - x))))),TIMEOUT
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,653.312731,37,527,0,99,CONVERGED,BUDGET EXHAUSTED,(((x - ((1.0 - 1.0) * (1.0 / x))) - (((1.0 + 1.0) - (1.0 * x)) * ((1.0 * x) * (1.0 * x)))) - (((x - x) * 1.0) / (x + (1.0 - 1.0)))),-log(-log(-log(-log(-log(-log(E - log(x)) + exp(E)) + exp(exp(exp(E)/x))/(-log(exp(x) - log(-x + exp(exp(-1)*exp(exp(exp(-x)*exp(exp(E)))/(exp(x) - 1)))/(-log(exp(exp(x)) - log(x)) + exp(exp(exp(exp(E)/x))/(E - log(x)))/(-x + exp(E))))) + exp(E)/(exp(exp(x)) - log(exp(x) - log(x))))) + exp(-x)*exp(exp(exp(x)))) + exp(exp(exp(exp(exp(E)/x)/(exp(x) - log(-log(exp(x) - log(x)) + exp(E))))/(exp(exp(x)) - 1))/(-log(exp(x) - 1) + exp(-x)*exp(exp(E))))/(E - log(-1 + exp(E)/x))) + exp(exp(exp(exp(exp(-1)*exp(exp(exp(x))))/(exp(x) - log(-log(-log(E - log(exp(x) - log(exp(x) - log(-log(exp(x) - log(x)) + exp(exp(x))/x)))) + exp(exp(x))/x) + exp(exp(E)/x)/(exp(x) - log(x)))))/(-log(exp(exp(exp(x))) - log(exp(x) - log(x))) + exp(exp(E))/(exp(x) - 1)))/(-log(-log(exp(exp(x)) - log(exp(x) - log(x))) + exp(-x)*exp(exp(E))) + exp(exp(exp(E))/(E - log(x)))/(-x + exp(exp(x)))))/(exp(exp(exp(-x)*exp(exp(E)))/(-x + exp(exp(x))))/(E - log(-1 + exp(E))) - log(-log(-log(-log(E - log(exp(x) - log(exp(x) - log(-log(exp(x) - log(x)) + exp(exp(exp(exp(exp(E))/(E - log(x)))/(-x + exp(exp(x))))/(-log(exp(exp(x)) - log(exp(x) - log(x))) + exp(-x)*exp(exp(E))))/x)))) + exp(exp(x))/x) + exp(exp(E)/x)/(exp(x) - log(x))) + exp(exp(-x)*exp(exp(exp(-1)*exp(exp(exp(-x)*exp(exp(E)))/(exp(x) - 1)))/(-log(exp(exp(x)) - log(exp(exp(x)) - log(exp(x) - log(x)))) + exp(exp(x))/(-x + exp(E)))))/(-log(exp(x) - log(x)) + exp(E))))) + exp(E)/(-log(E - log(exp(exp(exp(exp(E))/(exp(x) - log(x)))/(-log(-1 + exp(E)/(E - log(-log(-log(exp(x) - 1) + exp(-x)*exp(exp(E))) + exp(exp(-x)*exp(exp(E)/x))/(exp(exp(x)) - 1)))) + exp(E))) - log(exp(exp(exp(exp(x))/x)/x) - log(-x + exp(E)/(-log(-log(-log(exp(x) - 1) + exp(E)) + exp(exp(exp(x))/x)/(E - log(x))) + exp(exp(-x)*exp(exp(exp(x))/x))/(E - x)))))) + exp(exp(E)/(-log(-1 + exp(exp(x))/x) + exp(-1)*exp(exp(E))))/(-log(-log(-log(E - log(x)) + exp(exp(exp(x)))/(E - log(-log(exp(exp(x)) - 1) + exp(-x)*exp(exp(E)/x)))) + exp(exp(exp(x))/x)/(-x + exp(-x)*exp(exp(E)))) + exp(exp(exp(exp(x))/x)/(exp(x) - log(x)))/(-exp(x) - log(1/x) + exp(exp(x))/x)))
