Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status,Std Formula,EML Formula
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,2,3,0,0,CONVERGED,CONVERGED,exp(x),exp(x)
1.2,Phase 1: f(x) = ln(x),0.000000,0.000004,2,39,0,90,CONVERGED,BUDGET EXHAUSTED,log(x),exp(x) - log(-log(-log(E - log(exp(x) - log(exp(x) - log(x)))) + exp(E)/(-log(exp(x) - log(-log(-log(E - log(x)) + exp(E)/x) + exp(E)/(exp(x) - log(x)))) + exp(E)/(E - x))) + exp(exp(x))/x)
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,9.059600,3,1,0,0,CONVERGED,BUDGET EXHAUSTED,(x1 + x2),x1
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],0.000000,FAIL,9,,0,100,CONVERGED,TIMEOUT,((1.0 * exp(x)) / exp((x * x))),TIMEOUT
2.1,Phase 2: f(x) = sin(x) + cos(x),0.000000,0.192148,14,25,0,99,CONVERGED,BUDGET EXHAUSTED,((sin(x) * (sin(1.0) - sin(1.0))) + (cos(x) + sin(x))),exp(x) - log(-x - exp(exp(x))/(log(E - log(-log(E - log(-1 + E)) + exp(E)/(exp(x) - log(x)))) - E))
3.1,Phase 3: f(x) = sinh(x),0.000000,0.599449,2,45,0,99,CONVERGED,BUDGET EXHAUSTED,sinh(x),(-x*exp(E) - (x**2 - exp(E))*log(E - log(-log(-((1 - exp(exp(exp(x)) - 1))*log(exp(x) - log((-x*log(-x + exp(exp(x))) + exp(exp(x)))/x)) + exp(E))/(1 - exp(exp(exp(x)) - 1))) + exp(-1 + E))))/(x**2 - exp(E))
3.2,Phase 3: f(x) = arctan(x),0.000000,FAIL,2,,0,100,CONVERGED,TIMEOUT,atan(x),TIMEOUT
3.3,Phase 3: f(x) = x^x,0.000000,1.890088,20,43,0,99,CONVERGED,BUDGET EXHAUSTED,log(exp(((1.0 * (x * (log(1.0) * x))) + exp(((log((x * 1.0)) * x) * 1.0))))),exp(x) - log(E - log(-log(x) + exp(exp(E)/(-log(exp(exp(E)/x)/(exp(x) - log(x))) + exp(-x)*exp(exp(E)/x)))/(-log(exp(x) - log(exp(-1)*exp(exp(x)) - log(exp(x) - log(x)))) + exp(E)*exp(-x))))
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],0.000606,0.012796,97,55,99,80,BUDGET EXHAUSTED,BUDGET EXHAUSTED,(exp(((x / (x * 1.0)) / (exp(exp(((1.0 + x) / (exp(1.0) / 1.0)))) * (((exp((x + x)) * exp(log(x))) + exp(x)) * 1.0)))) / (((1.0 * exp(((1.0 / exp(x)) - (exp(1.0) * log(1.0))))) * 1.0) + (exp((((x + x) * (x / 1.0)) - (exp(x) + ((x * x) + (1.0 * 1.0))))) * ((((x * 1.0) - 1.0) / (exp(x) + (1.0 * 1.0))) * (exp(log((x / 1.0))) * log(((exp(1.0) / (1.0 + 1.0)) + exp(1.0)))))))),E - log(E - log(exp(exp(E)/(exp(exp(exp(exp(x)))/(E - log(x))) - log(-log(-x + exp(x)) + exp(E))))/(-log(-log(E - log(-1 + exp(E))) + exp(exp(E))) + exp(E)/(E - log(-log(exp(x) - log(x)) + exp(E))))))
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,FAIL,27,,0,100,CONVERGED,TIMEOUT,((((1.0 * x) + (x - x)) / 1.0) * ((((x / x) * (1.0 * 1.0)) + ((x * 1.0) * (x - 1.0))) - x)),TIMEOUT
4.1,Phase 4: f(x) = exp(sin(x)) + ln(x^2 + 1),0.009574,0.350873,67,39,99,99,BUDGET EXHAUSTED,BUDGET EXHAUSTED,((cos(sin(cos(x))) - sin(cos((1.0 + x)))) + (cos((sin((x - (((x / 1.0) - (x - 1.0)) / ((1.0 + x) * (x - x))))) - cos(sin(((exp(x) - (1.0 + x)) * (sin(x) - tan(1.0))))))) + exp(tan((((cos(tan(1.0)) + sin(tan(1.0))) + (log(1.0) - sin(1.0))) * cos(cos((x - 1.0)))))))),E - log(E - log(-((log(x) - E)*log((-(x*exp(exp(exp(x) - 1)) - exp(exp(x))*log(exp(x) - log(exp(x) - log(x))))*log(E - log((-(log(x) - E)*log(x) - exp(E))/(log(x) - E))) + exp(exp(x) + E))/(x*exp(exp(exp(x) - 1)) - exp(exp(x))*log(exp(x) - log(exp(x) - log(x))))) + exp(E))/(log(x) - E)))
4.2,"Phase 4: f(x1, x2) = sin(x1*exp(x2)) - cos(ln(x1^2+x2^2+0.1))",0.351157,0.284416,28,111,50,99,BUDGET EXHAUSTED,BUDGET EXHAUSTED,log(cos(cos(((exp(((sin(x1) + x2) / tan(1.0))) * (cos(cos(cos(x1))) * x1)) + tan((cos(sin((x1 + x2))) + exp(1.0))))))),exp(E)/(-log(-log(-log(-log(exp(exp(exp(x1))/x1)/(exp(x1) - log(x1))) + exp(exp(exp(x1)))/(exp(x2) - log(x2))) + exp(exp(exp(x2))/(exp(exp(x1)) - 1))/(-log(E - log(x2)) + exp(exp(exp(x1))/x2)/x1)) + exp(exp(E))/(-log(-log(exp(x1) - log(x1)) + exp(exp(x2))/x2) + exp(-x1)*exp(exp(exp(x1))))) + exp(exp(E*exp(exp(exp(exp(x1))/x1)/(exp(x1) - log(x2)))*exp(-exp(exp(x1)))))/(-log(E - log(-x2 + exp(exp(x2))/x2)) + exp(exp(E)/(exp(x2) - log(x2)))/(-log(exp(exp(x2)) - log(exp(x1) - log(x1))) + exp(-x2)*exp(exp(x1)))))
