Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status,Std Formula,EML Formula
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,2,3,0,0,CONVERGED,CONVERGED,exp(x),exp(x)
1.2,Phase 1: f(x) = ln(x),0.000000,FAIL,2,,0,500,CONVERGED,TIMEOUT,log(x),TIMEOUT
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,FAIL,3,,0,500,CONVERGED,TIMEOUT,(x2 + x1),TIMEOUT
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],0.000000,FAIL,21,,0,500,CONVERGED,TIMEOUT,exp(((x / ((x / 1.0) + (1.0 - x))) - ((x * x) / exp((log(1.0) - log(1.0)))))),TIMEOUT
2.1,Phase 2: f(x) = sin(x) + cos(x),0.000019,FAIL,52,,110,500,BUDGET EXHAUSTED,TIMEOUT,(sin((cos(cos(((x - x) - sin(sin(tan(1.0)))))) + x)) * (cos(cos(tan(cos(sin(sin(tan(1.0))))))) / cos((((((x * x) - (1.0 / x)) * (sin(1.0) * (x * x))) - tan((tan((1.0 * x)) / tan(cos(x))))) / (1.0 - 1.0))))),TIMEOUT
3.1,Phase 3: f(x) = sinh(x),0.000000,FAIL,2,,0,500,CONVERGED,TIMEOUT,sinh(x),TIMEOUT
3.2,Phase 3: f(x) = arctan(x),0.000000,FAIL,2,,0,500,CONVERGED,TIMEOUT,atan(x),TIMEOUT
3.3,Phase 3: f(x) = x^x,0.000000,FAIL,15,,20,500,CONVERGED,TIMEOUT,(log((exp(1.0) - log(sqrt(1.0)))) + (exp((log(x) * x)) - 1.0)),TIMEOUT
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],0.000957,FAIL,52,,80,500,BUDGET EXHAUSTED,TIMEOUT,((exp(log(x)) / x) / exp((log((1.0 + (1.0 + 1.0))) / exp(((((1.0 * x) - log(1.0)) / ((1.0 + 1.0) * (1.0 * x))) - ((log(exp(1.0)) * (x - x)) - (((1.0 * x) - (1.0 - 1.0)) - ((x * 1.0) / exp(1.0))))))))),TIMEOUT
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,FAIL,63,,10,500,CONVERGED,TIMEOUT,(((((x - x) / (x + 1.0)) * ((1.0 / x) / (1.0 / 1.0))) + ((((1.0 / ((x + 1.0) - ((1.0 * 1.0) * (x * x)))) / (x * ((x / x) - 1.0))) - (((x - x) / (x - 1.0)) + ((1.0 / 1.0) + (1.0 - x)))) * (1.0 * ((x * x) - x)))) / 1.0),TIMEOUT
4.1,Phase 4: f(x) = exp(sin(x)) + ln(x^2 + 1),0.003515,FAIL,38,,150,500,BUDGET EXHAUSTED,TIMEOUT,(exp(sin(exp(((sin(sin((1.0 + 1.0))) - cos(tan(sin(x)))) / ((((1.0 - 1.0) / exp(1.0)) + x) / (sin(x) * 1.0)))))) - tan(cos((x + cos(sin(cos(tan(sin(x))))))))),TIMEOUT
4.2,"Phase 4: f(x1, x2) = sin(x1*exp(x2)) - cos(ln(x1^2+x2^2+0.1))",0.216714,FAIL,27,,50,500,BUDGET EXHAUSTED,TIMEOUT,sin((sin((exp(x2) * (sin(tan((1.0 / 1.0))) * x1))) * (cos(log(1.0)) - cos((1.0 - (exp((1.0 - cos(x2))) * x1)))))),TIMEOUT
