Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status,Std Formula,EML Formula
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,6,3,0,0,CONVERGED,CONVERGED,(exp(x) * (1.0 * 1.0)),exp(x)
1.2,Phase 1: f(x) = ln(x),0.000000,0.000000,2,7,0,60,CONVERGED,CONVERGED,log(x),exp(x) - log(exp(exp(x))/x)
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,7.034801,53,11,0,40,CONVERGED,BUDGET EXHAUSTED,(((x1 * 1.0) + (((x2 + x1) + ((1.0 - x1) / (1.0 * 1.0))) - 1.0)) + ((1.0 - 1.0) * ((((x2 * 1.0) - x1) * ((x2 / x1) + (x1 + x2))) / ((((x2 * x2) + (x2 + x1)) - (1.0 - (1.0 + 1.0))) + (1.0 * 1.0))))),exp(x2) - log(-x1 + exp(-x2 + exp(x2)))
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],0.000000,0.033733,6,87,20,99,CONVERGED,BUDGET EXHAUSTED,exp(((1.0 - x) * x)),E - log(-log(-log(-log(E - log(-x + exp(E)/x)) + exp(exp(E)/(-exp(x) - log(1/x) + exp(exp(exp(x))/x)/(exp(x) - log(x))))/(exp(-1)*exp(exp(exp(x))) - log(-exp(x) + exp(-x)*exp(exp(exp(x)))))) + exp(exp(E)/(E - log(-log(-log(exp(x) - log(x)) + exp(E)) + exp(E)/(exp(x) - log(x)))))/(-log(-log(E - log(exp(x) - log(x))) + exp(E)) + exp(-x)*exp(exp(x)))) + exp(E))
2.1,Phase 2: f(x) = sin(x) + cos(x),0.044321,0.395124,10,67,90,99,BUDGET EXHAUSTED,BUDGET EXHAUSTED,(cos((1.0 - x)) * (cos(1.0) + sin(1.0))),exp(exp(E)/(-log(x*exp(exp(exp(x))/(-1 + E))*exp(-exp(x)) - log(-log(-x + exp(x)) + exp(exp(x))/(exp(x) - log(x)))) + exp(E)))/(-log(-exp(x) + exp(exp(x))) + exp(exp(exp(exp(exp(x))/(E - log(x)))/(-log(E - log(x)) + exp(exp(x))/x)))/(exp(x) - log(-x + exp(x))))
3.1,Phase 3: f(x) = sinh(x),0.000000,2.458886,2,85,0,90,CONVERGED,BUDGET EXHAUSTED,sinh(x),exp(x) - log(-log(exp(exp(E)/(-log(E - log(E - log(E - log(x)))) + exp(exp(-1)*exp(exp(exp(x))))/(-x + exp(exp(x)))))/(-log(E - log(E - log(-log(E - log(x)) + exp(E)))) + exp(exp(x))/(exp(x) - log(exp(exp(x)) - 1)))) + exp(E)/(exp(x) - log(-exp(x) + 1 + exp(exp(-1)*exp(exp(exp(x))/x))/(-log(-log(exp(x) - log(x)) + exp(E)) + exp(E)))))
3.2,Phase 3: f(x) = arctan(x),0.000000,0.302089,2,45,0,99,CONVERGED,BUDGET EXHAUSTED,atan(x),-log(E - log(x)) + exp(exp(x))/(exp(exp(x)) - log(E - log(-log(-log(exp(x) - log(exp(E)/x)) + exp(E)/(-x + exp(exp(x))/x)) + exp(exp(x))/(-log(exp(x) - 1) + exp(exp(exp(x)))/(E - log(x))))))
3.3,Phase 3: f(x) = x^x,0.329773,2.989781,111,67,90,99,BUDGET EXHAUSTED,BUDGET EXHAUSTED,sqrt(((exp(((x + x) - log((((1.0 - 1.0) / (1.0 - x)) / (log(1.0) + (x - x)))))) - ((((((x / 1.0) * (x * x)) - 1.0) / ((exp(1.0) / (1.0 - x)) + log((x * 1.0)))) * ((((1.0 - x) * (1.0 - x)) - log((x / x))) - sqrt((1.0 / x)))) + exp(log(((x * x) * (1.0 + x)))))) + (exp(sqrt(sqrt(((1.0 + log(1.0)) + (x + log(1.0)))))) / ((sqrt((1.0 * (log(x) / sqrt(x)))) - (1.0 * 1.0)) * exp((x - (log(exp(x)) + ((x / x) * log(x))))))))),exp(x) - log(-log(exp(x) - log(-log(-log(-log(-log(E - log(x)) + exp(exp(x))/x) + exp(E)/(E - log(x))) + exp(exp(exp(E)/(E - log(x)))/(-x + exp(exp(x))/x))/(-log(-x + exp(x)) + exp(E)/(exp(x) - log(x)))) + exp(exp(E)/(E - log(x)))/(-log(-log(x) + exp(exp(x))/(E - log(x))) + exp(E)/x))) + exp(-1)*exp(E))
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],0.012374,0.029116,42,63,30,90,BUDGET EXHAUSTED,BUDGET EXHAUSTED,(1.0 / log((log((((x * (1.0 + 1.0)) * (exp(1.0) - 1.0)) / log(exp(x)))) * log(((((1.0 * 1.0) + (exp(1.0) / 1.0)) + exp((exp(1.0) - (x / x)))) * exp(exp((1.0 - x)))))))),E - log(-log(-log(exp(exp(exp(E)/(-1 + exp(E)))/x)/(-log(exp(x) - 1) + exp(exp(E)/x)/x)) + exp(exp(E)/(E - log(x)))/(-log(E - log(-log(-log(exp(x) - log(x)) + exp(E)/x) + exp(E)/(exp(x) - log(x)))) + exp(E)/(-1 + exp(E)/x))) + exp(E))
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,200.574107,35,177,0,99,CONVERGED,BUDGET EXHAUSTED,((1.0 - x) * (((x - x) + ((((x - x) + (1.0 + x)) * ((1.0 + x) * (x - x))) / (1.0 * x))) - ((x - 1.0) * (x / 1.0)))),-log(-log(-log(1/x)) + exp(exp(exp(exp(E)/(-log(x) + exp(E)))/(-x + exp(exp(x))))/(exp(exp(x)) - 1))/(-log(-log(exp(exp(x)) - log(E - log(x))) + exp(exp(exp(x))/x)/(exp(x) - log(x))) + exp(exp(-x)*exp(exp(E)/x))/(exp(exp(x)) - log(E - log(x))))) + exp(exp(exp(E)/(-log(-log(-log(x) + exp(exp(x))/x) + exp(exp(E))/(exp(x) - log(x))) + exp(exp(-x)*exp(exp(E)/x))/(-log(E - log(x)) + exp(E))))/(exp(x) - log(exp(exp(x)) - log(-1 + exp(-x)*exp(exp(E))))))/(-log(exp(-1)*exp(exp(x)) - log(-1 + exp(exp(exp(exp(x)))/(-log(x) + exp(E)))/(exp(x) - log(exp(exp(x)) - log(exp(x) - log(x)))))) + exp(exp(-1)*exp(exp(exp(exp(exp(x))/x)/(E - log(x)))))/(-log(exp(exp(exp(exp(x))/x)/(exp(x) - log(x)))/(exp(x) - log(E - log(x)))) + exp(exp(x))/x))
